t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.993702929212331554e-02,2.370243995485294686e-01,-7.318369582978057238e-04,-3.137760795652866364e-03,2.408677339553833008e-02,-6.276666373014450073e-02,6.730283796787261963e-02,-4.584537819027900696e-02,8.295874111354351044e-03,4.398347809910774231e-04
3.333333333333333287e-02,1.234483718872070312e-02,7.696151733398437500e-04,-1.175999641418457031e-04,1.236936263740062714e-02,-7.397603133247593332e-02,9.493528722377325701e-02,-2.225128755842572525e-01,4.996738135814666748e-01,1.974677108228206635e-02,-4.603116959333419800e-02,5.021779537200927734e-01,-7.244290411472320557e-02,-5.388901010155677795e-02,-7.282770425081253052e-02
6.666666666666666574e-02,3.116989135742187500e-02,1.250743865966796875e-03,-2.828419208526611328e-03,3.132293745875358582e-02,-2.113116188094875669e-01,8.914005514094925503e-03,-1.666917138493000106e-01,6.028192639350891113e-01,9.638749994337558746e-03,-1.303993612527847290e-01,6.168370246887207031e-01,-2.702583931386470795e-02,1.223916560411453247e-01,-7.229644805192947388e-02
1.000000000000000056e-01,5.066061019897460938e-02,1.540660858154296875e-03,-4.931092262268066406e-03,5.092334374785423279e-02,-3.263196780754845649e-01,2.304907658197469320e-03,2.529828697399998105e-02,5.250989794731140137e-01,1.088581420481204987e-02,-2.575071714818477631e-02,5.258426666259765625e-01,-1.250244327820837498e-03,-2.535748109221458435e-02,-5.269192904233932495e-02
1.333333333333333315e-01,6.751823425292968750e-02,1.921653747558593750e-03,-5.255162715911865234e-03,6.774969398975372314e-02,-4.172829901833772226e-01,-1.537055928243601186e-03,3.552230726290548073e-03,4.709102511405944824e-01,1.279798615723848343e-02,-1.638527587056159973e-02,4.713689982891082764e-01,3.608760016504675150e-04,-9.652766399085521698e-03,-4.022907838225364685e-02
1.666666666666666574e-01,8.234930038452148438e-02,2.316474914550781250e-03,-5.317807197570800781e-03,8.255333453416824341e-02,-4.859577675235051131e-01,5.218491309514527087e-04,-1.041039599095791536e-03,4.059951007366180420e-01,1.125258114188909531e-02,-2.670368179678916931e-02,4.070279002189636230e-01,-1.414333377033472061e-02,2.655521593987941742e-02,-4.146832972764968872e-02
1.999999999999999833e-01,9.489297866821289062e-02,2.699851989746093750e-03,-5.282342433929443359e-03,9.507822990417480469e-02,-5.493499271491570912e-01,-8.003037788059401327e-04,2.925698232449905692e-03,3.373849689960479736e-01,1.168965175747871399e-02,-1.900399290025234222e-02,3.381218910217285156e-01,7.419873960316181183e-03,6.465238402597606182e-04,-2.751461416482925415e-02
2.333333333333333093e-01,1.053991317749023438e-01,3.056526184082031250e-03,-5.314350128173828125e-03,1.055772751569747925e-01,-6.051817076938394990e-01,7.470628315035959550e-04,9.286516377480083300e-04,2.856861948966979980e-01,1.060000900179147720e-02,-3.010267391800880432e-02,2.874632775783538818e-01,-1.258355565369129181e-02,-1.298763975501060486e-02,-3.416842594742774963e-02
2.666666666666666630e-01,1.140923500061035156e-01,3.397941589355468750e-03,-5.300641059875488281e-03,1.142659485340118408e-01,-6.573387397433494428e-01,3.512058914909383582e-04,2.488677432973166338e-03,2.300788164138793945e-01,1.022047083824872971e-02,-2.431495301425457001e-02,2.315857112407684326e-01,-7.594179362058639526e-03,-1.309403870254755020e-02,-2.946542203426361084e-02
2.999999999999999889e-01,1.210975646972656250e-01,3.731250762939453125e-03,-5.276024341583251953e-03,1.212698593735694885e-01,-7.064897948669660588e-01,-1.642018601847140781e-03,1.922433948384115032e-03,1.793926507234573364e-01,1.086074952036142349e-02,-2.021895162761211395e-02,1.808548867702484131e-01,5.473725032061338425e-03,-3.581886412575840950e-03,-2.114936709403991699e-02
