t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.374571027046203653e-01,2.024534729369726650e-03,3.989560018198061615e-03,1.560867018997669220e-02,6.862687878310680389e-03,-3.597776591777801514e-02,3.981364890933036804e-02,-3.014731593430042267e-02,-3.443368151783943176e-02,1.144178304821252823e-02
3.333333333333333287e-02,8.663654327392578125e-03,3.342628479003906250e-04,-5.662441253662109375e-05,8.670285344123840332e-03,2.187512556205785108e-01,1.773721211753465912e-03,2.641330430864048868e-04,3.127626776695251465e-01,8.138701319694519043e-03,-2.923452854156494141e-02,3.142314255237579346e-01,-5.091097555123269558e-04,-3.418963029980659485e-02,-2.042011544108390808e-02
6.666666666666666574e-02,1.991319656372070312e-02,5.893707275390625000e-04,-5.799531936645507812e-05,1.992200128734111786e-02,1.581854869704160393e-01,1.236959389945708468e-03,-1.039799480368161153e-03,3.500393629074096680e-01,6.296258885413408279e-03,-1.238595601171255112e-02,3.503150343894958496e-01,-8.866609074175357819e-03,1.490333210676908493e-02,-4.174825549125671387e-02
1.000000000000000056e-01,3.221797943115234375e-02,8.196830749511718750e-04,-8.565187454223632812e-05,3.222851827740669250e-02,8.241999943624964131e-02,-3.411160003758802943e-04,4.267917480514813681e-04,3.721587657928466797e-01,7.063580211251974106e-03,-1.027598511427640915e-02,3.723675906658172607e-01,4.169035237282514572e-03,-2.177332789869979024e-04,-3.784813731908798218e-02
1.333333333333333315e-01,4.468297958374023438e-02,1.056194305419921875e-03,-8.875131607055664062e-05,4.469554871320724487e-02,7.890329244712611031e-03,-4.483071409652065781e-04,1.179367507348438251e-05,3.640887439250946045e-01,7.851786911487579346e-03,-1.960820518434047699e-02,3.647008836269378662e-01,7.291795220226049423e-03,-9.628782048821449280e-03,-3.402714803814888000e-02
1.666666666666666574e-01,5.635499954223632812e-02,1.317501068115234375e-03,-6.902217864990234375e-05,5.637043714523315430e-02,-6.184863692482822639e-02,-6.444509014886826105e-04,-1.093413484648869324e-03,3.256310224533081055e-01,8.271735161542892456e-03,-2.121277153491973877e-02,3.264260590076446533e-01,1.230431534349918365e-02,1.831396110355854034e-02,-2.942064218223094940e-02
1.999999999999999833e-01,6.662702560424804688e-02,1.600742340087890625e-03,-8.338689804077148438e-05,6.664630770683288574e-02,-1.273067753619569475e-01,-9.543578117464517649e-05,1.032324792146827562e-03,2.822145819664001465e-01,8.337803184986114502e-03,-2.707355469465255737e-02,2.836328148841857910e-01,1.819678768515586853e-02,2.863901434466242790e-03,-2.474390529096126556e-02
2.333333333333333093e-01,7.543849945068359375e-02,1.901626586914062500e-03,-1.645088195800781250e-05,7.546246796846389771e-02,-1.899879549836928916e-01,1.503185126871213603e-03,3.624295391882797947e-03,2.364766895771026611e-01,8.345861919224262238e-03,-1.445883978158235550e-02,2.370652556419372559e-01,-1.481419615447521210e-02,2.289796434342861176e-02,-3.976043686270713806e-02
2.666666666666666630e-01,8.312416076660156250e-02,2.235889434814453125e-03,-7.259845733642578125e-05,8.315426111221313477e-02,-2.530923662101315919e-01,-2.873719550713549798e-04,1.449126518296693341e-03,2.117433845996856689e-01,1.069422904402017593e-02,-1.578385382890701294e-02,2.125999927520751953e-01,4.355109995231032372e-04,-1.128255017101764679e-02,-3.224892541766166687e-02
2.999999999999999889e-01,9.010362625122070312e-02,2.546310424804687500e-03,-4.339218139648437500e-05,9.013961255550384521e-02,-3.164137159839975344e-01,7.049757615412344160e-04,2.981450943883290610e-03,1.957671791315078735e-01,8.445602841675281525e-03,-1.123557612299919128e-02,1.962711215019226074e-01,-1.083181053400039673e-02,1.631274819374084473e-02,-3.885448351502418518e-02
