t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.611642090660585835e-01,-4.976045023760530123e-03,-7.502984481105493854e-03,-1.492944732308387756e-02,1.938219927251338959e-02,-2.116853184998035431e-02,3.235219791531562805e-02,2.339512482285499573e-02,1.602302119135856628e-02,2.271864749491214752e-02
3.333333333333333287e-02,2.904891967773437500e-03,3.104209899902343750e-04,-2.138614654541015625e-04,2.929248148575425148e-03,2.680875662852185703e-01,-4.501329784296452530e-04,5.353870828717905816e-05,8.319906145334243774e-02,5.388454068452119827e-03,-2.380043268203735352e-02,8.670397847890853882e-02,7.041179109364748001e-03,-8.284457959234714508e-03,-2.187148202210664749e-03
6.666666666666666574e-02,5.746841430664062500e-03,4.658699035644531250e-04,-2.007484436035156250e-04,5.769187118858098984e-03,2.401892317334783644e-01,4.752675555576214741e-04,-1.026578495301157723e-03,8.007486909627914429e-02,3.028095932677388191e-03,-1.137865893542766571e-02,8.093594759702682495e-02,-6.713389884680509567e-03,1.514421124011278152e-02,-2.214714698493480682e-02
1.000000000000000056e-01,8.579730987548828125e-03,5.998611450195312500e-04,-1.990199089050292969e-04,8.602977730333805084e-03,2.008757034075163428e-01,2.030816875483243476e-04,-1.545440877576551063e-03,7.804540544748306274e-02,3.385362681001424789e-03,-1.695103012025356293e-02,7.993674278259277344e-02,-1.286866702139377594e-02,1.456876471638679504e-02,-2.674036473035812378e-02
1.333333333333333315e-01,1.095914840698242188e-02,7.424354553222656250e-04,-2.022981643676757812e-04,1.098613068461418152e-02,1.639820897601486638e-01,-5.018330268843539327e-04,7.813769865248059322e-04,5.233297124505043030e-02,4.964536055922508240e-03,-1.335790380835533142e-02,5.423854663968086243e-02,4.449542611837387085e-03,-2.863653237000107765e-03,-1.334980782121419907e-02
1.666666666666666574e-01,1.227426528930664062e-02,8.854866027832031250e-04,-1.980066299438476562e-04,1.230775658041238785e-02,1.425413122024720702e-01,9.268291353368753862e-04,4.989220985607907728e-04,1.754231750965118408e-02,2.310783835127949715e-03,-2.278411760926246643e-02,2.884767949581146240e-02,-3.973046783357858658e-03,-1.923984661698341370e-02,-9.585775434970855713e-03
1.999999999999999833e-01,1.267290115356445312e-02,9.284019470214843750e-04,-2.136826515197753906e-04,1.270865928381681442e-02,1.253952562092789658e-01,8.769238015249364488e-05,-6.978776737924021487e-04,6.996800191700458527e-03,-2.550199162214994431e-03,-3.121301345527172089e-02,3.208911046385765076e-02,-1.540985237807035446e-02,1.463006436824798584e-02,-1.426913123577833176e-02
2.333333333333333093e-01,1.289606094360351562e-02,9.307861328125000000e-04,-2.158880233764648438e-04,1.293140929192304611e-02,1.268901871834390849e-01,-6.346518504714725899e-05,-5.652987786300121310e-04,2.529030665755271912e-03,-2.337706537218764424e-04,-1.445600949227809906e-02,1.467742677778005600e-02,6.383258383721113205e-03,1.973573863506317139e-02,3.286331193521618843e-03
2.666666666666666630e-01,1.313495635986328125e-02,9.117126464843750000e-04,-1.868009567260742188e-04,1.316788513213396072e-02,1.292598892994632487e-01,7.337343951879004081e-04,1.625219938346479740e-03,1.210364885628223419e-02,-2.614209195598959923e-03,-2.102728933095932007e-02,2.440244518220424652e-02,-1.101333368569612503e-02,-8.393377065658569336e-03,8.134097792208194733e-03
2.999999999999999889e-01,1.344060897827148438e-02,9.026527404785156250e-04,-2.205967903137207031e-04,1.347269117832183838e-02,1.308804850821810029e-01,3.273699072576334975e-05,-3.105500283885804808e-04,3.507307032123208046e-03,-1.669464516453444958e-03,-1.464348658919334412e-02,1.514991745352745056e-02,-8.882950991392135620e-03,1.094096619635820389e-02,-2.077517099678516388e-03
3.333333333333333148e-01,1.367664337158203125e-02,8.983612060546875000e-04,-1.940131187438964844e-04,1.370748970657587051e-02,1.249942894204448540e-01,-9.181139115062483249e-04,-6.658567326902957396e-04,2.933644922450184822e-03,2.681186655536293983e-03,-1.587595604360103607e-02,1.636584848165512085e-02,1.028477866202592850e-02,1.134505774825811386e-02,6.861813366413116455e-03
3.666666666666666408e-01,1.389074325561523438e-02,9.007453918457031250e-04,-2.071857452392578125e-04,1.392145920544862747e-02,1.314296216192794575e-01,6.743156785184652472e-04,-2.364566081823249368e-04,2.518851310014724731e-03,-2.195893321186304092e-03,-1.268841885030269623e-02,1.312107220292091370e-02,-4.577605053782463074e-03,2.177704498171806335e-02,-4.481390584260225296e-03
