t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.359438155970658701e-01,1.492755477200640455e-03,5.109790666477826392e-03,1.656029932200908661e-02,1.037028525024652481e-02,-3.892499208450317383e-02,4.355388879776000977e-02,-3.078319132328033447e-02,-3.928888961672782898e-02,9.763470850884914398e-03
3.333333333333333287e-02,1.837921142578125000e-02,3.046989440917968750e-04,1.102387905120849609e-03,1.841476373374462128e-02,1.665826442659913698e-01,-4.136356662484187729e-04,-8.382455713593268964e-02,7.361056208610534668e-01,6.954134441912174225e-03,-4.088622331619262695e-02,7.372729778289794922e-01,2.505111740902066231e-03,5.463066697120666504e-02,-4.967688024044036865e-02
6.666666666666666574e-02,4.613733291625976562e-02,5.087852478027343750e-04,-4.637241363525390625e-05,4.614016041159629822e-02,4.838131815056136847e-02,-1.388341211425051912e-03,1.684691025774855437e-03,8.844676017761230469e-01,7.258455269038677216e-03,-2.667188085615634918e-02,8.848994374275207520e-01,6.644280627369880676e-03,-2.043999172747135162e-02,-6.166787445545196533e-02
1.000000000000000056e-01,7.701778411865234375e-02,7.266998291015625000e-04,-6.628036499023437500e-05,7.702124118804931641e-02,-7.479770842571376033e-02,-1.359960350730564827e-04,2.455454674146236808e-03,9.547769427299499512e-01,6.978236138820648193e-03,-1.451835874468088150e-02,9.549128413200378418e-01,1.712362049147486687e-03,-1.221992541104555130e-02,-6.240228936076164246e-02
1.333333333333333315e-01,1.095695495605468750e-01,9.574890136718750000e-04,-9.983777999877929688e-05,1.095737814903259277e-01,-1.910575332592477915e-01,-6.270572436342066239e-05,-1.856048227193822790e-04,9.820924997329711914e-01,7.131266407668590546e-03,-1.440744288265705109e-02,9.822240471839904785e-01,2.629317808896303177e-03,2.264396846294403076e-02,-5.750960856676101685e-02
1.666666666666666574e-01,1.423172950744628906e-01,1.209735870361328125e-03,-3.343820571899414062e-05,1.423224508762359619e-01,-2.978497420675789153e-01,-1.077024615823142257e-03,3.225781326314159769e-03,9.685105681419372559e-01,8.461473509669303894e-03,-1.832737773656845093e-02,9.687209129333496094e-01,5.744264926761388779e-03,-9.599546901881694794e-03,-5.006890743970870972e-02
1.999999999999999833e-01,1.742634773254394531e-01,1.485824584960937500e-03,-8.755922317504882812e-05,1.742698401212692261e-01,-3.954248907354554476e-01,-5.301900992689341551e-04,2.405565872297754453e-04,9.348433017730712891e-01,9.081578813493251801e-03,-1.726805418729782104e-02,9.350469112396240234e-01,5.385129712522029877e-03,-1.276294002309441566e-03,-4.705862328410148621e-02
2.333333333333333093e-01,2.051868438720703125e-01,1.778602600097656250e-03,-7.772445678710937500e-05,2.051945626735687256e-01,-4.887296503877666676e-01,-3.823333770234764581e-04,-1.195330837702668824e-03,9.094680547714233398e-01,8.817388676106929779e-03,-2.156586386263370514e-02,9.097664356231689453e-01,8.655811659991741180e-03,2.780097723007202148e-02,-4.477230459451675415e-02
2.666666666666666630e-01,2.354450225830078125e-01,2.066135406494140625e-03,-7.963180541992187500e-05,2.354540973901748657e-01,-5.813164397644332571e-01,-4.634121184886663214e-04,9.182103153908653670e-04,8.951435685157775879e-01,8.781013078987598419e-03,-1.437962241470813751e-02,8.953021168708801270e-01,7.333237212151288986e-03,3.863404504954814911e-03,-4.494712874293327332e-02
2.999999999999999889e-01,2.654113769531250000e-01,2.336502075195312500e-03,-7.873773574829101562e-05,2.654216885566711426e-01,-6.752151057094182285e-01,-9.517375020523529501e-04,1.362870966392880617e-04,8.896794319152832031e-01,8.337182924151420593e-03,-1.447835285216569901e-02,8.898362517356872559e-01,4.472125321626663208e-03,-7.266546599566936493e-04,-4.701812192797660828e-02
3.333333333333333148e-01,2.950820922851562500e-01,2.584457397460937500e-03,-2.318620681762695312e-05,2.950933873653411865e-01,-7.698250184625836656e-01,-1.145313479971294497e-03,3.794086290727778123e-03,8.743233084678649902e-01,7.928934879601001740e-03,-1.138646900653839111e-02,8.744333982467651367e-01,1.158812898211181164e-03,-3.096238942816853523e-03,-4.865236580371856689e-02
3.666666666666666408e-01,3.240303993225097656e-01,2.820014953613281250e-03,-7.802248001098632812e-05,3.240426778793334961e-01,-8.635393226608311101e-01,-4.595850405999938920e-04,-1.046126076489017681e-03,8.488075137138366699e-01,7.086689583957195282e-03,-2.191522717475891113e-02,8.491199612617492676e-01,7.782086730003356934e-03,3.055178374052047729e-02,-4.603143036365509033e-02
3.999999999999999667e-01,3.519411087036132812e-01,3.052234649658203125e-03,-6.157159805297851562e-05,3.519543409347534180e-01,-9.569483494196908691e-01,-5.980305029678894971e-04,-1.959288997142582481e-03,8.154340386390686035e-01,7.074204739183187485e-03,-2.651570737361907959e-02,8.158957362174987793e-01,1.750384829938411713e-02,2.138658240437507629e-02,-4.041567817330360413e-02
4.333333333333332926e-01,3.788127899169921875e-01,3.280639648437500000e-03,-1.000761985778808594e-04,3.788270056247711182e-01,-1.049560912088303599e+00,-1.347634332429158914e-04,3.111174499286395619e-05,7.880455851554870605e-01,7.137488108128309250e-03,-2.521160617470741272e-02,7.884811162948608398e-01,8.551805280148983002e-03,-1.362555101513862610e-02,-4.404093325138092041e-02
4.666666666666666186e-01,4.049158096313476562e-01,3.498554229736328125e-03,-6.842613220214843750e-05,4.049309194087982178e-01,-1.142012858589715352e+00,1.085373192230977167e-03,8.357095905724702851e-04,7.687335610389709473e-01,5.865412764251232147e-03,-1.695027388632297516e-02,7.689427733421325684e-01,-1.919289352372288704e-03,-6.079437676817178726e-03,-4.941596463322639465e-02
4.999999999999999445e-01,4.306077957153320312e-01,3.701210021972656250e-03,-6.431341171264648438e-05,4.306237101554870605e-01,-1.236609911377334114e+00,-1.083803736989411926e-03,9.437871518532981330e-04,7.625983953475952148e-01,6.496305111795663834e-03,-2.094899304211139679e-02,7.629137635231018066e-01,4.688480403274297714e-03,-1.456171087920665741e-02,-4.663433134555816650e-02
5.333333333333333259e-01,4.559712409973144531e-01,3.884792327880859375e-03,-8.171796798706054688e-05,4.559878110885620117e-01,-1.331443672908376064e+00,5.116172916300721057e-04,7.960642486217304895e-04,7.473122477531433105e-01,5.223586224019527435e-03,-1.502061542123556137e-02,7.474814653396606445e-01,-5.910831503570079803e-03,2.878980245441198349e-03,-5.330480635166168213e-02
5.666666666666666519e-01,4.807491302490234375e-01,4.064559936523437500e-03,-9.059906005859375000e-05,4.807663261890411377e-01,-1.427869722289677235e+00,4.396629433479486994e-04,2.578585311183455081e-04,7.256601452827453613e-01,5.523539613932371140e-03,-1.761353947222232819e-02,7.258949279785156250e-01,-3.193256212398409843e-03,-1.071430929005146027e-02,-5.139643698930740356e-02
5.999999999999999778e-01,5.047159194946289062e-01,4.246711730957031250e-03,-7.313489913940429688e-05,5.047338008880615234e-01,-1.524707610733589291e+00,-7.598371278684712057e-04,8.752184558887170576e-04,6.987507939338684082e-01,6.019558757543563843e-03,-1.673640497028827667e-02,6.989771127700805664e-01,5.667475983500480652e-03,-1.984184375032782555e-03,-4.738276079297065735e-02
6.333333333333333037e-01,5.278716087341308594e-01,4.432201385498046875e-03,-9.828805923461914062e-05,5.278902053833007812e-01,-1.620214786228112214e+00,1.019068202780275734e-04,-2.498124805224803940e-04,6.769145727157592773e-01,5.130046047270298004e-03,-1.823832094669342041e-02,6.771796345710754395e-01,-3.086608834564685822e-03,2.925121784210205078e-02,-5.208432674407958984e-02
6.666666666666666297e-01,5.504121780395507812e-01,4.614353179931640625e-03,-8.350610733032226562e-05,5.504314899444580078e-01,-1.715154095526172151e+00,9.875429600308285416e-05,-1.283697139632619362e-03,6.642518639564514160e-01,5.138439126312732697e-03,-2.004817314445972443e-02,6.645742058753967285e-01,-1.179318409413099289e-02,2.118328027427196503e-02,-5.589327588677406311e-02
6.999999999999999556e-01,5.726227760314941406e-01,4.786014556884765625e-03,-7.569789886474609375e-05,5.726428031921386719e-01,-1.810419973243923231e+00,4.457991808793425152e-04,1.319539374390321261e-03,6.611247658729553223e-01,5.360918585211038589e-03,-2.518468536436557770e-02,6.616259813308715820e-01,-4.911602009087800980e-03,-2.104195766150951385e-02,-5.176286771893501282e-02
7.333333333333332815e-01,5.946173667907714844e-01,4.950523376464843750e-03,-6.771087646484375000e-05,5.946379303932189941e-01,-1.905986912893683716e+00,1.060582803026187664e-03,-9.146825585363767578e-04,6.493217349052429199e-01,4.392711911350488663e-03,-1.964120939373970032e-02,6.496335864067077637e-01,-1.178100425750017166e-02,1.934932917356491089e-02,-5.659035965800285339e-02
7.666666666666666075e-01,6.162061691284179688e-01,5.113124847412109375e-03,-9.101629257202148438e-05,6.162273883819580078e-01,-2.003292349130624039e+00,-2.074526396768605586e-04,-5.564384278703805387e-04,6.337741017341613770e-01,4.880565684288740158e-03,-1.887676119804382324e-02,6.340739727020263672e-01,5.007622763514518738e-03,2.906033210456371307e-02,-4.939587786793708801e-02
7.999999999999999334e-01,6.372213363647460938e-01,5.276679992675781250e-03,-6.371736526489257812e-05,6.372432112693786621e-01,-2.101526264207863370e+00,-5.894695774628576053e-04,1.837902019771942962e-03,6.170790791511535645e-01,5.485163070261478424e-03,-2.222722023725509644e-02,6.175036430358886719e-01,5.315947812050580978e-03,-1.494722720235586166e-02,-4.803803935647010803e-02
8.333333333333332593e-01,6.576414108276367188e-01,5.442619323730468750e-03,-7.730722427368164062e-05,6.576639413833618164e-01,-2.198593711040910836e+00,2.788644164743176845e-04,1.480832557412453286e-03,5.978946685791015625e-01,5.033451598137617111e-03,-1.740149967372417450e-02,5.981690287590026855e-01,-2.009968506172299385e-03,-1.169684529304504395e-02,-5.139762163162231445e-02
8.666666666666665853e-01,6.775903701782226562e-01,5.601406097412109375e-03,-6.902217864990234375e-05,6.776134967803955078e-01,-2.295725831227662272e+00,1.202155398970228273e-03,-5.875707857073573983e-04,5.874678492546081543e-01,4.007914569228887558e-03,-1.852067001163959503e-02,5.877733826637268066e-01,-8.247812278568744659e-03,2.058732137084007263e-02,-5.571435764431953430e-02
