t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.376538174888020161e-01,1.885356493258325602e-03,4.038566958998233633e-03,1.562260370701551437e-02,6.862599868327379227e-03,-3.597759827971458435e-02,3.981894627213478088e-02,-3.015510551631450653e-02,-3.442490100860595703e-02,1.143914368003606796e-02
3.333333333333333287e-02,2.294111251831054688e-02,2.117156982421875000e-04,2.227902412414550781e-03,2.305001020431518555e-02,1.467655574205001534e-01,1.153094810711022012e-04,-1.628247595620149757e-01,9.188382625579833984e-01,3.770851297304034233e-03,-1.130836922675371170e-02,9.189155697822570801e-01,-1.742579042911529541e-03,2.097450755536556244e-02,-6.419621407985687256e-02
6.666666666666666574e-02,5.771160125732421875e-02,3.232955932617187500e-04,1.624107360839843750e-03,5.773535370826721191e-02,4.582683407108320735e-03,2.375675457045684446e-04,-1.203242409569411919e-01,1.139889836311340332e+00,2.423875499516725540e-03,-4.421094805002212524e-02,1.140749454498291016e+00,-2.565708244219422340e-03,5.374923720955848694e-02,-8.194284141063690186e-02
1.000000000000000056e-01,9.857273101806640625e-02,4.000663757324218750e-04,1.783370971679687500e-04,9.857370704412460327e-02,-1.494183255208964278e-01,-3.172204320281061304e-03,1.418999647765251289e-02,1.250774025917053223e+00,5.309657193720340729e-03,-1.345402095466852188e-02,1.250857591629028320e+00,6.356018129736185074e-03,-7.877234602347016335e-04,-7.162904739379882812e-02
1.333333333333333315e-01,1.412262916564941406e-01,5.431175231933593750e-04,-6.264448165893554688e-05,1.412273496389389038e-01,-2.817973300945944559e-01,-3.449978982032647396e-04,1.899829373959945056e-03,1.286147356033325195e+00,4.972404800355434418e-03,-1.075747329741716385e-02,1.286201953887939453e+00,2.674158196896314621e-03,-3.120330395177006721e-03,-6.492147594690322876e-02
1.666666666666666574e-01,1.844978332519531250e-01,7.066726684570312500e-04,-9.626150131225585938e-05,1.844992041587829590e-01,-4.020648484649128052e-01,3.312154451874549268e-05,-4.450401305635031865e-05,1.295767903327941895e+00,5.252482835203409195e-03,-2.034713886678218842e-02,1.295938253402709961e+00,-1.140027306973934174e-02,1.554065570235252380e-02,-6.612683087587356567e-02
1.999999999999999833e-01,2.275729179382324219e-01,8.945465087890625000e-04,-8.362531661987304688e-05,2.275746911764144897e-01,-5.124441205469038030e-01,-4.379663913093126719e-04,2.381830975354001865e-04,1.279001832008361816e+00,6.309874355792999268e-03,-2.344546280801296234e-02,1.279232263565063477e+00,9.166810661554336548e-03,-9.614778682589530945e-03,-5.081665143370628357e-02
2.333333333333333093e-01,2.700119018554687500e-01,1.100540161132812500e-03,-6.479024887084960938e-05,2.700141668319702148e-01,-6.153280604275992438e-01,3.305834590998063646e-04,1.827422865403863792e-03,1.257104039192199707e+00,6.048643961548805237e-03,-1.602742820978164673e-02,1.257220745086669922e+00,-6.818402558565139771e-03,4.140065051615238190e-03,-5.637112259864807129e-02
2.666666666666666630e-01,3.120265007019042969e-01,1.300811767578125000e-03,-6.401538848876953125e-05,3.120292127132415771e-01,-7.157564405799693441e-01,-1.466435835779681339e-04,2.145681999784020740e-03,1.251612544059753418e+00,5.929957143962383270e-03,-1.523225847631692886e-02,1.251719236373901367e+00,3.977758344262838364e-03,-5.858850199729204178e-03,-5.005401745438575745e-02
2.999999999999999889e-01,3.539485931396484375e-01,1.475334167480468750e-03,-1.770257949829101562e-05,3.539516627788543701e-01,-8.146472811171460160e-01,1.152343980780479085e-03,3.926813074660191576e-03,1.250181317329406738e+00,4.485880490392446518e-03,-1.443486101925373077e-02,1.250272750854492188e+00,-3.773161442950367928e-03,-7.353804539889097214e-03,-5.355866625905036926e-02
