t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833636453243457642e-01,1.511260595763847248e-01,-2.637084845473680952e-02,-1.814826275222003460e-03,1.007868256419897079e-02,-2.997665405273437500e-01,2.999414205551147461e-01,1.469236705452203751e-02,-4.470796789973974228e-03,1.421436853706836700e-02
3.333333333333333287e-02,1.904869079589843750e-02,7.777214050292968750e-04,-4.766583442687988281e-03,1.965140737593173981e-02,3.102253244721279654e-02,-1.113169089786670424e-02,3.064526788222207004e-02,6.629794239997863770e-01,1.160902995616197586e-02,-8.058012276887893677e-02,6.679593324661254883e-01,8.726565539836883545e-02,6.910841912031173706e-02,-4.840889945626258850e-03
6.666666666666666574e-02,4.142427444458007812e-02,9.980201721191406250e-04,-5.446255207061767578e-03,4.179267957806587219e-02,-5.441122792934547509e-02,-4.386731620590752449e-04,7.174165525755426317e-04,6.933028101921081543e-01,7.233180571347475052e-03,-1.137127913534641266e-02,6.934338212013244629e-01,1.015844289213418961e-02,9.871382266283035278e-03,-4.405327513813972473e-02
1.000000000000000056e-01,6.629896163940429688e-02,1.135349273681640625e-03,-5.046546459197998047e-03,6.650044023990631104e-02,-1.512736023346275827e-01,1.713450670359554714e-02,2.698681362373760422e-03,7.829401493072509766e-01,6.002014270052313805e-04,2.049020864069461823e-02,7.832084298133850098e-01,1.541165634989738464e-02,2.245641313493251801e-03,-5.310922488570213318e-02
1.333333333333333315e-01,9.331417083740234375e-02,1.156330108642578125e-03,-4.193186759948730469e-03,9.341549128293991089e-02,-2.539226077202583753e-01,3.601329297680293251e-02,3.492270386542230265e-02,8.289473056793212891e-01,2.131712622940540314e-03,1.572073623538017273e-02,8.290990591049194336e-01,-1.282525015994906425e-03,2.480796910822391510e-02,-5.653030052781105042e-02
1.666666666666666574e-01,1.212863922119140625e-01,1.311302185058593750e-03,-3.976941108703613281e-03,1.213586553931236267e-01,-3.666963146735884860e-01,1.727098875755014515e-02,7.969171238879978192e-02,8.405651450157165527e-01,7.713170256465673447e-03,-2.328046970069408417e-02,8.409228324890136719e-01,-2.341105043888092041e-02,1.040248014032840729e-02,-6.385894864797592163e-02
1.999999999999999833e-01,1.489830017089843750e-01,1.590728759765625000e-03,-4.970669746398925781e-03,1.490743905305862427e-01,-4.704744757270266642e-01,1.202259619386030403e-04,3.533519326342752370e-02,8.141468763351440430e-01,8.015540428459644318e-03,-6.438796222209930420e-02,8.167283535003662109e-01,-6.278053857386112213e-03,-6.776222586631774902e-02,-5.002449080348014832e-02
2.333333333333333093e-01,1.753907203674316406e-01,1.869678497314453125e-03,-5.409717559814453125e-03,1.754840910434722900e-01,-5.605082150971364419e-01,-8.371091665362779839e-04,2.630011155724188126e-03,7.600802183151245117e-01,9.935660287737846375e-03,-1.909936219453811646e-02,7.603850364685058594e-01,1.453859265893697739e-03,-1.124978251755237579e-02,-4.578394815325737000e-02
2.666666666666666630e-01,2.003455162048339844e-01,2.152919769287109375e-03,-5.433917045593261719e-03,2.004307508468627930e-01,-6.512997319391474749e-01,1.380934370694405621e-03,-1.615005816495785403e-04,7.277364134788513184e-01,7.205481640994548798e-03,-1.830884255468845367e-02,7.280023097991943359e-01,-8.273929357528686523e-03,2.399593032896518707e-02,-5.360933393239974976e-02
2.999999999999999889e-01,2.247052192687988281e-01,2.413272857666015625e-03,-5.411446094512939453e-03,2.247833311557769775e-01,-7.453328672334170735e-01,8.017017914635108733e-04,2.723319485551062985e-03,7.223067283630371094e-01,6.732790730893611908e-03,-1.163887046277523041e-02,7.224318981170654297e-01,-7.964440737850964069e-04,-4.719389602541923523e-03,-4.887270927429199219e-02
