t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.902672982739391561e-01,3.281747689599939116e-04,-1.503826707750891955e-03,-1.359745580703020096e-02,4.247686825692653656e-03,-3.999167680740356445e-02,4.245312511920928955e-02,-2.705333754420280457e-02,2.388764172792434692e-02,-4.358217702247202396e-04
3.333333333333333287e-02,1.192045211791992188e-02,6.008148193359375000e-05,5.227327346801757812e-05,1.192071847617626190e-02,2.230783939031931451e-01,2.358445268913394403e-03,2.072967832560491681e-03,4.635033309459686279e-01,3.528837696649134159e-04,-2.559753879904747009e-02,4.642097353935241699e-01,3.625147510319948196e-03,-1.898386143147945404e-02,-4.712838679552078247e-02
6.666666666666666574e-02,2.881050109863281250e-02,1.115798950195312500e-04,-8.046627044677734375e-06,2.881071902811527252e-02,1.182694345740383929e-01,-5.150530739676152528e-04,-5.542495906977028134e-04,5.313490629196166992e-01,2.279051812365651131e-03,-1.604876294732093811e-02,5.315962433815002441e-01,1.054215896874666214e-02,1.416237931698560715e-02,-5.129379779100418091e-02
1.000000000000000056e-01,4.737424850463867188e-02,1.988410949707031250e-04,-1.853704452514648438e-05,4.737466946244239807e-02,1.249891350955609388e-02,-1.311975773126756355e-05,6.773920046419066188e-04,5.672296881675720215e-01,3.390070982277393341e-03,-1.852489449083805084e-02,5.675422549247741699e-01,7.841756567358970642e-03,-8.283290080726146698e-03,-4.985497891902923584e-02
1.333333333333333315e-01,6.640434265136718750e-02,3.328323364257812500e-04,1.335144042968750000e-05,6.640517711639404297e-02,-8.638525108466600655e-02,1.874830830529694570e-04,2.678443425151626981e-03,5.618432164192199707e-01,5.271614529192447662e-03,-2.646950259804725647e-02,5.624910593032836914e-01,-4.903501365333795547e-03,-2.171897701919078827e-02,-5.177648365497589111e-02
1.666666666666666574e-01,8.466577529907226562e-02,5.221366882324218750e-04,4.416704177856445312e-05,8.466739207506179810e-02,-1.787654739296859197e-01,-1.066273863051482454e-03,3.310756608575154015e-03,5.240540504455566406e-01,7.123772986233234406e-03,-2.175148390233516693e-02,5.245536565780639648e-01,5.954603198915719986e-03,-1.331804227083921432e-02,-4.310565069317817688e-02
1.999999999999999833e-01,1.016759872436523438e-01,7.514953613281250000e-04,3.576278686523437500e-06,1.016787663102149963e-01,-2.655733896599927202e-01,-1.064961623796117094e-03,4.125127954885658851e-04,4.827952384948730469e-01,8.684256114065647125e-03,-2.128141187131404877e-02,4.833420813083648682e-01,1.354984124191105366e-03,-1.067257765680551529e-02,-4.361934214830398560e-02
2.333333333333333093e-01,1.174001693725585938e-01,1.006603240966796875e-03,-3.218650817871093750e-06,1.174044832587242126e-01,-3.502346516393586295e-01,-7.958336739793201028e-05,1.641641219721521033e-03,4.500727355480194092e-01,8.363917469978332520e-03,-1.746261119842529297e-02,4.504890143871307373e-01,3.614302491769194603e-03,-9.303566999733448029e-03,-4.253482446074485779e-02
2.666666666666666630e-01,1.322298049926757812e-01,1.277923583984375000e-03,-7.390975952148437500e-06,1.322359740734100342e-01,-4.357033433642404918e-01,-4.554321696915237714e-04,6.962444877665738188e-04,4.317827522754669189e-01,8.428699336946010590e-03,-2.160724066197872162e-02,4.324052035808563232e-01,8.906791917979717255e-03,-8.520599454641342163e-03,-4.020401462912559509e-02
2.999999999999999889e-01,1.463775634765625000e-01,1.546859741210937500e-03,1.698732376098632812e-05,1.463857442140579224e-01,-5.221128402864386731e-01,-1.108620910841062561e-03,1.298180233934987391e-03,4.061317145824432373e-01,9.219615720212459564e-03,-1.574856787919998169e-02,4.065414667129516602e-01,1.998128391278441995e-05,-1.079786475747823715e-02,-4.463649168610572815e-02
3.333333333333333148e-01,1.596188545227050781e-01,1.818180084228515625e-03,-1.072883605957031250e-05,1.596292108297348022e-01,-6.073989578531548972e-01,4.817574650700400711e-04,5.050022655084829845e-04,3.769720792770385742e-01,8.582518436014652252e-03,-2.500373683869838715e-02,3.778978586196899414e-01,-1.228040666319429874e-03,-2.311308123171329498e-02,-4.497247189283370972e-02
