t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.892062710750599730e-01,-5.375496239308062306e-04,5.322397500763080287e-04,4.863703215960413218e-04,7.819955237209796906e-03,-2.907749637961387634e-02,3.011459857225418091e-02,1.248391624540090561e-02,-2.818569913506507874e-02,-1.694432925432920456e-03
3.333333333333333287e-02,8.424758911132812500e-03,-2.002716064453125000e-05,5.352497100830078125e-05,8.424952626228332520e-03,2.187180651700804945e-01,1.075289658561283087e-03,3.617298866929164868e-03,2.943798005580902100e-01,-1.198840982397086918e-05,-1.734472624957561493e-02,2.948903441429138184e-01,-1.566798426210880280e-02,2.328696846961975098e-02,-4.804009571671485901e-02
6.666666666666666574e-02,1.842212677001953125e-02,4.863739013671875000e-05,4.279613494873046875e-05,1.842224039137363434e-02,1.403057592706151435e-01,-1.293404932648242549e-04,4.266934317222343884e-03,2.880945503711700439e-01,4.280978348106145859e-03,-1.504263281822204590e-02,2.885187566280364990e-01,2.049414906650781631e-03,-6.439792923629283905e-03,-3.898654878139495850e-02
1.000000000000000056e-01,2.822065353393554688e-02,1.935958862304687500e-04,-1.019239425659179688e-05,2.822132036089897156e-02,6.400438203108044233e-02,-2.662214117782493272e-04,-2.334755655740307476e-04,2.826781868934631348e-01,4.995035938918590546e-03,-1.846011914312839508e-02,2.833243310451507568e-01,5.389636382460594177e-03,2.728834003210067749e-02,-3.706340864300727844e-02
1.333333333333333315e-01,3.735494613647460938e-02,3.962516784667968750e-04,-1.192092895507812500e-06,3.735704720020294189e-02,-9.376049635405772284e-03,-5.765615141943002684e-04,3.528214642664960856e-04,2.504608631134033203e-01,7.125862874090671539e-03,-1.501707173883914948e-02,2.510118186473846436e-01,5.539009813219308853e-03,-1.705097020021639764e-05,-3.410987183451652527e-02
1.666666666666666574e-01,4.517364501953125000e-02,6.475448608398437500e-04,1.406669616699218750e-05,4.517828673124313354e-02,-7.739580166221686486e-02,5.365371225912879405e-04,1.598041650974830162e-03,2.058813273906707764e-01,8.194802328944206238e-03,-2.218741737306118011e-02,2.072355151176452637e-01,-1.734500005841255188e-02,7.627518381923437119e-03,-4.296028614044189453e-02
1.999999999999999833e-01,5.123567581176757812e-02,9.317398071289062500e-04,1.156330108642578125e-05,5.124415084719657898e-02,-1.401802545446161619e-01,8.321280038732198998e-04,9.924565227266868728e-04,1.475649178028106689e-01,8.099567145109176636e-03,-1.886053569614887238e-02,1.489856690168380737e-01,-3.479922655969858170e-03,-5.507413297891616821e-03,-3.227564692497253418e-02
2.333333333333333093e-01,5.548334121704101562e-02,1.246929168701171875e-03,2.926588058471679688e-05,5.549735948443412781e-02,-1.950370255852793555e-01,1.069514492660436026e-03,1.853153426979604846e-03,9.799405187368392944e-02,9.806018322706222534e-03,-2.210727334022521973e-02,1.009342595934867859e-01,-5.086743272840976715e-03,-1.502473559230566025e-02,-2.755318954586982727e-02
2.666666666666666630e-01,5.831050872802734375e-02,1.557350158691406250e-03,8.112192153930664062e-05,5.833135917782783508e-02,-2.379166196892888441e-01,-1.539400262276655702e-03,4.578019335060340596e-03,6.082263588905334473e-02,1.437457278370857239e-02,-1.537822559475898743e-02,6.436233967542648315e-02,2.050062175840139389e-04,-8.978832513093948364e-03,-1.412223465740680695e-02
2.999999999999999889e-01,6.018352508544921875e-02,1.973628997802734375e-03,-5.304813385009765625e-06,6.021587923169136047e-02,-2.580264308335253332e-01,-3.003260577085929066e-04,-5.335857046361854950e-04,4.134981334209442139e-02,9.924222715198993683e-03,-2.718627266585826874e-02,5.047168210148811340e-02,1.716984063386917114e-02,1.453472953289747238e-02,2.325694076716899872e-03
