t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806596233501112980e-01,1.896622803582875549e-01,6.384754781432799842e-02,5.754692479968070984e-03,1.088454853743314743e-02,3.249517083168029785e-02,3.474947437644004822e-02,3.115734830498695374e-02,6.408620625734329224e-03,2.829193323850631714e-02
3.333333333333333287e-02,1.587438583374023438e-02,3.881454467773437500e-04,-3.516674041748046875e-04,1.588302478194236755e-02,2.831931166040835834e-01,2.129389914205224443e-01,-5.015966062061599784e-01,6.243710517883300781e-01,1.776615530252456665e-02,-3.964526578783988953e-02,6.258806586265563965e-01,-7.222476601600646973e-02,-4.646800458431243896e-02,-4.576990380883216858e-02
6.666666666666666574e-02,4.053497314453125000e-02,1.240253448486328125e-03,-3.510117530822753906e-03,4.070556536316871643e-02,1.913514448369698917e-01,6.942697193279538659e-02,-4.962332535212603535e-01,7.972174286842346191e-01,2.861727029085159302e-02,-1.947122514247894287e-01,8.211500644683837891e-01,-9.211446344852447510e-02,1.098337173461914062e-01,-6.151237338781356812e-02
1.000000000000000056e-01,6.898498535156250000e-02,2.079486846923828125e-03,-1.055538654327392578e-02,6.981882452964782715e-02,1.093946176038117502e-01,-1.851446171504265992e-02,-8.533474931401953401e-02,8.947510123252868652e-01,1.722121424973011017e-02,-2.731894850730895996e-01,9.356860518455505371e-01,5.962265655398368835e-03,3.201272785663604736e-01,-1.948023214936256409e-02
1.333333333333333315e-01,9.581661224365234375e-02,2.315044403076171875e-03,-1.208508014678955078e-02,9.660347551107406616e-02,9.283804562260911108e-02,2.673051269278852761e-03,8.848649308227030802e-03,7.535750865936279297e-01,6.423996295779943466e-03,-9.465724974870681763e-02,7.595239281654357910e-01,-2.303349226713180542e-02,-7.263511419296264648e-02,-2.251451648771762848e-02
1.666666666666666574e-01,1.205992698669433594e-01,2.510547637939453125e-03,-1.219379901885986328e-02,1.212401613593101501e-01,5.601117306199451806e-02,3.574967921193826265e-04,4.721401614304370463e-03,7.282139658927917480e-01,5.313632544130086899e-03,-2.383185736835002899e-02,7.286232113838195801e-01,-2.978819189593195915e-03,-1.436140574514865875e-02,-2.405376918613910675e-02
1.999999999999999833e-01,1.453642845153808594e-01,2.662181854248046875e-03,-1.220750808715820312e-02,1.459002643823623657e-01,8.280123604972742385e-03,1.884902040135220112e-04,4.003096165802451020e-03,7.460398077964782715e-01,4.409575369209051132e-03,-2.115351147949695587e-02,7.463526725769042969e-01,-7.842035032808780670e-03,-9.825090877711772919e-03,-2.912936359643936157e-02
2.333333333333333093e-01,1.703786849975585938e-01,2.801418304443359375e-03,-1.210665702819824219e-02,1.708312481641769409e-01,-3.902459264777197179e-02,6.443005114286801073e-04,1.067822036484140924e-02,7.432006597518920898e-01,4.120870959013700485e-03,-1.655068807303905487e-02,7.433964014053344727e-01,-3.233841387555003166e-03,-8.953763172030448914e-03,-2.503883279860019684e-02
2.666666666666666630e-01,1.950860023498535156e-01,2.959728240966796875e-03,-1.221275329589843750e-02,1.954903006553649902e-01,-8.172887633971559485e-02,-2.510728701209842409e-04,3.468231364003125389e-03,7.248753905296325684e-01,5.300644785165786743e-03,-3.092185221612453461e-02,7.255539894104003906e-01,1.619736850261688232e-02,-5.264779087156057358e-03,-1.296397764235734940e-02
2.999999999999999889e-01,2.188439369201660156e-01,3.150463104248046875e-03,-1.217579841613769531e-02,2.192050218582153320e-01,-1.191318393382450602e-01,2.428851579249399848e-03,2.575025298110275498e-03,6.865389347076416016e-01,5.180057138204574585e-03,-3.412972018122673035e-02,6.874062418937683105e-01,-1.706146518699824810e-03,-2.582519128918647766e-02,-2.003313042223453522e-02
