t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800309524617792256e-01,1.894189148484662077e-01,6.383328045628633429e-02,5.742256063967943192e-03,1.078327186405658722e-02,3.267852589488029480e-02,3.488751128315925598e-02,3.111915849149227142e-02,6.398403085768222809e-03,2.815168909728527069e-02
3.333333333333333287e-02,1.587772369384765625e-02,3.843307495117187500e-04,-3.585815429687500000e-04,1.588642224669456482e-02,2.823448391256797030e-01,2.126377827461675418e-01,-5.018168264460399763e-01,6.245882511138916016e-01,1.766013167798519135e-02,-3.940380364656448364e-02,6.260790824890136719e-01,-7.221788913011550903e-02,-4.674566164612770081e-02,-4.588636010885238647e-02
6.666666666666666574e-02,4.054737091064453125e-02,1.231670379638671875e-03,-3.508448600769042969e-03,4.071750864386558533e-02,1.903761151678332320e-01,6.919173061282661574e-02,-4.969886297547814746e-01,7.975051999092102051e-01,2.852325700223445892e-02,-1.944093406200408936e-01,8.213544487953186035e-01,-9.206183254718780518e-02,1.095362007617950439e-01,-6.157521158456802368e-02
1.000000000000000056e-01,6.900453567504882812e-02,2.069473266601562500e-03,-1.053690910339355469e-02,6.983505189418792725e-02,1.083291214335029701e-01,-1.865930308010791891e-02,-8.663766792915895965e-02,8.949285149574279785e-01,1.713325828313827515e-02,-2.729202806949615479e-01,9.357756376266479492e-01,5.961287301033735275e-03,3.198204338550567627e-01,-1.952913589775562286e-02
1.333333333333333315e-01,9.584283828735351562e-02,2.302646636962890625e-03,-1.211035251617431641e-02,9.663236141204833984e-02,9.168858615027677961e-02,2.534292624561471606e-03,7.543774684323820319e-03,7.537007331848144531e-01,6.363576278090476990e-03,-9.456860274076461792e-02,7.596370577812194824e-01,-2.303448691964149475e-02,-7.251840084791183472e-02,-2.256308495998382568e-02
1.666666666666666574e-01,1.206288337707519531e-01,2.495288848876953125e-03,-1.219785213470458984e-02,1.212696582078933716e-01,5.500823582159351105e-02,6.242653871356974556e-04,4.298741971243510984e-03,7.279512286186218262e-01,5.110980011522769928e-03,-2.309084869921207428e-02,7.283352613449096680e-01,-2.635935554280877113e-03,-1.326112635433673859e-02,-2.392365410923957825e-02
1.999999999999999833e-01,1.453871726989746094e-01,2.645969390869140625e-03,-1.223564147949218750e-02,1.459251195192337036e-01,7.756564425438807961e-03,1.277830051325034699e-03,4.257263027407355528e-04,7.446438670158386230e-01,4.034901037812232971e-03,-2.003027498722076416e-02,7.449241280555725098e-01,-4.161952529102563858e-03,-1.422550156712532043e-02,-2.720762044191360474e-02
2.333333333333333093e-01,1.703748703002929688e-01,2.786636352539062500e-03,-1.215481758117675781e-02,1.708306223154067993e-01,-4.042396100451139257e-02,-2.171170769995100819e-04,8.116512559903170040e-03,7.439598441123962402e-01,4.624775610864162445e-03,-2.114697173237800598e-02,7.442747354507446289e-01,4.662469960749149323e-03,-1.316986326128244400e-02,-2.103103511035442352e-02
2.666666666666666630e-01,1.950378417968750000e-01,2.941608428955078125e-03,-1.213622093200683594e-02,1.954372078180313110e-01,-8.166911885458459641e-02,2.091920523614952763e-03,6.382349874494080283e-03,7.232788205146789551e-01,4.687379579991102219e-03,-3.019589558243751526e-02,7.239240407943725586e-01,-8.188530802726745605e-03,-1.864955760538578033e-02,-2.466237545013427734e-02
2.999999999999999889e-01,2.187676429748535156e-01,3.137588500976562500e-03,-1.201331615447998047e-02,2.191197127103805542e-01,-1.233844458495845786e-01,-3.711231060165031976e-03,1.217096938037627064e-02,6.811958551406860352e-01,8.103429339826107025e-03,-2.297588251531124115e-02,6.816313862800598145e-01,3.278621705248951912e-03,-7.793891243636608124e-03,-1.788029447197914124e-02
3.333333333333333148e-01,2.411746978759765625e-01,3.363132476806640625e-03,-1.217198371887207031e-02,2.415050715208053589e-01,-1.584958870516813834e-01,1.437114385832579614e-03,4.856451679745846760e-03,6.398125886917114258e-01,6.813059095293283463e-03,-3.232027962803840637e-02,6.406646370887756348e-01,-5.666248034685850143e-03,-1.797763071954250336e-02,-2.224282734096050262e-02
3.666666666666666408e-01,2.621397972106933594e-01,3.607273101806640625e-03,-1.223564147949218750e-02,2.624499797821044922e-01,-1.985297068503888429e-01,7.070511026811036545e-05,2.451731712452950764e-03,6.064022183418273926e-01,7.936114445328712463e-03,-4.917187243700027466e-02,6.084443330764770508e-01,-1.711023785173892975e-02,-2.783932909369468689e-02,-2.889794297516345978e-02
3.999999999999999667e-01,2.819585800170898438e-01,3.841400146484375000e-03,-1.223587989807128906e-02,2.822501063346862793e-01,-2.408924210528723409e-01,-5.838875841026998034e-05,2.453035926736299357e-03,5.719320774078369141e-01,7.553777657449245453e-03,-4.220062866806983948e-02,5.735366344451904297e-01,7.430890575051307678e-03,-3.361733257770538330e-02,-1.825836673378944397e-02
4.333333333333332926e-01,3.008260726928710938e-01,4.072666168212890625e-03,-1.220655441284179688e-02,3.011011481285095215e-01,-2.850337458636962307e-01,1.452327752588473530e-03,2.264956220885518470e-03,5.510487556457519531e-01,6.632089149206876755e-03,-4.310920834541320801e-02,5.527722239494323730e-01,-8.731243200600147247e-03,-3.401719033718109131e-02,-2.751193381845951080e-02
4.666666666666666186e-01,3.190951347351074219e-01,4.302024841308593750e-03,-1.219058036804199219e-02,3.193568885326385498e-01,-3.331563505891235177e-01,-9.296570520992521788e-04,4.192579720654087717e-03,5.309416651725769043e-01,7.437669672071933746e-03,-2.426704019308090210e-02,5.315480232238769531e-01,1.433926261961460114e-02,8.634270168840885162e-03,-1.786764152348041534e-02
4.999999999999999445e-01,3.369460105895996094e-01,4.532814025878906250e-03,-1.221764087677001953e-02,3.371979296207427979e-01,-3.813494983620723811e-01,-9.542536955510653790e-04,2.144690863629742251e-03,5.207083821296691895e-01,8.090445771813392639e-03,-2.557477168738842010e-02,5.213988423347473145e-01,9.593709371984004974e-03,-1.004895893856883049e-03,-2.069264464080333710e-02
5.333333333333333259e-01,3.544440269470214844e-01,4.775524139404296875e-03,-1.214706897735595703e-02,3.546842634677886963e-01,-4.312838374452719892e-01,-2.059487130217309194e-03,5.335592118064886105e-03,5.077952742576599121e-01,8.616577833890914917e-03,-2.525454573333263397e-02,5.084959268569946289e-01,1.324455905705690384e-02,6.346171256154775620e-03,-1.933259144425392151e-02
5.666666666666666519e-01,3.714418411254882812e-01,5.036830902099609375e-03,-1.214873790740966797e-02,3.716746270656585693e-01,-4.784260965813909028e-01,3.844274674161483971e-03,2.515309084263932932e-03,4.912851750850677490e-01,6.309187039732933044e-03,-3.022516891360282898e-02,4.922544956207275391e-01,-4.429452586919069290e-03,-1.049627643078565598e-02,-2.833683788776397705e-02
