t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.015096970409242516e-01,4.627131746921304793e-03,1.029502941012650462e-02
3.333333333333333287e-02,8.759498596191406250e-04,-2.303123474121093750e-04,-1.292228698730468750e-04,9.148936951532959938e-04,-2.104355403267276492e-01,5.156318099365647667e-04,1.611023846225147563e-02
6.666666666666666574e-02,2.250194549560546875e-03,-2.083778381347656250e-04,1.263618469238281250e-04,2.263352274894714355e-03,-1.882718699547271668e-01,-6.414719484997253446e-03,-1.611984841835176555e-02
1.000000000000000056e-01,4.510879516601562500e-03,-3.032684326171875000e-04,-1.496076583862304688e-04,4.523537121713161469e-03,-2.128546279121022178e-01,-2.673814579604188047e-03,-9.483003127391965298e-03
1.333333333333333315e-01,7.108211517333984375e-03,-4.076957702636718750e-04,-2.813339233398437500e-05,7.119949441403150558e-03,-2.022711430714616843e-01,4.788231913733371516e-03,8.060877200657977359e-03
1.666666666666666574e-01,9.626865386962890625e-03,-5.102157592773437500e-04,2.623796463012695312e-04,9.643945842981338501e-03,-2.117209365717991065e-01,-8.552850924097236962e-03,-1.862154527410777444e-02
1.999999999999999833e-01,1.261281967163085938e-02,-8.206367492675781250e-04,-1.531839370727539062e-04,1.264041755348443985e-02,-2.192894131621946907e-01,-5.594555672196878209e-03,1.369944327848063911e-03
2.333333333333333093e-01,1.482915878295898438e-02,-8.778572082519531250e-04,-2.214908599853515625e-04,1.485677063465118408e-02,-2.101996986971638726e-01,-9.274765525598385914e-04,-9.766093290900501600e-03
2.666666666666666630e-01,1.705598831176757812e-02,-7.686614990234375000e-04,8.833408355712890625e-05,1.707352884113788605e-02,-1.860112907828645190e-01,-3.066068750118083452e-03,2.440525141270738496e-02
2.999999999999999889e-01,1.960515975952148438e-02,-4.429817199707031250e-04,-1.251697540283203125e-05,1.961016841232776642e-02,-1.797665368701291400e-01,-7.092305183281927966e-03,-6.142414050115926720e-03
3.333333333333333148e-01,2.251815795898437500e-02,-6.246566772460937500e-04,-6.914138793945312500e-06,2.252682112157344818e-02,-1.883111035218150708e-01,-3.522513733810372829e-03,1.778517727105847351e-02
3.666666666666666408e-01,2.601480484008789062e-02,-1.107692718505859375e-03,-3.054141998291015625e-04,2.604016661643981934e-02,-2.145591336359906343e-01,1.718531082124581146e-03,-1.564113632594167375e-03
3.999999999999999667e-01,2.987813949584960938e-02,-1.617431640625000000e-03,-2.341270446777343750e-04,2.992280386388301849e-02,-2.365418306754122069e-01,-3.379937495262157199e-03,3.365811668545159140e-03
4.333333333333332926e-01,3.311777114868164062e-02,-1.840591430664062500e-03,-5.567073822021484375e-05,3.316892683506011963e-02,-2.252251943964795611e-01,-3.387438030146609595e-03,1.510698772683973998e-02
4.666666666666666186e-01,3.607511520385742188e-02,-1.804828643798828125e-03,8.666515350341796875e-05,3.612034022808074951e-02,-2.091701410612770151e-01,6.856707846372787907e-03,8.098708377830849542e-03
4.999999999999999445e-01,3.949832916259765625e-02,-2.179145812988281250e-03,-3.409385681152343750e-05,3.955841064453125000e-02,-2.237688699993859165e-01,-3.806551886221047534e-03,1.556336976140088556e-02
5.333333333333333259e-01,4.353141784667968750e-02,-2.750873565673828125e-03,-3.004074096679687500e-04,4.361928254365921021e-02,-2.487891335896119938e-01,1.048008401418821156e-03,4.108984942020809002e-03
5.666666666666666519e-01,4.755544662475585938e-02,-3.151893615722656250e-03,-1.958608627319335938e-04,4.766018688678741455e-02,-2.502759003532797899e-01,1.293543363415531906e-03,-9.450365461979349374e-03
5.999999999999999778e-01,5.134820938110351562e-02,-3.594398498535156250e-03,-8.881092071533203125e-05,5.147393792867660522e-02,-2.489909710156711642e-01,-7.272774922811663968e-03,-1.131639969858877926e-03
6.333333333333333037e-01,5.554962158203125000e-02,-4.309654235839843750e-03,-1.621246337890625000e-05,5.571654811501502991e-02,-2.515737430172880207e-01,2.267418115547597743e-03,1.709966039913125152e-02
6.666666666666666297e-01,5.929899215698242188e-02,-4.590988159179687500e-03,-9.667873382568359375e-05,5.947652459144592285e-02,-2.310940878016659039e-01,4.984601936779554064e-03,3.304143823192504884e-03
6.999999999999999556e-01,6.347084045410156250e-02,-5.008220672607421875e-03,-3.534555435180664062e-04,6.366910040378570557e-02,-2.296140178250358765e-01,-1.036656296847982559e-03,2.141766647203164134e-03
7.333333333333332815e-01,6.735563278198242188e-02,-5.380153656005859375e-03,-1.760721206665039062e-04,6.757039576768875122e-02,-2.225141028838737434e-01,2.824272382877029194e-03,5.680314066662210150e-03
7.666666666666666075e-01,7.128715515136718750e-02,-5.804538726806640625e-03,-2.061128616333007812e-04,7.152337580919265747e-02,-2.141901166578248361e-01,1.131494738709457488e-04,1.283643090924984319e-02
7.999999999999999334e-01,7.524919509887695312e-02,-6.036758422851562500e-03,-1.126527786254882812e-04,7.549103349447250366e-02,-2.021603259202208736e-01,8.268757639086603143e-04,-1.573201506943536915e-02
8.333333333333332593e-01,7.982587814331054688e-02,-6.488323211669921875e-03,4.395246505737304688e-04,8.009033650159835815e-02,-2.212149795593961465e-01,-9.739569611960506579e-03,-2.604798861432148019e-02
8.666666666666665853e-01,8.470249176025390625e-02,-6.935596466064453125e-03,2.976655960083007812e-04,8.498648554086685181e-02,-2.186828470071726094e-01,7.069560953500583084e-03,2.002919623573182553e-02
8.999999999999999112e-01,8.947277069091796875e-02,-7.522106170654296875e-03,-3.229379653930664062e-04,8.978899568319320679e-02,-2.335110409529248254e-01,3.533310760446648911e-04,-4.993155514745271570e-03
9.333333333333332371e-01,9.421062469482421875e-02,-8.034229278564453125e-03,-2.121925354003906250e-05,9.455258399248123169e-02,-2.421894099432342906e-01,3.429979970113739875e-03,1.295463186850940966e-02
9.666666666666665630e-01,9.852600097656250000e-02,-8.319377899169921875e-03,-1.513957977294921875e-05,9.887661039829254150e-02,-2.366220587177334245e-01,7.395006293991133496e-03,2.668159371401929202e-04
9.999999999999998890e-01,1.026740074157714844e-01,-8.825302124023437500e-03,-2.503395080566406250e-05,1.030526012182235718e-01,-2.359302085795787207e-01,-5.544767078278189411e-03,1.203764312061216327e-02
1.033333333333333215e+00,1.067352294921875000e-01,-8.948802947998046875e-03,1.975297927856445312e-04,1.071098893880844116e-01,-2.139943757092084287e-01,-6.723698833554382810e-03,2.329448189377414380e-02
1.066666666666666652e+00,1.106858253479003906e-01,-8.633613586425781250e-03,-1.431703567504882812e-04,1.110221222043037415e-01,-1.883713479247287048e-01,-3.057006993404914018e-03,1.056581239317379295e-02
1.100000000000000089e+00,1.148662567138671875e-01,-8.736610412597656250e-03,1.134872436523437500e-04,1.151980832219123840e-01,-1.826883503908004192e-01,-7.536656013042867218e-03,1.593910853950427156e-02
1.133333333333333526e+00,1.192164421081542969e-01,-9.027481079101562500e-03,-9.393692016601562500e-05,1.195577830076217651e-01,-1.696043893239137512e-01,-3.795211037455115555e-03,-9.859581505165051357e-03
1.166666666666666963e+00,1.232676506042480469e-01,-9.347438812255859375e-03,-3.294944763183593750e-04,1.236219927668571472e-01,-1.569664582861274305e-01,-9.540421281069869303e-04,3.812143103088003453e-03
1.200000000000000400e+00,1.270861625671386719e-01,-9.431838989257812500e-03,-2.307891845703125000e-04,1.274358928203582764e-01,-1.452568860267207107e-01,3.155639735834291516e-03,1.296600043990594553e-03
1.233333333333333837e+00,1.310167312622070312e-01,-9.861469268798828125e-03,-7.402896881103515625e-05,1.313873529434204102e-01,-1.408981180985550974e-01,-4.457767318017787084e-03,-9.342043764374504192e-03
1.266666666666667274e+00,1.349372863769531250e-01,-1.034832000732421875e-02,-5.626678466796875000e-05,1.353335231542587280e-01,-1.342697530143882878e-01,4.871533207675750668e-03,-6.030129892302282801e-03
1.300000000000000711e+00,1.387271881103515625e-01,-1.073980331420898438e-02,-2.312660217285156250e-04,1.391424834728240967e-01,-1.337331162570794818e-01,-2.427910260453874317e-03,-5.278423884944075453e-03
1.333333333333334147e+00,1.423416137695312500e-01,-1.097774505615234375e-02,-1.332759857177734375e-04,1.427643746137619019e-01,-1.175499968749391944e-01,8.411591718943513610e-04,1.476975547420362501e-02
1.366666666666667584e+00,1.456928253173828125e-01,-1.088857650756835938e-02,-3.031492233276367188e-04,1.460994631052017212e-01,-1.038933671348292731e-01,-1.581079674082606999e-03,4.087568480336783994e-03
1.400000000000001021e+00,1.488857269287109375e-01,-1.076650619506835938e-02,-1.790523529052734375e-04,1.492746174335479736e-01,-1.007739450356903987e-01,-1.092946160304412127e-03,1.253605516445801746e-02
1.433333333333334458e+00,1.523294448852539062e-01,-1.107120513916015625e-02,9.679794311523437500e-05,1.527312695980072021e-01,-1.130038389716345737e-01,5.026578168329709842e-03,1.474239636441055865e-02
1.466666666666667895e+00,1.559629440307617188e-01,-1.101636886596679688e-02,-1.323223114013671875e-05,1.563515216112136841e-01,-1.114258585000566792e-01,2.519829332138105987e-03,-1.627936235043532173e-02
