t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.116827168609161092e-01,-3.955743411441891254e-03,4.200515896876593977e-03
3.333333333333333287e-02,5.517005920410156250e-04,9.393692016601562500e-05,-8.356571197509765625e-05,5.658452864736318588e-04,2.146884803433977418e-01,-9.149423995742996893e-06,-6.515773684567379223e-03
6.666666666666666574e-02,2.220630645751953125e-03,1.506805419921875000e-04,4.005432128906250000e-05,2.226097276434302330e-03,2.420133991699742193e-01,2.668533262143619480e-04,-1.310482015778698626e-02
1.000000000000000056e-01,4.843711853027343750e-03,2.870559692382812500e-04,2.384185791015625000e-07,4.852210171520709991e-03,2.371561208138902310e-01,5.964389529981742148e-04,1.017360845690031337e-02
1.333333333333333315e-01,8.008956909179687500e-03,3.399848937988281250e-04,-9.405612945556640625e-05,8.016721345484256744e-03,2.454333495925936637e-01,1.212334294320381459e-03,-2.943525343013702732e-03
1.666666666666666574e-01,1.160240173339843750e-02,1.325607299804687500e-04,1.958608627319335938e-04,1.160481199622154236e-02,2.389224984467054613e-01,-1.323210225875706171e-03,2.309528916498637327e-02
1.999999999999999833e-01,1.539993286132812500e-02,-1.616477966308593750e-04,-6.997585296630859375e-05,1.540094055235385895e-02,2.270588600647899802e-01,-2.349729315539856450e-03,3.327027916771856109e-03
2.333333333333333093e-01,1.929187774658203125e-02,-4.701614379882812500e-04,2.360343933105468750e-05,1.929762028157711029e-02,2.180259615678745710e-01,-4.305184877348402356e-03,5.095845557961828538e-03
2.666666666666666630e-01,2.272224426269531250e-02,-5.235671997070312500e-04,1.486539840698242188e-04,2.272876165807247162e-02,2.388504612953029627e-01,7.300724337039834165e-03,-3.761637368488180149e-04
2.999999999999999889e-01,2.616357803344726562e-02,-3.685951232910156250e-04,-2.241134643554687500e-05,2.616618387401103973e-02,2.533725106878079170e-01,-1.312942352345561792e-04,1.046920673783176790e-02
3.333333333333333148e-01,2.982282638549804688e-02,-5.254745483398437500e-04,-9.894371032714843750e-05,2.982761897146701813e-02,2.566427305572159256e-01,-2.305066906992814767e-03,-7.726283600509142434e-04
3.666666666666666408e-01,3.338432312011718750e-02,-5.106925964355468750e-04,-1.683235168457031250e-04,3.338865190744400024e-02,2.823298714064438886e-01,-1.979988318145472657e-04,-1.254960652824311379e-03
3.999999999999999667e-01,3.754854202270507812e-02,-7.967948913574218750e-04,1.112222671508789062e-04,3.755716234445571899e-02,3.020891284276147615e-01,-4.038876285192335297e-03,1.237916258427271786e-02
4.333333333333332926e-01,4.230928421020507812e-02,-1.344203948974609375e-03,-3.290176391601562500e-05,4.233064502477645874e-02,3.107819048482046709e-01,2.933148949975604696e-03,1.645331873085908569e-03
4.666666666666666186e-01,4.728698730468750000e-02,-1.660346984863281250e-03,1.907348632812500000e-06,4.731612652540206909e-02,3.278792023620688556e-01,-2.169231644938685120e-03,-6.865990967249121710e-03
4.999999999999999445e-01,5.269956588745117188e-02,-2.048492431640625000e-03,-1.215934753417968750e-05,5.273936688899993896e-02,3.509399220320152946e-01,-4.699475723227904481e-03,-3.558991192002389421e-04
5.333333333333333259e-01,5.792522430419921875e-02,-2.289772033691406250e-03,1.757144927978515625e-04,5.797073245048522949e-02,3.956589047558077277e-01,5.467793631101655616e-03,7.029445264813328001e-03
5.666666666666666519e-01,6.326675415039062500e-02,-2.533912658691406250e-03,2.987384796142578125e-04,6.331818550825119019e-02,4.436459195540397027e-01,4.969217335880496758e-03,1.571568498092415500e-02
5.999999999999999778e-01,6.854057312011718750e-02,-2.982616424560546875e-03,9.381771087646484375e-05,6.860550493001937866e-02,4.862558412477526737e-01,3.736159332979927666e-03,6.973834084704602643e-03
6.333333333333333037e-01,7.395362854003906250e-02,-3.629207611083984375e-03,1.447200775146484375e-04,7.404276728630065918e-02,5.195292145111756188e-01,-6.227401630385986063e-03,-6.504188126265143463e-03
6.666666666666666297e-01,7.946300506591796875e-02,-4.289150238037109375e-03,2.650022506713867188e-04,7.957912236452102661e-02,5.443676243147500537e-01,-2.694568407884542598e-03,2.498493703808577285e-02
6.999999999999999556e-01,8.474969863891601562e-02,-4.595756530761718750e-03,3.583431243896484375e-04,8.487497270107269287e-02,5.830931960831357008e-01,9.917946605540935504e-03,-5.925635168365694927e-03
7.333333333333332815e-01,8.983087539672851562e-02,-4.714488983154296875e-03,3.302097320556640625e-04,8.995510637760162354e-02,6.251486985153139608e-01,7.162708158564627843e-03,1.159604537735505446e-02
7.666666666666666075e-01,9.524726867675781250e-02,-5.190849304199218750e-03,3.366470336914062500e-04,9.538920968770980835e-02,6.477486739009754579e-01,6.803336988322146450e-03,-1.365872165229591040e-02
7.999999999999999334e-01,1.008338928222656250e-01,-5.351543426513671875e-03,2.826452255249023438e-04,1.009761989116668701e-01,6.791537769829883997e-01,-6.503165098663629337e-03,-1.385322946495253990e-02
8.333333333333332593e-01,1.064038276672363281e-01,-5.605697631835937500e-03,1.657009124755859375e-05,1.065513864159584045e-01,7.216384073941138899e-01,-1.133032146173163597e-03,1.178449673320858607e-02
8.666666666666665853e-01,1.121420860290527344e-01,-6.104469299316406250e-03,6.914138793945312500e-06,1.123081147670745850e-01,7.574978076711800234e-01,1.255585454217045521e-03,-9.139069918901432041e-03
8.999999999999999112e-01,1.178650856018066406e-01,-6.584644317626953125e-03,4.649162292480468750e-06,1.180488690733909607e-01,7.893905222269083088e-01,1.044693879535063888e-03,9.103476562496664801e-03
9.333333333333332371e-01,1.233582496643066406e-01,-6.813526153564453125e-03,2.878904342651367188e-04,1.235466077923774719e-01,8.309385629480958713e-01,6.063953586046728038e-03,-1.275863495455180005e-02
9.666666666666665630e-01,1.285343170166015625e-01,-6.797790527343750000e-03,1.182556152343750000e-04,1.287140101194381714e-01,8.731774666316596267e-01,2.735273984125238204e-03,1.117600041608583956e-02
9.999999999999998890e-01,1.335315704345703125e-01,-7.189273834228515625e-03,-9.620189666748046875e-05,1.337250024080276489e-01,8.970610373336075360e-01,-1.328385707504027438e-03,4.045168697016808014e-03
1.033333333333333215e+00,1.383485794067382812e-01,-7.524967193603515625e-03,2.622604370117187500e-04,1.385533213615417480e-01,9.214578327186583317e-01,-4.874081605282945887e-03,2.062785998194613044e-02
1.066666666666666652e+00,1.430196762084960938e-01,-7.576942443847656250e-03,1.183748245239257812e-04,1.432202905416488647e-01,9.539652642996877541e-01,6.650656997343571027e-03,-3.626048431386798992e-04
1.100000000000000089e+00,1.476058959960937500e-01,-7.711887359619140625e-03,5.483627319335937500e-06,1.478072106838226318e-01,9.802151753839277726e-01,7.659586182110289868e-04,-1.006735199105500585e-02
1.133333333333333526e+00,1.522946357727050781e-01,-8.124828338623046875e-03,-3.457069396972656250e-06,1.525112092494964600e-01,9.861854010487535183e-01,-3.816679192465378175e-03,4.331389641816043613e-03
1.166666666666666963e+00,1.564321517944335938e-01,-8.278846740722656250e-03,1.370906829833984375e-05,1.566510647535324097e-01,1.010154455837032339e+00,1.654873252152599646e-03,-8.420921217904877784e-03
1.200000000000000400e+00,1.603870391845703125e-01,-8.451461791992187500e-03,2.540349960327148438e-04,1.606097668409347534e-01,1.036045034937906228e+00,8.053602615634985681e-03,-4.799073755148442096e-03
1.233333333333333837e+00,1.640434265136718750e-01,-8.580684661865234375e-03,1.248121261596679688e-04,1.642677336931228638e-01,1.050606784804961835e+00,-3.259717994989334063e-03,-1.163224071088149285e-02
1.266666666666667274e+00,1.678433418273925781e-01,-9.119033813476562500e-03,-2.861022949218750000e-06,1.680908799171447754e-01,1.035739704137665473e+00,-3.662083630244358443e-03,-3.443682245060918166e-03
1.300000000000000711e+00,1.713542938232421875e-01,-9.609222412109375000e-03,-2.789497375488281250e-05,1.716235131025314331e-01,1.027533552015012397e+00,1.096059641006087108e-03,7.030597525730437024e-03
1.333333333333334147e+00,1.746163368225097656e-01,-9.718418121337890625e-03,2.920627593994140625e-05,1.748865693807601929e-01,1.035927000731311942e+00,9.953569768984620557e-04,-1.094535396580896720e-02
1.366666666666667584e+00,1.776189804077148438e-01,-9.928226470947265625e-03,-7.438659667968750000e-05,1.778962612152099609e-01,1.023909923216909101e+00,2.364881713352506507e-03,-8.025160655721734222e-04
1.400000000000001021e+00,1.807413101196289062e-01,-1.037979125976562500e-02,-6.711483001708984375e-05,1.810391247272491455e-01,9.991851720299919082e-01,3.156761355949154815e-04,6.865555325911068714e-03
1.433333333333334458e+00,1.838612556457519531e-01,-1.065206527709960938e-02,1.227855682373046875e-05,1.841695606708526611e-01,1.009774953451273438e+00,-2.345973628636008595e-03,9.168159087596813861e-03
1.466666666666667895e+00,1.864829063415527344e-01,-1.050949096679687500e-02,1.300573348999023438e-04,1.867788732051849365e-01,1.023901705645563931e+00,6.156602200641574270e-03,-2.560835063176311859e-03
1.500000000000001332e+00,1.890339851379394531e-01,-1.039075851440429688e-02,-4.971027374267578125e-05,1.893193572759628296e-01,1.021964173077101856e+00,-8.801340118000276162e-04,-6.619988680907953546e-03
1.533333333333334769e+00,1.915378570556640625e-01,-1.033544540405273438e-02,-6.222724914550781250e-05,1.918165236711502075e-01,1.036655589816681822e+00,1.174045172640475563e-03,-5.061915559393265381e-03
1.566666666666668206e+00,1.939973831176757812e-01,-1.050996780395507812e-02,-5.674362182617187500e-05,1.942818760871887207e-01,1.015996402011508870e+00,-8.001884589158550411e-04,-6.383538820997552293e-03
1.600000000000001643e+00,1.961884498596191406e-01,-1.048946380615234375e-02,2.000331878662109375e-04,1.964687705039978027e-01,1.029043343986702608e+00,-5.816747762343876110e-03,-1.055286655000450650e-02
1.633333333333335080e+00,1.983704566955566406e-01,-1.066446304321289062e-02,-1.108646392822265625e-04,1.986569315195083618e-01,1.008338159126337841e+00,4.511646563256712121e-04,3.883601622741947833e-03
1.666666666666668517e+00,2.004590034484863281e-01,-1.061105728149414062e-02,1.794099807739257812e-04,2.007397264242172241e-01,1.021175606393082580e+00,-4.304869297929353293e-03,1.632117891630846876e-02
1.700000000000001954e+00,2.023944854736328125e-01,-1.047849655151367188e-02,2.964735031127929688e-04,2.026657760143280029e-01,1.016394047087250563e+00,6.994716520978056483e-03,9.979167345309798709e-03
1.733333333333335391e+00,2.044019699096679688e-01,-1.077890396118164062e-02,-7.176399230957031250e-05,2.046859860420227051e-01,9.956101016080191046e-01,-1.848330523017942349e-03,-3.305095355588778989e-03
