t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.636397265280017943e-01,3.405394165585170097e-03,1.012107302970274153e-02
3.333333333333333287e-02,7.076263427734375000e-04,2.303123474121093750e-04,-8.046627044677734375e-05,7.485009264200925827e-04,-1.498845259523894635e-01,-4.571347560922347543e-03,5.808967082981747292e-03
6.666666666666666574e-02,2.325057983398437500e-03,9.441375732421875000e-05,-1.170635223388671875e-04,2.329916926100850105e-03,-1.687606875386452876e-01,-2.650333303042289989e-03,8.808989688079325864e-03
1.000000000000000056e-01,4.661083221435546875e-03,-1.878738403320312500e-04,3.981590270996093750e-05,4.665038082748651505e-03,-1.710537234492787162e-01,4.096281723979511118e-03,1.022603716239210356e-02
1.333333333333333315e-01,7.623195648193359375e-03,-6.341934204101562500e-05,-8.189678192138671875e-05,7.623899728059768677e-03,-1.700559422012882793e-01,-1.847044234646111728e-03,-1.149393855158532644e-02
1.666666666666666574e-01,1.070833206176757812e-02,-1.754760742187500000e-04,-5.662441253662109375e-05,1.070991996675729752e-02,-1.557475229833313879e-01,-1.523468712635468693e-03,1.476854985243362603e-02
1.999999999999999833e-01,1.445817947387695312e-02,-5.269050598144531250e-04,-2.514123916625976562e-04,1.446996256709098816e-02,-1.714510083392633832e-01,-1.816712550153535199e-03,1.947187130900463175e-03
2.333333333333333093e-01,1.822042465209960938e-02,-9.307861328125000000e-04,1.116991043090820312e-04,1.824452541768550873e-02,-1.851575438170393606e-01,-4.209588909394670030e-03,1.923162490778738618e-02
2.666666666666666630e-01,2.208518981933593750e-02,-1.421451568603515625e-03,-9.238719940185546875e-05,2.213107980787754059e-02,-1.968122077588215502e-01,-8.829998647937564423e-04,-1.338153870195504108e-02
2.999999999999999889e-01,2.538633346557617188e-02,-1.420021057128906250e-03,3.728866577148437500e-04,2.542875334620475769e-02,-1.795814547518776449e-01,-9.477601174800105374e-03,2.383075012769266324e-02
3.333333333333333148e-01,2.939033508300781250e-02,-1.525402069091796875e-03,1.176595687866210938e-04,2.943012863397598267e-02,-1.949639345570322868e-01,3.211874362470346252e-03,1.781498931255786136e-02
3.666666666666666408e-01,3.336286544799804688e-02,-1.948833465576171875e-03,-1.933574676513671875e-04,3.342029452323913574e-02,-2.132517126988885403e-01,-1.813754983193900530e-03,-4.972226804607200908e-03
3.999999999999999667e-01,3.705406188964843750e-02,-1.942634582519531250e-03,-3.564357757568359375e-05,3.710496798157691956e-02,-2.023309472473389659e-01,-4.890290798111830359e-03,8.131428585812779802e-03
4.333333333333332926e-01,4.102325439453125000e-02,-2.192497253417968750e-03,-1.314878463745117188e-04,4.108201339840888977e-02,-2.083236111508053323e-01,-3.082447196902230509e-03,-5.362907038401651741e-03
4.666666666666666186e-01,4.508399963378906250e-02,-2.653598785400390625e-03,2.211332321166992188e-04,4.516256600618362427e-02,-2.157575250104237508e-01,5.650656688259874001e-03,1.594944053464523656e-02
4.999999999999999445e-01,4.929065704345703125e-02,-3.108978271484375000e-03,-2.107620239257812500e-04,4.938905686140060425e-02,-2.228720341448514886e-01,-1.848083572742699118e-04,-7.751663564606125524e-03
5.333333333333333259e-01,5.308628082275390625e-02,-3.097057342529296875e-03,4.040002822875976562e-04,5.317807942628860474e-02,-2.045268664057112717e-01,-8.989432747182616451e-03,2.672620005198263204e-02
5.666666666666666519e-01,5.739307403564453125e-02,-3.154754638671875000e-03,-2.068281173706054688e-04,5.748008564114570618e-02,-1.867708825237639758e-01,1.497944507483016082e-03,-4.006488748777643945e-03
5.999999999999999778e-01,6.230068206787109375e-02,-3.656864166259765625e-03,-1.230239868164062500e-04,6.240803375840187073e-02,-1.955120572379258070e-01,-4.662389096705524955e-03,2.128656135776911019e-03
6.333333333333333037e-01,6.706953048706054688e-02,-4.071712493896484375e-03,-1.050233840942382812e-04,6.719309836626052856e-02,-1.880014638327034415e-01,-1.402030458820254649e-03,1.221370058461849692e-02
6.666666666666666297e-01,7.208681106567382812e-02,-4.702568054199218750e-03,-2.471208572387695312e-04,7.224045693874359131e-02,-1.846772294399567360e-01,1.085732856885910595e-03,2.982888560298865843e-03
6.999999999999999556e-01,7.706785202026367188e-02,-5.208492279052734375e-03,1.478195190429687500e-05,7.724365592002868652e-02,-1.784800867482130848e-01,-7.199030224116683037e-03,-3.321148009353127976e-03
7.333333333333332815e-01,8.192157745361328125e-02,-5.750656127929687500e-03,-2.059936523437500000e-04,8.212342858314514160e-02,-1.604611539234335471e-01,1.731184691247957506e-03,-3.284069303582348633e-03
7.666666666666666075e-01,8.661746978759765625e-02,-6.115913391113281250e-03,-1.913309097290039062e-04,8.683332800865173340e-02,-1.447970088562952062e-01,-3.559320632736740105e-03,-5.174895909584468828e-04
7.999999999999999334e-01,9.125947952270507812e-02,-6.456375122070312500e-03,-1.912117004394531250e-04,9.148778021335601807e-02,-1.226848984084003974e-01,1.703437151965196423e-03,-4.251547215033307618e-03
8.333333333333332593e-01,9.567499160766601562e-02,-6.489276885986328125e-03,-7.534027099609375000e-05,9.589484333992004395e-02,-9.676368350786071493e-02,4.563464328671069242e-03,1.787742609613830269e-03
8.666666666666665853e-01,1.005015373229980469e-01,-6.763458251953125000e-03,-2.189874649047851562e-04,1.007291004061698914e-01,-8.135511691574912052e-02,-2.515142748480312610e-03,2.094217541579233063e-03
8.999999999999999112e-01,1.053934097290039062e-01,-7.159233093261718750e-03,2.026557922363281250e-06,1.056362837553024292e-01,-6.448640395545558734e-02,-4.073248595205562587e-03,1.294837113969134028e-02
9.333333333333332371e-01,1.107168197631835938e-01,-7.876396179199218750e-03,-7.665157318115234375e-05,1.109966486692428589e-01,-6.228843040424696803e-02,-3.777373921731401376e-03,8.720318124551490122e-03
9.666666666666665630e-01,1.159844398498535156e-01,-8.478641510009765625e-03,-2.224445343017578125e-04,1.162941381335258484e-01,-5.425466385191077962e-02,1.746319371589920809e-03,2.284525271479033622e-03
9.999999999999998890e-01,1.210184097290039062e-01,-8.854866027832031250e-03,-2.965927124023437500e-04,1.213422939181327820e-01,-3.559218580105586588e-02,-9.477396069021807061e-04,1.413914087511684153e-03
1.033333333333333215e+00,1.257286071777343750e-01,-8.758544921875000000e-03,3.710985183715820312e-04,1.260338574647903442e-01,-1.925076144365532290e-03,-8.553041022135660434e-03,2.566910821600415504e-02
1.066666666666666652e+00,1.305584907531738281e-01,-8.841514587402343750e-03,-1.534223556518554688e-04,1.308576166629791260e-01,2.567473611845747308e-02,-1.631640749723221396e-03,-7.816368601316087822e-03
1.100000000000000089e+00,1.354417800903320312e-01,-9.164810180664062500e-03,-8.881092071533203125e-05,1.357515305280685425e-01,3.928422988267171040e-02,1.994673078952417713e-03,9.456508630168393784e-03
1.133333333333333526e+00,1.400403976440429688e-01,-9.156703948974609375e-03,1.766681671142578125e-04,1.403395533561706543e-01,6.085354372980215920e-02,-5.908823164651810962e-03,1.958600433699460644e-02
1.166666666666666963e+00,1.444792747497558594e-01,-9.284973144531250000e-03,-1.490116119384765625e-04,1.447773873805999756e-01,8.420379271742707561e-02,7.998825719954755307e-04,9.798766808136153902e-03
1.200000000000000400e+00,1.490769386291503906e-01,-9.561538696289062500e-03,-1.995563507080078125e-04,1.493833810091018677e-01,1.027836414875807070e-01,1.591938399205037723e-03,4.156424407767316150e-03
1.233333333333333837e+00,1.536965370178222656e-01,-1.005411148071289062e-02,8.404254913330078125e-05,1.540250629186630249e-01,1.186890776613842707e-01,6.346088673664853665e-03,5.515569937232035584e-03
1.266666666666667274e+00,1.586318016052246094e-01,-1.066875457763671875e-02,-1.398324966430664062e-04,1.589902192354202271e-01,1.183333075149485825e-01,-2.003905757147502950e-03,8.791998425250262608e-03
1.300000000000000711e+00,1.632056236267089844e-01,-1.113319396972656250e-02,2.580881118774414062e-04,1.635851114988327026e-01,1.240937183062080923e-01,-8.130201286196294189e-03,1.963191634832711641e-02
1.333333333333334147e+00,1.678180694580078125e-01,-1.146650314331054688e-02,-9.071826934814453125e-05,1.682093739509582520e-01,1.421625435284404881e-01,-4.290365984866320419e-03,-4.635538999423236689e-03
1.366666666666667584e+00,1.720986366271972656e-01,-1.185607910156250000e-02,-2.961158752441406250e-04,1.725067943334579468e-01,1.614513445901002708e-01,1.717367721733189080e-04,-3.055660257191918344e-03
1.400000000000001021e+00,1.761641502380371094e-01,-1.185083389282226562e-02,-2.855062484741210938e-04,1.765625476837158203e-01,1.802579903252527205e-01,-4.898835830003452508e-04,3.238778029046356782e-03
1.433333333333334458e+00,1.801376342773437500e-01,-1.185321807861328125e-02,-1.529455184936523438e-04,1.805272549390792847e-01,1.990169447981340600e-01,2.804528658866629366e-03,-2.921335565844425733e-03
1.466666666666667895e+00,1.845898628234863281e-01,-1.238536834716796875e-02,3.577470779418945312e-04,1.850052475929260254e-01,1.934139752033286475e-01,8.240026259078669230e-03,1.563305403269621419e-02
1.500000000000001332e+00,1.888804435729980469e-01,-1.292657852172851562e-02,2.474784851074218750e-04,1.893224269151687622e-01,1.873310380769843686e-01,7.233038596437929221e-03,1.230222790709086141e-02
1.533333333333334769e+00,1.931672096252441406e-01,-1.336526870727539062e-02,-6.413459777832031250e-05,1.936290413141250610e-01,1.727635385780297572e-01,3.160083694364097199e-03,-7.017348192710335178e-03
