t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.116349855780053635e-01,-3.965090315212695463e-03,4.202649080347233349e-03
3.333333333333333287e-02,4.491806030273437500e-04,6.866455078125000000e-05,-9.500980377197265625e-05,4.642250423785299063e-04,2.142944104447997433e-01,-1.891191090851283981e-04,-5.503224820539434278e-03
6.666666666666666574e-02,1.859188079833984375e-03,8.773803710937500000e-05,8.749961853027343750e-05,1.863312791101634502e-03,2.262045261295830278e-01,3.281558216884010708e-03,-8.325833011816934082e-03
1.000000000000000056e-01,4.050731658935546875e-03,-1.192092895507812500e-04,3.945827484130859375e-05,4.052677191793918610e-03,1.995509001725850884e-01,-1.512559336390957966e-03,1.256692691914528155e-02
1.333333333333333315e-01,6.517410278320312500e-03,-5.192756652832031250e-04,2.163648605346679688e-04,6.541643291711807251e-03,1.739422531379594405e-01,-7.180854183600779948e-03,-8.649380706976557073e-03
1.666666666666666574e-01,9.229183197021484375e-03,-9.517669677734375000e-04,-1.652240753173828125e-04,9.279600344598293304e-03,1.470069619189778021e-01,-1.392066492022589626e-04,1.853623877936535960e-03
1.999999999999999833e-01,1.184463500976562500e-02,-1.299381256103515625e-03,-1.401901245117187500e-04,1.191651914268732071e-02,1.374025420071762760e-01,8.992102040472142429e-04,-9.842611503300812293e-04
2.333333333333333093e-01,1.354074478149414062e-02,-1.372814178466796875e-03,-1.212358474731445312e-04,1.361069735139608383e-02,1.436658521565044033e-01,-3.740750294406222209e-04,-3.602677993237106586e-03
2.666666666666666630e-01,1.500272750854492188e-02,-1.452922821044921875e-03,1.323223114013671875e-05,1.507292315363883972e-02,1.384321796843424879e-01,3.604202790030500690e-04,1.155155826754739219e-02
2.999999999999999889e-01,1.688098907470703125e-02,-1.429080963134765625e-03,2.391338348388671875e-04,1.694305986166000366e-02,1.505369957811107939e-01,-5.341435965219746423e-03,1.826397920146698509e-02
3.333333333333333148e-01,1.886367797851562500e-02,-1.134395599365234375e-03,1.230239868164062500e-04,1.889815740287303925e-02,1.786308044772029480e-01,-3.279749575788179494e-03,1.462535933875467112e-02
3.666666666666666408e-01,2.144479751586914062e-02,-1.275539398193359375e-03,1.287460327148437500e-04,2.148308418691158295e-02,1.563795022445426675e-01,4.015868586199841835e-03,8.287654155336946632e-03
3.999999999999999667e-01,2.353763580322265625e-02,-1.368045806884765625e-03,4.708766937255859375e-05,2.357740513980388641e-02,1.564871444250365007e-01,1.786963249344461447e-03,-1.017039346551364652e-02
4.333333333333332926e-01,2.584695816040039062e-02,-1.566886901855468750e-03,2.682209014892578125e-05,2.589442208409309387e-02,1.370458647262414453e-01,2.668613980855658648e-03,-6.302871385403325394e-03
4.666666666666666186e-01,2.871370315551757812e-02,-1.883983612060546875e-03,3.210306167602539062e-04,2.877723425626754761e-02,1.177250738332736579e-01,4.063515659014626906e-03,1.958402998543765094e-02
4.999999999999999445e-01,3.146553039550781250e-02,-2.069950103759765625e-03,-3.623962402343750000e-05,3.153356164693832397e-02,1.086379540397146570e-01,1.828193054276642084e-03,4.535053426441727244e-03
5.333333333333333259e-01,3.370094299316406250e-02,-2.064228057861328125e-03,-6.675720214843750000e-06,3.376410156488418579e-02,1.239359302642102229e-01,2.238293303470010980e-03,-5.458163664681533155e-03
5.666666666666666519e-01,3.653144836425781250e-02,-2.140998840332031250e-03,-2.002716064453125000e-05,3.659413754940032959e-02,1.116421700574624504e-01,2.037875151033239057e-03,4.910014720243227777e-03
5.999999999999999778e-01,3.936719894409179688e-02,-2.334117889404296875e-03,1.735687255859375000e-04,3.943671658635139465e-02,1.090650276258255669e-01,-6.637886244472833430e-03,1.028398704863143012e-02
6.333333333333333037e-01,4.205274581909179688e-02,-2.557277679443359375e-03,1.342296600341796875e-04,4.213064536452293396e-02,1.088941128140165776e-01,4.993466091584362714e-03,-6.252750953680722562e-03
6.666666666666666297e-01,4.450750350952148438e-02,-2.434253692626953125e-03,7.987022399902343750e-06,4.457402229309082031e-02,1.334238634341513019e-01,-1.997347583262733695e-03,9.590529414783407688e-03
6.999999999999999556e-01,4.721355438232421875e-02,-2.447128295898437500e-03,1.131296157836914062e-04,4.727706313133239746e-02,1.293261367983271071e-01,5.217658379951435783e-03,4.042270118812517701e-03
