t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.928855826977914634e-01,7.956269084908996689e-03,1.142522728209192755e-02
3.333333333333333287e-02,3.190040588378906250e-04,-1.282691955566406250e-04,-1.505613327026367188e-04,3.753468918148428202e-04,-2.050340212917979577e-01,2.945034871516181724e-03,1.895322966556990674e-02
6.666666666666666574e-02,6.995201110839843750e-04,8.583068847656250000e-05,-1.183748245239257812e-04,7.146382704377174377e-04,-1.784037006873000208e-01,6.243017183726461139e-03,9.987485802017465400e-03
1.000000000000000056e-01,1.060962677001953125e-03,2.694129943847656250e-04,-1.741647720336914062e-04,1.108403550460934639e-03,-1.549911595740318115e-01,5.159919435833692711e-03,1.022456140130434399e-02
1.333333333333333315e-01,1.532554626464843750e-03,4.591941833496093750e-04,-1.980066299438476562e-04,1.612076186574995518e-03,-1.333363916560501572e-01,4.366499832373150689e-03,1.143520909663579832e-02
1.666666666666666574e-01,2.180576324462890625e-03,6.976127624511718750e-04,-1.165866851806640625e-04,2.292415359988808632e-03,-1.187948522120269162e-01,-6.199480564110914499e-03,-1.430934469524923133e-02
1.999999999999999833e-01,3.251075744628906250e-03,6.122589111328125000e-04,-2.154111862182617188e-04,3.315231064334511757e-03,-1.351960573999315962e-01,-6.772128810132673274e-03,-6.944834128685146296e-03
2.333333333333333093e-01,4.443168640136718750e-03,3.328323364257812500e-04,-4.470348358154296875e-04,4.477986600250005722e-03,-1.371936476083223111e-01,-8.485771120992805861e-04,-8.607905984067241653e-03
2.666666666666666630e-01,5.349636077880859375e-03,5.316734313964843750e-04,-1.096725463867187500e-04,5.377109628170728683e-03,-1.273275460739446696e-01,5.361335394531354694e-03,1.342865967011085647e-02
2.999999999999999889e-01,6.342887878417968750e-03,5.116462707519531250e-04,-7.724761962890625000e-05,6.363959051668643951e-03,-1.107385306941844755e-01,-5.083377878060243472e-03,2.242888048097399153e-02
3.333333333333333148e-01,7.045745849609375000e-03,5.526542663574218750e-04,-4.483461380004882812e-04,7.081593852490186691e-03,-8.592279925308854427e-02,-2.036470051387394200e-03,6.600652458723340818e-03
3.666666666666666408e-01,7.596492767333984375e-03,6.637573242187500000e-04,-3.719329833984375000e-04,7.634501438587903976e-03,-8.609082590873481933e-02,-5.270398496045642853e-03,1.294501774359249017e-03
3.999999999999999667e-01,7.856369018554687500e-03,7.114410400390625000e-04,-2.523660659790039062e-04,7.892550900578498840e-03,-7.143516761069813870e-02,3.754445430254917983e-03,1.018126990810676487e-02
4.333333333333332926e-01,8.308887481689453125e-03,8.621215820312500000e-04,-2.385377883911132812e-04,8.356899023056030273e-03,-5.048180475859193050e-02,3.595807366545762402e-03,1.152033799978968535e-02
4.666666666666666186e-01,8.769989013671875000e-03,1.063346862792968750e-03,-2.363920211791992188e-04,8.837380446493625641e-03,-2.947048201508648685e-02,3.095860781297636154e-03,1.332047971227150358e-02
4.999999999999999445e-01,9.227275848388671875e-03,1.273632049560546875e-03,-4.659891128540039062e-04,9.326408617198467255e-03,-1.212874510423650465e-02,-3.387861373475598362e-03,4.919443332820020581e-04
