t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.015061218637805851e-01,4.586773433106062017e-03,1.027134803036626638e-02
3.333333333333333287e-02,7.576942443847656250e-04,-1.430511474609375000e-04,1.559257507324218750e-04,7.866873638704419136e-04,-2.156728546770993737e-01,8.127417350449386152e-03,7.937233434403558399e-03
6.666666666666666574e-02,2.016067504882812500e-03,-7.724761962890625000e-04,4.887580871582031250e-05,2.159545430913567543e-03,-2.281654574320378381e-01,-7.750583007335088391e-03,1.015511308503039278e-02
1.000000000000000056e-01,3.148555755615234375e-03,-4.262924194335937500e-04,-1.738071441650390625e-04,3.182033542543649673e-03,-2.078914282630301424e-01,-5.306231142525090483e-03,-8.003040784396356193e-05
1.333333333333333315e-01,4.465579986572265625e-03,-5.192756652832031250e-04,2.384185791015625000e-06,4.495671018958091736e-03,-1.944356087525612176e-01,-3.579181708935333037e-03,1.806854174270140084e-02
1.666666666666666574e-01,5.832195281982421875e-03,-2.746582031250000000e-04,-2.429485321044921875e-04,5.843711085617542267e-03,-1.999129402192354465e-01,-1.478132414879850150e-03,7.781391396009544083e-03
1.999999999999999833e-01,7.654190063476562500e-03,-2.737045288085937500e-04,-1.144409179687500000e-05,7.659090682864189148e-03,-2.259110147582575889e-01,6.727753841492414323e-03,-2.512651463660977094e-03
2.333333333333333093e-01,9.422779083251953125e-03,-2.622604370117187500e-05,-2.837181091308593750e-05,9.422858245670795441e-03,-2.191787427532993215e-01,2.817060121662685705e-03,1.447953079791093264e-02
2.666666666666666630e-01,1.074600219726562500e-02,2.932548522949218750e-04,-2.084970474243164062e-04,1.075202506035566330e-02,-2.236700590400454991e-01,7.419089756115536741e-04,-1.039457408119415054e-02
2.999999999999999889e-01,1.201152801513671875e-02,1.149177551269531250e-04,-2.425909042358398438e-04,1.201452780514955521e-02,-2.406268440880351966e-01,2.717004978998439468e-03,1.928519586903636868e-03
3.333333333333333148e-01,1.331186294555664062e-02,4.577636718750000000e-05,-5.090236663818359375e-05,1.331203896552324295e-02,-2.448109752849026988e-01,5.897363921493527401e-03,2.913588028574522031e-03
3.666666666666666408e-01,1.447629928588867188e-02,3.719329833984375000e-05,1.641511917114257812e-04,1.447727810591459274e-02,-2.645792769706385439e-01,8.974171543255870381e-03,5.634505441982176274e-03
3.999999999999999667e-01,1.622581481933593750e-02,5.578994750976562500e-05,1.028776168823242188e-04,1.622623763978481293e-02,-2.892291362005236510e-01,-7.078021983737068680e-03,1.650365469040156532e-02
4.333333333333332926e-01,1.802206039428710938e-02,3.118515014648437500e-04,-3.340244293212890625e-04,1.802785322070121765e-02,-2.659849085574860217e-01,9.528784680818994600e-05,-4.721760549416393650e-03
4.666666666666666186e-01,1.945018768310546875e-02,5.054473876953125000e-04,-1.093149185180664062e-04,1.945706084370613098e-02,-2.834221147042640943e-01,4.730252845777619709e-03,-3.220892346608878690e-03
4.999999999999999445e-01,2.105379104614257812e-02,3.867149353027343750e-04,-2.536773681640625000e-04,2.105887047946453094e-02,-3.178715878458250321e-01,2.349048964665499672e-03,-2.451520770331367272e-03
