t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.112368335741612313e-01,-3.521356887194968758e-03,9.071474224738779180e-03
3.333333333333333287e-02,6.761550903320312500e-04,2.765655517578125000e-04,-1.319646835327148438e-04,7.423536153510212898e-04,2.426178175506674695e-01,-1.613257206359456101e-03,4.124818107589478706e-03
6.666666666666666574e-02,2.408981323242187500e-03,7.472038269042968750e-04,4.291534423828125000e-06,2.522205933928489685e-03,2.828806354495554953e-01,-3.855747674414653110e-03,8.475390142256412560e-03
1.000000000000000056e-01,4.985332489013671875e-03,1.104354858398437500e-03,-1.499652862548828125e-04,5.108388140797615051e-03,3.048273939545551592e-01,1.233432675295378011e-03,2.074663915607256708e-03
1.333333333333333315e-01,8.176326751708984375e-03,1.337051391601562500e-03,1.770257949829101562e-04,8.286818861961364746e-03,3.305457242222977210e-01,4.651337980695523233e-03,1.205004368256597062e-02
1.666666666666666574e-01,1.202297210693359375e-02,1.220703125000000000e-03,8.106231689453125000e-05,1.208505500108003616e-02,3.392685961639180237e-01,-1.253668528109195797e-03,-1.594981406061547063e-02
1.999999999999999833e-01,1.580190658569335938e-02,1.453399658203125000e-03,1.682043075561523438e-04,1.586949639022350311e-02,3.659370430978063360e-01,6.205773913919129976e-04,2.269923991225145793e-02
2.333333333333333093e-01,1.984548568725585938e-02,1.247882843017578125e-03,-3.421306610107421875e-05,1.988470926880836487e-02,3.566863789602439105e-01,-4.209318770076910313e-03,-3.074490385037395666e-03
2.666666666666666630e-01,2.358579635620117188e-02,9.832382202148437500e-04,-9.906291961669921875e-05,2.360649034380912781e-02,3.617604357811964322e-01,2.242446070158065057e-03,2.311322216349262926e-03
2.999999999999999889e-01,2.710151672363281250e-02,7.495880126953125000e-04,1.668930053710937500e-05,2.711188606917858124e-02,3.680409814860082784e-01,-3.487800623037472410e-03,1.022135474755094149e-02
3.333333333333333148e-01,3.053617477416992188e-02,2.965927124023437500e-04,3.619194030761718750e-04,3.053975850343704224e-02,3.756252662290727740e-01,6.943366705230651081e-03,1.671264747332804751e-02
3.666666666666666408e-01,3.447198867797851562e-02,-1.697540283203125000e-04,-3.671646118164062500e-05,3.447242826223373413e-02,3.688717299242375569e-01,2.987677071523313962e-03,3.962500646320843076e-03
3.999999999999999667e-01,3.824186325073242188e-02,-4.663467407226562500e-04,8.988380432128906250e-05,3.824480995535850525e-02,3.756606711549657640e-01,-3.443075682240949367e-03,1.508274855941412959e-02
4.333333333333332926e-01,4.236936569213867188e-02,-9.341239929199218750e-04,2.086162567138671875e-05,4.237966611981391907e-02,3.856717007657946006e-01,3.414416735421998018e-03,6.240554246860222955e-03
4.666666666666666186e-01,4.638099670410156250e-02,-1.303195953369140625e-03,-2.372264862060546875e-05,4.639930650591850281e-02,4.022905381922141088e-01,-1.392131603727361951e-03,1.159674156973261247e-02
4.999999999999999445e-01,5.076694488525390625e-02,-1.660823822021484375e-03,8.809566497802734375e-05,5.079418048262596130e-02,4.212237958910630131e-01,-4.860478756612443378e-03,-8.732132550886827563e-03
