t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.375147324257423642e-01,1.891162195741002668e-03,4.011663500863055405e-03,1.562338974326848984e-02,6.865940522402524948e-03,-3.597717359662055969e-02,3.981944918632507324e-02,-3.015375882387161255e-02,-3.442728146910667419e-02,1.143679954111576080e-02
3.333333333333333287e-02,1.380348205566406250e-02,3.004074096679687500e-04,-6.318092346191406250e-05,1.380689535290002823e-02,1.928485769463117450e-01,-8.125497818831140288e-05,-2.249159324021547581e-03,5.532417297363281250e-01,7.459039334207773209e-03,-6.927336752414703369e-02,5.576117634773254395e-01,2.991646761074662209e-03,8.563339710235595703e-02,-3.537657111883163452e-02
6.666666666666666574e-02,3.318548202514648438e-02,5.679130554199218750e-04,-7.379055023193359375e-05,3.319042176008224487e-02,1.065826607390292224e-01,1.346936576745363240e-04,1.477895730315563353e-03,6.134093403816223145e-01,7.529886439442634583e-03,-1.325651351362466812e-02,6.135987639427185059e-01,-1.071204897016286850e-02,7.577290292829275131e-03,-5.578574910759925842e-02
1.000000000000000056e-01,5.473089218139648438e-02,8.130073547363281250e-04,-9.310245513916015625e-05,5.473700910806655884e-02,7.918203620241403770e-03,6.713235950598720705e-06,3.104621445229552995e-04,6.636605262756347656e-01,7.624859921634197235e-03,-1.216264721006155014e-02,6.638157963752746582e-01,-1.431529875844717026e-03,-8.890790864825248718e-03,-5.232223123311996460e-02
1.333333333333333315e-01,7.721948623657226562e-02,1.068592071533203125e-03,-7.361173629760742188e-05,7.722691446542739868e-02,-8.708806687808974545e-02,9.566961009953898294e-04,-1.716009729715286462e-04,6.709827184677124023e-01,7.409632205963134766e-03,-1.605498231947422028e-02,6.712156534194946289e-01,-6.990116089582443237e-03,1.731893233954906464e-02,-5.190684646368026733e-02
1.666666666666666574e-01,9.938430786132812500e-02,1.348495483398437500e-03,-3.921985626220703125e-05,9.939346462488174438e-02,-1.762394645353315692e-01,-5.415566904775691130e-04,3.213329487915776370e-03,6.452389359474182129e-01,9.253208525478839874e-03,-1.955400407314300537e-02,6.456015110015869141e-01,5.851415917277336121e-03,-1.102329045534133911e-02,-4.127139225602149963e-02
1.999999999999999833e-01,1.203827857971191406e-01,1.651763916015625000e-03,-5.692243576049804688e-05,1.203941330313682556e-01,-2.582027884523291905e-01,7.899080007705026668e-04,1.664971689341753500e-03,6.055721044540405273e-01,9.362448006868362427e-03,-2.302611991763114929e-02,6.060820221900939941e-01,-5.467478185892105103e-03,-1.596892997622489929e-02,-4.470409825444221497e-02
2.333333333333333093e-01,1.400923728942871094e-01,1.969814300537109375e-03,-6.926059722900390625e-05,1.401062309741973877e-01,-3.394543986536835423e-01,-9.367664803320789820e-07,2.006829765133249198e-03,5.736027956008911133e-01,9.763034060597419739e-03,-2.755885943770408630e-02,5.743474364280700684e-01,9.710425511002540588e-03,-1.646672934293746948e-02,-3.712327033281326294e-02
2.666666666666666630e-01,1.589369773864746094e-01,2.285003662109375000e-03,-7.468461990356445312e-05,1.589534133672714233e-01,-4.207248452361082580e-01,9.104835179837062918e-04,1.669648841051916402e-04,5.505281090736389160e-01,9.242632426321506500e-03,-1.906139589846134186e-02,5.509355068206787109e-01,-8.029745891690254211e-03,-6.712677888572216034e-03,-4.716645926237106323e-02
2.999999999999999889e-01,1.772809028625488281e-01,2.589225769042968750e-03,-5.465745925903320312e-05,1.772998273372650146e-01,-5.052468087090029591e-01,7.106143986973807031e-04,1.946049043959903035e-03,5.382612347602844238e-01,8.638446219265460968e-03,-1.195136923342943192e-02,5.384631752967834473e-01,-6.733590271323919296e-04,-5.317886825650930405e-03,-4.488946497440338135e-02
