t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.802438622648132371e-01,1.894513582470237489e-01,6.388553407147957997e-02,5.745425820350646973e-03,1.079611480236053467e-02,3.266452997922897339e-02,3.487889841198921204e-02,3.112431056797504425e-02,6.401496939361095428e-03,2.816958911716938019e-02
3.333333333333333287e-02,1.587677001953125000e-02,3.852844238281250000e-04,-3.597736358642578125e-04,1.588551886379718781e-02,2.825694883163496485e-01,2.126613815833584553e-01,-5.017392931267897760e-01,6.245397329330444336e-01,1.767406053841114044e-02,-3.943631052970886230e-02,6.260331273078918457e-01,-7.221459597349166870e-02,-4.670206829905509949e-02,-4.586951062083244324e-02
6.666666666666666574e-02,4.054594039916992188e-02,1.233100891113281250e-03,-3.511667251586914062e-03,4.071640223264694214e-02,1.906317936944591507e-01,6.919493226400005859e-02,-4.968145132917990425e-01,7.974411845207214355e-01,2.853548899292945862e-02,-1.944507658481597900e-01,8.213024735450744629e-01,-9.206909686326980591e-02,1.095774248242378235e-01,-6.156980246305465698e-02
1.000000000000000056e-01,6.900167465209960938e-02,2.070903778076171875e-03,-1.054120063781738281e-02,6.983292102813720703e-02,1.086037697433315380e-01,-1.866382707991706344e-02,-8.638581804372796880e-02,8.948891162872314453e-01,1.714529283344745636e-02,-2.729586362838745117e-01,9.357494115829467773e-01,5.959983449429273605e-03,3.198655545711517334e-01,-1.952688209712505341e-02
1.333333333333333315e-01,9.583806991577148438e-02,2.304553985595703125e-03,-1.210820674896240234e-02,9.662740677595138550e-02,9.194575878078363462e-02,2.503948850500661849e-03,7.795405289999970261e-03,7.536740899085998535e-01,6.373124662786722183e-03,-9.458685666322708130e-02,7.596129775047302246e-01,-2.303439192473888397e-02,-7.254217565059661865e-02,-2.255853079259395599e-02
1.666666666666666574e-01,1.206240653991699219e-01,2.497196197509765625e-03,-1.219582557678222656e-02,1.212647482752799988e-01,5.528015605781803204e-02,6.039417807317742437e-04,4.532715970956115517e-03,7.279784679412841797e-01,5.117902532219886780e-03,-2.308722399175167084e-02,7.283624410629272461e-01,-2.634290838614106178e-03,-1.326111890375614166e-02,-2.392044290900230408e-02
1.999999999999999833e-01,1.453852653503417969e-01,2.647876739501953125e-03,-1.223361492156982422e-02,1.459230929613113403e-01,8.018964752002293722e-03,1.238658599604947627e-03,6.841441848306913619e-04,7.447398900985717773e-01,4.039376974105834961e-03,-2.001482062041759491e-02,7.450197339057922363e-01,-4.158262629061937332e-03,-1.421284116804599762e-02,-2.720317803323268890e-02
2.333333333333333093e-01,1.703772544860839844e-01,2.788543701171875000e-03,-1.215064525604248047e-02,1.708327382802963257e-01,-4.013013947322853492e-02,-2.618853474339028864e-04,8.399266716791161866e-03,7.441211342811584473e-01,4.627590067684650421e-03,-2.112571708858013153e-02,7.444353103637695312e-01,4.662179853767156601e-03,-1.314399763941764832e-02,-2.102729678153991699e-02
2.666666666666666630e-01,1.950459480285644531e-01,2.943515777587890625e-03,-1.213383674621582031e-02,1.954451799392700195e-01,-8.139112882134375004e-02,2.029622353187526557e-03,6.705792932356238571e-03,7.235039472579956055e-01,4.689960740506649017e-03,-3.018250688910484314e-02,7.241483926773071289e-01,-8.189541287720203400e-03,-1.863060332834720612e-02,-2.465637773275375366e-02
2.999999999999999889e-01,2.187833786010742188e-01,3.139495849609375000e-03,-1.200795173645019531e-02,2.191351503133773804e-01,-1.230787815440132910e-01,-3.751227520696609301e-03,1.254129786825453063e-02,6.814871430397033691e-01,8.104193955659866333e-03,-2.297065220773220062e-02,6.819223165512084961e-01,3.280311590060591698e-03,-7.784401997923851013e-03,-1.787008345127105713e-02
3.333333333333333148e-01,2.411980628967285156e-01,3.365993499755859375e-03,-1.218724250793457031e-02,2.415292114019393921e-01,-1.583871643139165286e-01,9.461183541139617020e-04,4.586688806128430725e-03,6.402491331100463867e-01,6.988319102674722672e-03,-3.284429758787155151e-02,6.411291360855102539e-01,-6.030185613781213760e-03,-1.874834485352039337e-02,-2.240464463829994202e-02
3.666666666666666408e-01,2.621870040893554688e-01,3.613471984863281250e-03,-1.220357418060302734e-02,2.624957263469696045e-01,-1.987837445307883699e-01,-1.237877467588510087e-03,-2.516292924989105978e-03,6.007086038589477539e-01,7.812662050127983093e-03,-3.947672620415687561e-02,6.020550727844238281e-01,1.298394333571195602e-02,5.017780512571334839e-02,-1.596804335713386536e-02
3.999999999999999667e-01,2.819638252258300781e-01,3.860950469970703125e-03,-1.220166683197021484e-02,2.822540998458862305e-01,-2.407223066538566880e-01,-3.645229938364153897e-04,4.445230435760109088e-03,5.721964240074157715e-01,7.037984672933816910e-03,-3.849206492304801941e-02,5.735328793525695801e-01,3.111891821026802063e-02,1.974811591207981110e-02,-7.921458221971988678e-03
4.333333333333332926e-01,3.008604049682617188e-01,4.097461700439453125e-03,-1.212787628173828125e-02,3.011326193809509277e-01,-2.870947554457475848e-01,-3.888444120141781087e-03,3.458832766906083135e-03,5.494463443756103516e-01,8.649813011288642883e-03,-3.641458973288536072e-02,5.507196784019470215e-01,1.048463862389326096e-02,-2.223158814013004303e-02,-1.803010329604148865e-02
