t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.540075707636369806e-02,1.356313752378141280e-01,1.015695591042260759e-03,1.193826901726424694e-04,2.902574464678764343e-02,-7.189989835023880005e-02,7.753775268793106079e-02,-5.339647829532623291e-02,-9.753288701176643372e-03,2.395235234871506691e-03
3.333333333333333287e-02,1.009941101074218750e-02,8.978843688964843750e-04,-7.605552673339843750e-04,1.016773004084825516e-02,-6.125403694106688196e-02,-2.669188235346728506e-03,-1.614031330595135094e-01,3.827233910560607910e-01,2.155386842787265778e-02,-2.283328585326671600e-02,3.840092718601226807e-01,-1.695870794355869293e-02,1.117244213819503784e-01,-4.539731517434120178e-02
6.666666666666666574e-02,2.497911453247070312e-02,1.368522644042968750e-03,-2.758026123046875000e-03,2.516814880073070526e-02,-1.445424108869403368e-01,-8.086747626031725623e-04,2.016229321058116836e-02,4.141038656234741211e-01,1.645025238394737244e-02,-2.227891236543655396e-02,4.150288701057434082e-01,1.616406254470348358e-02,7.668128237128257751e-03,-3.420515358448028564e-02
1.000000000000000056e-01,3.801441192626953125e-02,1.904964447021484375e-03,-3.016591072082519531e-03,3.818146511912345886e-02,-2.191069190453084070e-01,-2.956003653397699677e-04,3.021516815211792301e-03,3.533410429954528809e-01,1.660549081861972809e-02,-3.069640323519706726e-02,3.550604283809661865e-01,7.698609028011560440e-03,-2.029700390994548798e-02,-3.083370998501777649e-02
1.333333333333333315e-01,4.875469207763671875e-02,2.426147460937500000e-03,-3.053724765777587891e-03,4.891044273972511292e-02,-2.757987164560307125e-01,-2.511349692043623810e-05,-9.280690456236741171e-04,2.849841415882110596e-01,1.432106364518404007e-02,-2.852516248822212219e-02,2.867659926414489746e-01,1.634301245212554932e-02,2.020818367600440979e-02,-1.867693103849887848e-02
1.666666666666666574e-01,5.728435516357421875e-02,2.861499786376953125e-03,-3.051340579986572266e-03,5.743689090013504028e-02,-3.245903061941490253e-01,-3.355083818209872221e-05,1.052643500191207922e-03,2.200194001197814941e-01,1.279799640178680420e-02,-2.886709570884704590e-02,2.222737967967987061e-01,3.191431751474738121e-03,-2.367669343948364258e-02,-2.270833402872085571e-02
1.999999999999999833e-01,6.365108489990234375e-02,3.238677978515625000e-03,-3.022909164428710938e-03,6.380507349967956543e-02,-3.702132484463367956e-01,-4.139488746530083064e-04,2.379202015365391217e-03,1.550052464008331299e-01,1.063147559762001038e-02,-2.412831224501132965e-02,1.572317779064178467e-01,6.079610902816057205e-03,-1.298761088401079178e-02,-1.954373158514499664e-02
2.333333333333333093e-01,6.800365447998046875e-02,3.549575805664062500e-03,-3.013432025909423828e-03,6.816287338733673096e-02,-4.105542933555625940e-01,-2.666412376682044771e-04,3.298312482487540231e-03,9.602063894271850586e-02,8.625240996479988098e-03,-1.823586784303188324e-02,9.811679273843765259e-02,1.096608582884073257e-02,6.453793495893478394e-03,-1.308220997452735901e-02
2.666666666666666630e-01,7.067775726318359375e-02,3.825187683105468750e-03,-3.014326095581054688e-03,7.084535062313079834e-02,-4.412821671731128603e-01,1.291638109994251889e-03,1.752807092473607654e-03,5.254832282662391663e-02,5.887878593057394028e-03,-2.692326344549655914e-02,5.933679640293121338e-02,-1.005455944687128067e-02,-1.181408111006021500e-02,-1.918130554258823395e-02
2.999999999999999889e-01,7.202243804931640625e-02,3.949165344238281250e-03,-2.997994422912597656e-03,7.219290733337402344e-02,-4.686943043137392073e-01,2.094402845478529184e-03,-1.590605003205264540e-03,2.184777520596981049e-02,-3.351014165673404932e-04,-3.212523832917213440e-02,3.885187953710556030e-02,-2.369947358965873718e-02,2.438605204224586487e-02,-2.266617119312286377e-02
