t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.773422591671742543e-01,1.886636586768641044e-01,6.373602363178637598e-02,5.670054815709590912e-03,1.034665480256080627e-02,3.338926658034324646e-02,3.541251271963119507e-02,3.094011917710304260e-02,6.331117358058691025e-03,2.753947116434574127e-02
3.333333333333333287e-02,1.589632034301757812e-02,3.695487976074218750e-04,-3.715753555297851562e-04,1.590495556592941284e-02,2.784840746973299974e-01,2.115982332905768648e-01,-5.030071469914734195e-01,6.256991624832153320e-01,1.720119267702102661e-02,-3.835305944085121155e-02,6.271094679832458496e-01,-7.223132252693176270e-02,-4.801642149686813354e-02,-4.641159996390342712e-02
6.666666666666666574e-02,4.061079025268554688e-02,1.202583312988281250e-03,-3.483057022094726562e-03,4.077761992812156677e-02,1.856955279358836475e-01,6.829712924400700713e-02,-5.006084165714766998e-01,7.989891171455383301e-01,2.812334708869457245e-02,-1.930838823318481445e-01,8.224694132804870605e-01,-9.184520691633224487e-02,1.082078441977500916e-01,-6.182851642370223999e-02
1.000000000000000056e-01,6.910753250122070312e-02,2.025604248046875000e-03,-1.044106483459472656e-02,6.992117315530776978e-02,1.033401885131243481e-01,-1.929802581910328163e-02,-9.268954903912082766e-02,8.958059549331665039e-01,1.675719209015369415e-02,-2.717310786247253418e-01,9.362621903419494629e-01,5.956445354968309402e-03,3.184663653373718262e-01,-1.971073448657989502e-02
1.333333333333333315e-01,9.597158432006835938e-02,2.250671386718750000e-03,-1.221573352813720703e-02,9.677207469940185547e-02,8.631418109872217304e-02,1.836301611066884628e-03,1.561177013938108878e-03,7.541627883911132812e-01,6.094925105571746826e-03,-9.414094686508178711e-02,7.600402235984802246e-01,-2.303626015782356262e-02,-7.195990532636642456e-02,-2.276240102946758270e-02
1.666666666666666574e-01,1.207251548767089844e-01,2.431869506835937500e-03,-1.218318939208984375e-02,1.213627085089683533e-01,5.011982474290108819e-02,1.819547137022523454e-03,4.002638846617911396e-03,7.288026213645935059e-01,4.545797128230333328e-03,-2.573683112859725952e-02,7.292711138725280762e-01,-6.121816579252481461e-03,-1.607681997120380402e-02,-2.567257545888423920e-02
1.999999999999999833e-01,1.454501152038574219e-01,2.578258514404296875e-03,-1.224708557128906250e-02,1.459875851869583130e-01,1.945938570319152719e-03,6.662314050851046590e-04,-1.170657592245240991e-03,7.407461404800415039e-01,3.690483514219522476e-03,-1.773332245647907257e-02,7.409675717353820801e-01,-6.989086978137493134e-03,2.213729918003082275e-02,-2.947338111698627472e-02
2.333333333333333093e-01,1.703224182128906250e-01,2.711296081542968750e-03,-1.213753223419189453e-02,1.707758754491806030e-01,-4.555494718539174204e-02,8.623460881125719806e-04,8.947065063750708411e-03,7.394109964370727539e-01,3.950524143874645233e-03,-2.082358673214912415e-02,7.397146821022033691e-01,-2.764268545433878899e-03,-1.476896926760673523e-02,-2.460337430238723755e-02
2.666666666666666630e-01,1.948132514953613281e-01,2.864837646484375000e-03,-1.217401027679443359e-02,1.952142864465713501e-01,-8.792137663725774210e-02,8.336643691327679916e-04,6.306908884311502456e-03,7.167599201202392578e-01,5.026956554502248764e-03,-2.855107001960277557e-02,7.173459529876708984e-01,-4.861167166382074356e-03,-2.043748274445533752e-02,-2.293159812688827515e-02
2.999999999999999889e-01,2.183394432067871094e-01,3.042697906494140625e-03,-1.208889484405517578e-02,2.186950147151947021e-01,-1.262262314311330125e-01,2.238704557230766085e-03,1.022061019690045057e-02,6.815562248229980469e-01,5.674455780535936356e-03,-3.920850902795791626e-02,6.827066540718078613e-01,-1.506005134433507919e-02,-1.851571723818778992e-02,-2.690923772752285004e-02
3.333333333333333148e-01,2.406015396118164062e-01,3.259658813476562500e-03,-1.195454597473144531e-02,2.409203946590423584e-01,-1.645662576971698710e-01,2.303448155494575156e-03,1.999101988054181878e-02,6.387772560119628906e-01,6.196830421686172485e-03,-4.438350722193717957e-02,6.403473019599914551e-01,-2.093183342367410660e-03,-3.869177773594856262e-02,-2.006384916603565216e-02
