label	tag	status	frame	no_hull	hull_y_m	road_cross_slope	road_crown_height_m	v_car_ms	v_water_ms	v_rel_mag_ms	v_rel_angle_deg_from_broadside	n_grid	dx_m	lim_m	depth_m	depth_cells	band_over_depth	n_water	water_layers	substeps	substeps_effective	bc_per_frame	bc_per_frame_auto	wrench_dt_s	wrench_dt_mode	frames	discard	settle_frames	stream_established_frac	fz_settle_N	f_buoy_analytic_N	fz_settle_over_analytic	force_horiz_mag_N	recycled_x	recycled_y	floor_clamps	wall_s	force_mean_x_N	force_mean_y_N	force_mean_z_N	u_mean_x_ms	u_mean_y_ms	u_mean_z_ms
B1s14	B1s14_g64_vc8.9000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	3.0	9.392017887546851	-71.37213682354495	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41644	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.7745891638508108	9150.184387207031	4468.62177	2.047652466054882	30183.56160059486	170912	514787	32034766	5.136071443557739	13645.884805297852	-26922.8010945638	32215.16141357422	2.2724406719207764	-6.911144733428955	0.004128038417547941
B1s5	B1s5_g64_vc0.0000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	0.5	0.5	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.372166633605957	9159.28564453125	4468.62177	2.0496891694933606	307.71478402397537	57632	0	59176717	12.255926847457886	307.61677840550743	-7.765690589944522	323.57807920773826	0.6860833168029785	-3.828591070487164e-05	0.0
B1s5	B1s5_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9724986553192139	9159.288757324219	4468.62177	2.0496898660824048	463.8053607368742	77475	0	59668553	4.417805433273315	463.6705785274506	-11.180664393554132	515.8023027420044	0.9724986553192139	0.0005496931844390929	-2.791789199818595e-07
B1s5	B1s5_g64_vc0.0000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	2.0	2.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.8529584407806396	9159.288024902344	4468.62177	2.0496897021791005	909.0966541321857	127754	0	57374496	4.387317419052124	908.6674156188965	-27.93303325474262	1155.4468638102214	1.7059168815612793	-0.0009794963989406824	-5.5689699365757406e-05
B1s5	B1s5_g64_vc0.0000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	3.0	3.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	2	0.03636363636363636	frame	400	250	30	0.830985943476359	9159.28271484375	4468.62177	2.049688513880142	1881.5728557675193	185673	0	54324695	4.428092956542969	1880.8941712697347	-50.53244546502829	2411.507302093506	2.492957830429077	-0.0008857545326463878	-0.0003274625923950225
B1s5	B1s5_g64_vc2.2000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	0.5	2.2561028345356955	-77.19573393471326	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7485969121657562	9159.280883789062	4468.62177	2.0496881041218806	2350.6928429806967	42504	134446	58095028	4.906794309616089	1098.1929759343466	-2078.3957827250165	2988.6612022399904	0.46594342589378357	-1.626084804534912	-6.784583092667162e-05
B1s5	B1s5_g64_vc2.2000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	1.0	2.4166091947189146	-65.55604521958347	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7171566600668919	9159.281982421875	4468.62177	2.0496883499768375	3036.3410467331605	61913	128010	56772829	4.87936806678772	1502.096309598287	-2638.763655344645	3995.4589230855304	0.7365483045578003	-1.5689302682876587	-0.00013525920803658664
B1s5	B1s5_g64_vc2.2000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	2.0	2.973213749463701	-47.72631099390627	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7396883311854229	9159.28125	4468.62177	2.049688186073533	2564.3336306771794	115264	128448	55511898	4.9059484004974365	1463.8324607849122	-2105.4694241841635	4202.877259063721	1.473225474357605	-1.6329063177108765	-0.000497021188493818
B1s5	B1s5_g64_vc2.2000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	3.0	3.7202150475476548	-36.25383773744479	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	2	0.03636363636363636	frame	400	250	30	0.7117955016262959	9159.286376953125	4468.62177	2.0496893333966653	5184.018957087371	165992	123756	53277434	4.923514127731323	4392.399449157715	-2753.33972231547	6766.343646240234	2.1369075775146484	-1.5638759136199951	-0.0004036974278278649
B1s5	B1s5_g64_vc4.5000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.5	4.527692569068709	-83.6598082540901	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7575945134569957	9159.286376953125	4468.62177	2.0496893333966653	5698.396668866587	40721	276169	53119769	4.916837215423584	2361.243634668986	-5186.159763590495	6994.045691172282	0.43333545327186584	-3.4031155109405518	-0.00018963924958370626
B1s5	B1s5_g64_vc4.5000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	1.0	4.6097722286464435	-77.47119229084849	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7310037697062773	9159.28271484375	4468.62177	2.049688513880142	7500.43907928779	63494	258952	50279886	4.949323654174805	3303.629283014933	-6733.692890421549	9901.32261505127	0.769088089466095	-3.2810537815093994	0.00017538708925712854
B1s5	B1s5_g64_vc4.5000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	2.0	4.924428900898052	-66.03751102542182	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7209466511441261	9159.283630371094	4468.62177	2.0496887187592727	10525.10761831	112547	249575	46164048	4.949115991592407	5010.4097152709965	-9256.008041381836	15414.255196126302	1.450900912284851	-3.2402565479278564	0.0009468516218475997
B1s5	B1s5_g64_vc4.5000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	3.0	5.408326913195984	-56.309932474020215	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7287367062690929	9159.283264160156	4468.62177	2.0496886368076206	11764.431444454081	165342	249163	46109274	4.954210996627808	6029.956387329102	-10101.557957967123	15128.220720418294	2.181194305419922	-3.2826590538024902	-0.001578741823323071
B1s5	B1s5_g64_vc6.7000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	0.5	6.71863081289633	-85.73210669970919	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.7992667988385044	9159.285461425781	4468.62177	2.0496891285175343	9575.095088740678	38743	429802	48034109	4.959375381469727	4081.141855621338	-8661.796990966797	11435.641777038574	0.39906197786331177	-5.355130195617676	0.00034479721216484904
B1s5	B1s5_g64_vc6.7000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	1.0	6.774215821775979	-81.5110561194953	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.7706214654780755	9159.283996582031	4468.62177	2.0496888007109253	13114.996690635087	64974	407742	43337262	4.978799819946289	5495.817467753092	-11907.943926493326	16375.428401692709	0.7777820825576782	-5.162095069885254	-0.00021479041606653482
B1s5	B1s5_g64_vc6.7000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	2.0	6.992138442565336	-73.37924308610795	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.7195101039837317	9159.284545898438	4468.62177	2.0496889236384037	18798.696584870446	110906	376502	38106770	4.96756911277771	9110.211754862468	-16443.69286600749	22768.89801940918	1.3980176448822021	-4.8329572677612305	-0.0002246647491119802
B1s5	B1s5_g64_vc6.7000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			6.7	3.0	7.340980860893182	-65.87901688055742	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	4	0.03636363636363636	frame	400	250	30	0.7268517091248159	9159.289489746094	4468.62177	2.0496900299857095	21777.517192907406	165428	374304	38665151	4.996735095977783	11269.089329528808	-18635.124919637045	27530.404732259114	2.1489691734313965	-4.884049415588379	0.0012582566123455763
B1s5	B1s5_g64_vc8.9000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	0.5	8.914033879226622	-86.78451600825179	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.8555274209386899	9159.28271484375	4468.62177	2.049688513880142	13573.466076484505	37339	596370	44183821	4.963852643966675	6147.148569997152	-12101.716646321614	14981.372801717122	0.35999172925949097	-7.618001461029053	0.0013971697771921754
B1s5	B1s5_g64_vc8.9000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	1.0	8.95600357302296	-83.58915997976756	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.7894732395976338	9159.283813476562	4468.62177	2.049688759735099	20018.46976820997	62536	555052	35914761	5.018559694290161	8817.844865926107	-17971.776311238606	21728.4784769694	0.7248644828796387	-7.033571243286133	-0.0001836747396737337
B1s5	B1s5_g64_vc8.9000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	2.0	9.121951545584968	-77.33493623495764	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.7992672997589166	9159.288024902344	4468.62177	2.0496897021791005	25410.575910099724	121627	534381	32547494	5.000082015991211	9434.918044026692	-23594.06047261556	29251.24246520996	1.589280128479004	-7.115558624267578	0.00984177179634571
B1s5	B1s5_g64_vc8.9000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			8.9	3.0	9.392017887546851	-71.37213682354495	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41642	4	11	12	4	5	0.03636363636363636	frame	400	250	30	0.7755924609090962	9159.286010742188	4468.62177	2.0496892514450127	30182.207753647806	170398	515112	32008939	5.102842807769775	13583.772235107423	-26952.676986694336	32357.85434366862	2.2261273860931396	-6.936699867248535	0.013139298185706139
B1s6	B1s6_g64_vc0.0000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	0.5	0.5	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	1.3721188306808472	9149.942138671875	4468.62177	2.0475982550368936	308.0068331991106	57622	0	59174516	4.89850115776062	307.9110723813375	-7.67989598363638	324.5120061079661	0.6860594153404236	-0.00010372143151471391	0.0
B1s6	B1s6_g64_vc0.0000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	1.0	1.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.9719113707542419	9149.940124511719	4468.62177	2.0475978043028062	464.4397382805463	77495	0	59672800	4.481518507003784	464.2996362368266	-11.406940188010534	512.2171396255493	0.9719113707542419	0.0006258887588046491	-1.0924291160563371e-07
B1s6	B1s6_g64_vc0.0000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	2.0	2.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.8532628417015076	9149.942504882812	4468.62177	2.047598336988546	909.8688779177812	127810	0	57389539	4.4706456661224365	909.4321999231975	-28.18596718609333	1159.4518527348837	1.7065256834030151	-0.0002699574688449502	-6.172939902171493e-05
B1s6	B1s6_g64_vc0.0000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			0.0	3.0	3.0	-0.0	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	2	0.03636363636363636	frame	400	250	30	0.8331255118052164	9149.940124511719	4468.62177	2.0475978043028062	1872.3861456197735	185826	0	54321057	4.488601922988892	1871.7273423512777	-49.6652212669452	2346.6839758555093	2.4993765354156494	-0.0019254207145422697	-0.0002498681133147329
B1s6	B1s6_g64_vc2.2000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	0.5	2.2561028345356955	-77.19573393471326	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7472699306802807	9149.93994140625	4468.62177	2.04759776332698	2362.7621463364367	42496	134366	58046353	4.975297212600708	1108.7269636154174	-2086.472976175944	2993.5268187204997	0.466039776802063	-1.622992753982544	-4.195076326141134e-05
B1s6	B1s6_g64_vc2.2000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	1.0	2.4166091947189146	-65.55604521958347	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7159274428674618	9149.93994140625	4468.62177	2.04759776332698	3031.9803713237125	61974	127987	56786645	4.9628894329071045	1495.351341819763	-2637.5802047729494	4000.1435546875	0.7350518107414246	-1.5663474798202515	-0.00018135854043066502
B1s6	B1s6_g64_vc2.2000_vw2.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	2.0	2.973213749463701	-47.72631099390627	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	1	0.03636363636363636	frame	400	250	30	0.7416845015271216	9149.94140625	4468.62177	2.0475980911335894	2557.538300923673	115307	128539	55527554	4.982497692108154	1461.5726821899414	-2098.763315709432	4213.523941802979	1.4760633707046509	-1.6383473873138428	-0.0002934163494501263
B1s6	B1s6_g64_vc2.2000_vw3.0000_r1	OK	vehicle_rest	False	4.710871156863869			2.2	3.0	3.7202150475476548	-36.25383773744479	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	2	0.03636363636363636	frame	400	250	30	0.7112681951826019	9149.946899414062	4468.62177	2.0475993204083736	5171.979554102228	165879	123662	53289987	4.988428592681885	4379.497589619955	-2751.2494199117023	6709.942347462972	2.135103225708008	-1.5630191564559937	-0.0005437932559289038
B1s6	B1s6_g64_vc4.5000_vw0.5000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	0.5	4.527692569068709	-83.6598082540901	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7602118653495136	9149.943237304688	4468.62177	2.0475985008918505	5669.915715759592	40785	276120	53063741	4.992121934890747	2346.955188115438	-5161.37051264445	6930.495810699463	0.4364183843135834	-3.414696455001831	-9.598188626114279e-05
B1s6	B1s6_g64_vc4.5000_vw1.0000_r1	OK	vehicle_rest	False	4.710871156863869			4.5	1.0	4.6097722286464435	-77.47119229084849	64	0.1472147236519959	9.421742313727737	0.3	2.037839643738194	0.490715745506653	41639	4	11	12	4	3	0.03636363636363636	frame	400	250	30	0.7316762054667754	9149.94140625	4468.62177	2.0475980911335894	7484.024203913567	63557	259163	50291482	5.008626222610474	3272.3705244700113	-6730.6916015625	9919.829596964519	0.7760710120201111	-3.282677412033081	0.00041940886876545846
