t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.525910096689767181e-01,-1.336758046166665282e-03,-3.333763265363488999e-03
3.333333333333333287e-02,2.611744403839111328e-02,3.205537796020507812e-04,7.672011852264404297e-04,2.613067626953125000e-02,1.309091131797568863e+00,3.605344720098893591e-05,-1.922041512661636919e-01
6.666666666666666574e-02,6.523835659027099609e-02,9.533166885375976562e-04,4.339218139648437500e-05,6.524533778429031372e-02,1.843696868323636995e+00,3.557701881238500060e-03,6.099540689226545277e-03
1.000000000000000056e-01,1.064399480819702148e-01,1.614332199096679688e-03,-2.202391624450683594e-05,1.064521968364715576e-01,2.335815626561052127e+00,-2.192391870509704762e-04,-6.929450778431078687e-04
1.333333333333333315e-01,1.494382619857788086e-01,2.311468124389648438e-03,2.056360244750976562e-06,1.494561433792114258e-01,2.809600236075449065e+00,2.115987727354490602e-03,-1.349034403439941705e-04
1.666666666666666574e-01,1.935585737228393555e-01,3.035783767700195312e-03,3.349781036376953125e-05,1.935823708772659302e-01,3.263537169635435387e+00,3.986025695457378129e-03,-1.833338624645628086e-03
1.999999999999999833e-01,2.385398149490356445e-01,3.797888755798339844e-03,1.993775367736816406e-05,2.385700494050979614e-01,3.699463107797509309e+00,1.315298124569250866e-03,7.933013758208559349e-03
2.333333333333333093e-01,2.842563390731811523e-01,4.599690437316894531e-03,-1.507997512817382812e-05,2.842935621738433838e-01,4.123909418955496342e+00,-2.564924880733221381e-04,-2.445894326963869714e-03
2.666666666666666630e-01,3.305579423904418945e-01,5.449652671813964844e-03,1.421570777893066406e-05,3.306028544902801514e-01,4.535668653730184019e+00,-3.466126528485584217e-03,4.316348707738094708e-04
2.999999999999999889e-01,3.772720098495483398e-01,6.360292434692382812e-03,1.597404479980468750e-05,3.773256242275238037e-01,4.943049310360071225e+00,-2.852940292651739203e-03,3.670456698449907178e-03
3.333333333333333148e-01,4.241141080856323242e-01,7.331728935241699219e-03,-4.440546035766601562e-06,4.241774678230285645e-01,5.347258624780955927e+00,-9.905091642574228618e-04,3.601364399116335595e-03
3.666666666666666408e-01,4.710868597030639648e-01,8.355498313903808594e-03,-1.510977745056152344e-05,4.711609482765197754e-01,5.742909285284992116e+00,3.259718620311828586e-04,2.004057502072911084e-03
3.999999999999999667e-01,5.180360078811645508e-01,9.421110153198242188e-03,1.192092895507812500e-05,5.181216597557067871e-01,6.129102695109499344e+00,2.155142295367217745e-03,2.674281278626150504e-03
4.333333333333332926e-01,5.648382902145385742e-01,1.052832603454589844e-02,-1.987814903259277344e-05,5.649363994598388672e-01,6.504229064044470654e+00,1.779299270792927118e-04,-1.259719044348592146e-03
4.666666666666666186e-01,6.113871335983276367e-01,1.167094707489013672e-02,-4.231929779052734375e-06,6.114985346794128418e-01,6.870655906410960689e+00,1.219182096740664602e-03,-1.694987690194865032e-03
4.999999999999999445e-01,6.576226949691772461e-01,1.287162303924560547e-02,-5.692243576049804688e-06,6.577486395835876465e-01,7.225609311632299026e+00,-1.070025172697866697e-03,3.001601127515318625e-03
5.333333333333333259e-01,7.031453847885131836e-01,1.413166522979736328e-02,-7.182359695434570312e-06,7.032873630523681641e-01,7.501958765451014699e+00,1.378075604688951345e-03,3.192966225643640481e-04
5.666666666666666519e-01,7.358032464981079102e-01,1.292169094085693359e-02,-1.895427703857421875e-05,7.359166741371154785e-01,5.368905201808019001e+00,3.920378610408979924e-05,2.012288413631305086e-03
5.999999999999999778e-01,7.674959897994995117e-01,1.021623611450195312e-02,-1.123547554016113281e-05,7.675639986991882324e-01,2.953427371409815816e+00,-9.822183259599423944e-04,-1.350927749678716054e-03
6.333333333333333037e-01,7.944554090499877930e-01,6.538033485412597656e-03,5.513429641723632812e-06,7.944823503494262695e-01,9.275601798552416399e-01,-1.555046039537712980e-03,-4.197075372510131880e-03
6.666666666666666297e-01,8.067475557327270508e-01,3.130316734313964844e-03,3.906488418579101562e-04,8.067536950111389160e-01,1.090305465096982548e-02,-1.410945827537388175e-02,-5.855539184739781688e-02
6.999999999999999556e-01,8.068658113479614258e-01,1.456618309020996094e-03,3.924667835235595703e-04,8.068672418594360352e-01,-2.671089841053455368e-03,-3.198790698223203527e-02,-6.260060973645088615e-03
7.333333333333332815e-01,8.068939447402954102e-01,9.500980377197265625e-05,2.801418304443359375e-06,8.068939447402954102e-01,6.904706767311321724e-04,1.521474350758677836e-03,2.494671149085950571e-03
7.666666666666666075e-01,8.068853616714477539e-01,-7.059574127197265625e-04,2.190470695495605469e-05,8.068856596946716309e-01,9.988999499336577003e-04,-2.982131711639310638e-05,-1.178568317842207738e-02
7.999999999999999334e-01,8.068770170211791992e-01,-1.236677169799804688e-03,9.894371032714843750e-06,8.068779706954956055e-01,2.053758342401494023e-03,1.016545716973959144e-03,-6.244054802186187018e-03
8.333333333333332593e-01,8.068925142288208008e-01,-1.545667648315429688e-03,-2.023577690124511719e-05,8.068940043449401855e-01,9.964228390908710670e-04,-5.562458285419781068e-04,-1.650060353350854287e-04
8.666666666666665853e-01,8.068996667861938477e-01,-1.798391342163085938e-03,-9.298324584960937500e-06,8.069016337394714355e-01,-4.765357095771026322e-04,-1.388794049131712423e-03,-6.818323675673671142e-04
8.999999999999999112e-01,8.068932294845581055e-01,-1.983523368835449219e-03,-8.612871170043945312e-06,8.068956732749938965e-01,-8.875973399960387618e-04,-1.126066574683023827e-03,-1.673337045236532620e-03
9.333333333333332371e-01,8.068956136703491211e-01,-2.108454704284667969e-03,-1.639127731323242188e-05,8.068984150886535645e-01,-6.148652267324183516e-04,-2.873466816205229465e-04,-1.984136603355647621e-03
9.666666666666665630e-01,8.068970441818237305e-01,-2.266883850097656250e-03,1.138448715209960938e-05,8.069002032279968262e-01,5.931065052028989745e-04,-2.077085581188836422e-03,-4.243646890633837737e-03
9.999999999999998890e-01,8.068925142288208008e-01,-2.345442771911621094e-03,-5.453824996948242188e-06,8.068959116935729980e-01,9.353560328761479107e-04,1.052493888527435920e-05,-5.167264056976105663e-03
1.033333333333333215e+00,8.068951368331909180e-01,-2.444028854370117188e-03,2.712011337280273438e-06,8.068988323211669922e-01,-4.620632978673542873e-04,1.358520728071985076e-03,-3.062994247851918549e-03
