label,arm,arm_meaning,vehicle,arr_class,params_class,n_grid,dx_m,h_m,grid_lim_m,water_layers,realized_depth_m,depth_over_dx,nominal_depth_m,velocity_ms,mass_kg,mass_source,mass_alt_kg,hull_m3,solid_volume_m3,fill_ratio,realized_rho,rho_hull_basis,mode,mode_continuity_ssf,mode_agrees_across_ssf,ssf_own,ssf_continuity,peak_surge_accel_g,ratio_slide,longest_joint_frames,sustain_frames_required,margin_frames,k_crit,headroom_x,passthrough_max_frac,passthrough_gate_P2_limit,passthrough_P2_pass,C2_veh_zmin_rise_m,C3_oob_particle_frames,leaked_particle_frames,substeps,determinism_identical_FLAG_DO_NOT_TRUST,hull_source,hull_sha256,driver_sha256,runner_sha256,job_id,node,engine,canonical
S_yaris_n96_m1100,S,"shared n_grid=96 (the confound, kept for continuity)",yaris,small_passenger,compact_sedan,96,0.0981431491013306,0.0490715745506653,9.421742313727737,6,0.2944294473039918,3.0,0.3,1.5,1100.0,vehicle_params.py mass_kg 1100.0; also Yaris deck header line 28,,3.542738790016075,3.5217987479492066,0.9940893068024432,312.3403915798839,310.49424335205043,SLIDE,SLIDE,True,1.42,1.42,1.8486998724645793,5.418643951416016,18,3,15,0.256709460716629,3.8954544067382812,0.09694724741346276,0.1,True,0.0,0,153201,16,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/yaris_coarse_v1l_watertight.ply,b379fa4472c6806515d2145fb721de0f2ab9e0b8b042c01b93f4be34e9949a95,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
S_rogue_n96_m1571p3,S,"shared n_grid=96 (the confound, kept for continuity)",rogue,large_passenger,midsize_suv,96,0.10877641737461091,0.054388208687305456,10.442536067962648,6,0.32632925212383274,3.0,0.3,1.5,1571.3,explicit --mass,1571.3,4.950340735545738,4.9497732183573815,0.9998853579543967,317.4488871878957,317.412494198094,SLIDE,SLIDE,True,1.04,1.42,1.7913527051926752,11.565170288085938,44,3,41,0.13923536972709988,7.182083129882812,0.10720363330975954,0.1,False,-0.01295536756515503,0,95041,15,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/rogue_g96_pd8_coarse_watertight.ply,c0b778e2c443263105c079ec5fed7b68a9aca902e51d21fac5153b2f06c310b2,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
S_silverado_n96_m2270,S,"shared n_grid=96 (the confound, kept for continuity)",silverado,large_4wd,light_pickup,96,0.13612430195013683,0.06806215097506842,13.067932987213135,4,0.27224860390027367,2.0,0.3,1.5,2270.0,explicit --mass,2270.0,7.962083114517728,8.00092456405723,1.0048783024468408,283.717210658076,285.10126902104014,SLIDE,SLIDE,True,1.19,1.42,0.9813961011873108,1.832284927368164,3,3,0,0.9572364937649487,1.0446739196777344,0.09040702445429181,0.1,True,0.0,0,74790,12,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/silverado_g96_pd8_coarse_watertight.ply,46fba11e77cd92dda7464232bad2b03f14a2afbc91f87490bcf2f1f7d466d7f9,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
M_yaris_n111_m1100,M,matched dx (PRIMARY),yaris,small_passenger,compact_sedan,111,0.08488056138493456,0.04244028069246728,9.421742313727737,7,0.29708196484727095,3.4999999999999996,0.3,1.5,1100.0,vehicle_params.py mass_kg 1100.0; also Yaris deck header line 28,,3.542738790016075,3.539668828248614,0.9991334495853568,310.7635356227003,310.49424335205043,SLIDE,SLIDE,True,1.42,1.42,1.749548958529026,11.294221878051758,43,3,40,0.14665706273558188,6.818628311157226,0.10891517450943364,0.1,False,0.0,0,427547,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/yaris_coarse_v1l_watertight.ply,b379fa4472c6806515d2145fb721de0f2ab9e0b8b042c01b93f4be34e9949a95,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
M_rogue_n123_m1571p3,M,matched dx (PRIMARY),rogue,large_passenger,midsize_suv,123,0.08489866721920852,0.04244933360960426,10.442536067962648,7,0.29714533526722986,3.5000000000000004,0.3,1.5,1571.3,explicit --mass,1571.3,4.950340735545736,4.941421168490548,0.9981981912899164,317.9854431392222,317.4124941980941,SLIDE,SLIDE,True,1.04,1.42,1.1410048339709593,6.055307388305664,24,3,21,0.23147986260121683,4.320030212402343,0.10043041606886657,0.1,False,0.0,0,446961,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/rogue_g96_pd8_coarse_watertight.ply,c0b778e2c443263105c079ec5fed7b68a9aca902e51d21fac5153b2f06c310b2,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
M_silverado_n154_m2270,M,matched dx (PRIMARY),silverado,large_4wd,light_pickup,154,0.08485670770917621,0.042428353854588104,13.067932987213135,7,0.29699847698211673,3.5,0.3,1.5,2270.0,explicit --mass,2270.0,7.962083114517729,7.952176695742145,0.9987558006324349,285.45643373536103,285.1012690210401,STUCK,STUCK,True,1.19,1.42,0.4339144431305223,0.9365272521972656,0,3,-3,2.783997736589365,0.3591956943273544,0.1031787433395097,0.1,False,-5.960464477539063e-08,0,215123,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/silverado_g96_pd8_coarse_watertight.ply,46fba11e77cd92dda7464232bad2b03f14a2afbc91f87490bcf2f1f7d466d7f9,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
D_yaris_n111_m1100,D,"matched dx, equal bulk density (geometry-vs-mass control)",yaris,small_passenger,compact_sedan,111,0.08488056138493456,0.04244028069246728,9.421742313727737,7,0.29708196484727095,3.4999999999999996,0.3,1.5,1100.0,vehicle_params.py mass_kg 1100.0; also Yaris deck header line 28,,3.542738790016075,3.539668828248614,0.9991334495853568,310.7635356227003,310.49424335205043,SLIDE,SLIDE,True,1.42,1.42,1.7495233257976146,11.30685806274414,43,3,40,0.14654090357545768,6.824033260345459,0.10890144036807499,0.1,False,0.0,0,427552,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/yaris_coarse_v1l_watertight.ply,b379fa4472c6806515d2145fb721de0f2ab9e0b8b042c01b93f4be34e9949a95,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
D_rogue_n123_m1537p1,D,"matched dx, equal bulk density (geometry-vs-mass control)",rogue,large_passenger,midsize_suv,123,0.08489866721920852,0.04244933360960426,10.442536067962648,7,0.29714533526722986,3.5000000000000004,0.3,1.5,1537.052,explicit --mass,1571.3,4.950340735545738,4.941421168490548,0.9981981912899159,311.0546435104867,310.4941825444974,SLIDE,SLIDE,True,1.04,1.42,1.1797103951101273,6.429080963134766,27,3,24,0.22313001348644437,4.481692016124725,0.10073115550160026,0.1,False,0.0,0,447715,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/rogue_g96_pd8_coarse_watertight.ply,c0b778e2c443263105c079ec5fed7b68a9aca902e51d21fac5153b2f06c310b2,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
D_silverado_n154_m2472p2,D,"matched dx, equal bulk density (geometry-vs-mass control)",silverado,large_4wd,light_pickup,154,0.08485670770917621,0.042428353854588104,13.067932987213135,7,0.29699847698211673,3.5,0.3,1.5,2472.181,explicit --mass,2270.0,7.962083114517729,7.952176695742145,0.9987558006324349,310.88104484947957,310.49424685008984,STUCK,STUCK,True,1.19,1.42,0.3952803261099605,0.8397197723388672,0,3,-3,3.4446148046003917,0.29030822217464447,0.10144777802995146,0.1,False,-5.960464477539063e-08,0,215299,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/silverado_g96_pd8_coarse_watertight.ply,46fba11e77cd92dda7464232bad2b03f14a2afbc91f87490bcf2f1f7d466d7f9,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,77059e6ca972de67084a1a7cec524a09d47fca93d0724246a5acd0821802748d,3364497,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
