label,arm,arm_meaning,vehicle,arr_class,params_class,n_grid,dx_m,h_m,grid_lim_m,water_layers,realized_depth_m,depth_over_dx,nominal_depth_m,velocity_ms,mass_kg,mass_source,mass_alt_kg,hull_m3,solid_volume_m3,fill_ratio,realized_rho,rho_hull_basis,mode,mode_continuity_ssf,mode_agrees_across_ssf,ssf_own,ssf_continuity,peak_surge_accel_g,ratio_slide,longest_joint_frames,sustain_frames_required,margin_frames,k_crit,headroom_x,passthrough_max_frac,passthrough_gate_P2_limit,passthrough_P2_pass,C2_veh_zmin_rise_m,C3_oob_particle_frames,leaked_particle_frames,substeps,determinism_identical_FLAG_DO_NOT_TRUST,hull_source,hull_sha256,driver_sha256,runner_sha256,job_id,node,engine,canonical
MU_yaris_n111_m1100_mu0p30,MU,,yaris,small_passenger,compact_sedan,111,0.08488056138493456,0.04244028069246728,9.421742313727737,7,0.29708196484727095,3.4999999999999996,0.3,1.5,1100.0,vehicle_params.py mass_kg 1100.0; also Yaris deck header line 28,,3.542738790016075,3.539668828248614,0.9991334495853568,310.7635356227003,310.49424335205043,SLIDE,SLIDE,True,1.42,1.42,1.9767842731162313,19.19867515563965,48,3,45,0.08256338972754777,12.111905813217161,0.11154869611495476,0.1,False,0.0,0,427280,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/yaris_coarse_v1l_watertight.ply,b379fa4472c6806515d2145fb721de0f2ab9e0b8b042c01b93f4be34e9949a95,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,8c0c8a6320a3599c536282b9285a151cf4f1c6974d224ed22f8fd56598e569d3,,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
MU_silverado_n154_m2270_mu0p30,MU,,silverado,large_4wd,light_pickup,154,0.08485670770917621,0.042428353854588104,13.067932987213135,7,0.29699847698211673,3.5,0.3,1.5,2270.0,explicit --mass,2270.0,7.962083114517729,7.952176695742145,0.9987558006324349,285.45643373536103,285.1012690210401,SLIDE,SLIDE,True,1.19,1.42,0.6590762335112152,3.255758285522461,14,3,11,0.47641330174702035,2.0990177989006042,0.10328205927285908,0.1,False,0.0,0,221255,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/silverado_g96_pd8_coarse_watertight.ply,46fba11e77cd92dda7464232bad2b03f14a2afbc91f87490bcf2f1f7d466d7f9,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,8c0c8a6320a3599c536282b9285a151cf4f1c6974d224ed22f8fd56598e569d3,,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
MU_silverado_n154_m2270_mu0p78,MU,,silverado,large_4wd,light_pickup,154,0.08485670770917621,0.042428353854588104,13.067932987213135,7,0.29699847698211673,3.5,0.3,1.5,2270.0,explicit --mass,2270.0,7.962083114517729,7.952176695742145,0.9987558006324349,285.45643373536103,285.1012690210401,STUCK,STUCK,True,1.19,1.42,0.2814910719199647,0.6707859039306641,0,3,-3,4.392785491911035,0.22764598950743675,0.10370209782155813,0.1,False,5.960464477539063e-08,0,214702,19,True,/work/11603/jcerrell0629/vista/can-it-ford/vehicle_geometry_research/silverado_g96_pd8_coarse_watertight.ply,46fba11e77cd92dda7464232bad2b03f14a2afbc91f87490bcf2f1f7d466d7f9,4696c3b2d39f4e28f9c49c9f96c5c28a786c237f19204cc32036f703277d10d9,8c0c8a6320a3599c536282b9285a151cf4f1c6974d224ed22f8fd56598e569d3,,c301-004.ls6.tacc.utexas.edu,warpmpm,NO
