t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.131184012801116356e+00,3.271787552902554862e-03,-7.314932497885315993e-03
3.333333333333333287e-02,6.709480285644531250e-02,1.092672348022460938e-03,1.899808645248413086e-03,6.713058799505233765e-02,2.669878684762494903e+00,2.560838137678577808e-04,-4.775589293610636998e-01
6.666666666666666574e-02,1.497404575347900391e-01,2.529621124267578125e-03,-4.106760025024414062e-05,1.497618257999420166e-01,3.263172608288485765e+00,7.620482160999227116e-05,7.881217045318193032e-03
1.000000000000000056e-01,2.339282035827636719e-01,3.952026367187500000e-03,-5.978345870971679688e-05,2.339615970849990845e-01,3.815466613774182836e+00,-9.712646560387156510e-04,-8.052904390959317977e-05
1.333333333333333315e-01,3.194749355316162109e-01,5.379080772399902344e-03,-4.947185516357421875e-05,3.195202350616455078e-01,4.362495183740034754e+00,1.106261881729379924e-03,-1.836196765328587622e-03
1.666666666666666574e-01,4.061043262481689453e-01,6.840586662292480469e-03,-5.266070365905761719e-05,4.061619341373443604e-01,4.904606444390300801e+00,1.199728001265779314e-03,-6.221712863209838797e-04
1.999999999999999833e-01,4.934499263763427734e-01,8.356690406799316406e-03,-1.063942909240722656e-05,4.935206770896911621e-01,5.445974921968327109e+00,4.125543064801799088e-03,1.339592111933574515e-03
2.333333333333333093e-01,5.811817646026611328e-01,9.928584098815917969e-03,-5.915760993957519531e-05,5.812665820121765137e-01,5.979751217397062391e+00,7.464235955832732028e-04,5.153743333993254837e-04
2.666666666666666630e-01,6.541771888732910156e-01,9.285926818847656250e-03,5.004107952117919922e-04,6.542432904243469238e-01,3.903223872438268405e+00,-6.136632318328884457e-03,-1.351061176823842858e-01
2.999999999999999889e-01,7.052922248840332031e-01,4.271745681762695312e-03,3.289580345153808594e-03,7.053128480911254883e-01,2.696787635730468410e-02,-2.052542882224242526e-02,-4.423395124731425154e-01
3.333333333333333148e-01,7.059311866760253906e-01,2.896547317504882812e-03,7.786720991134643555e-03,7.059801220893859863e-01,1.379336275682577911e-02,-7.762391930832471254e-02,-1.106706156686678016e-01
3.666666666666666408e-01,7.060844898223876953e-01,1.893997192382812500e-03,1.881283521652221680e-02,7.063376307487487793e-01,3.604872041430574534e-03,-3.326145511692975565e-01,-3.238112644223709036e-02
3.999999999999999667e-01,7.061092853546142578e-01,7.930994033813476562e-04,3.071385622024536133e-02,7.067773938179016113e-01,1.604067154314434314e-03,-6.044588282197288498e-01,5.319971562144452243e-03
4.333333333333332926e-01,7.060089111328125000e-01,-5.087852478027343750e-04,4.205611348152160645e-02,7.072606086730957031e-01,9.931437521484866564e-04,-8.710950059867461626e-01,-5.435296121304210998e-02
4.666666666666666186e-01,7.059979438781738281e-01,-2.050757408142089844e-03,5.131441354751586914e-02,7.078632712364196777e-01,9.134376665137026660e-03,-1.117360784884435132e+00,-8.181522753990601304e-02
4.999999999999999445e-01,7.060499191284179688e-01,-3.932833671569824219e-03,5.818593502044677734e-02,7.084543108940124512e-01,6.852631577469932636e-03,-1.342550947880992052e+00,-4.538559317852980390e-02
5.333333333333333259e-01,7.060642242431640625e-01,-6.195783615112304688e-03,6.269818544387817383e-02,7.088696360588073730e-01,5.877923062011449103e-03,-1.551410235293753992e+00,-4.049944326597863103e-02
5.666666666666666519e-01,7.060472965240478516e-01,-8.843779563903808594e-03,6.495979428291320801e-02,7.090844511985778809e-01,7.256651607605401136e-03,-1.751990372937108686e+00,-3.930264938207892605e-02
5.999999999999999778e-01,7.060940265655517578e-01,-1.181972026824951172e-02,6.510120630264282227e-02,7.091873288154602051e-01,2.121578527339783651e-03,-1.954917961220832057e+00,-2.227797265394571707e-02
6.333333333333333037e-01,7.059895992279052734e-01,-1.500940322875976562e-02,6.387740373611450195e-02,7.090323567390441895e-01,1.112866600451846086e-02,-2.167201948172120751e+00,-8.619533980922791661e-02
6.666666666666666297e-01,7.059977054595947266e-01,-1.839601993560791016e-02,6.136405467987060547e-02,7.088982462882995605e-01,8.276716848021000578e-03,-2.388671258896607252e+00,-7.450016830999507678e-02
6.999999999999999556e-01,7.059209346771240234e-01,-2.187585830688476562e-02,5.817812681198120117e-02,7.086519598960876465e-01,1.951071384109244813e-02,-2.606119936077483601e+00,-1.121733573376697823e-01
7.333333333333332815e-01,7.056841850280761719e-01,-2.536034584045410156e-02,5.491399765014648438e-02,7.082717418670654297e-01,4.311868407549298426e-02,-2.812413847126671307e+00,-2.718030024307203640e-01
7.666666666666666075e-01,7.051591873168945312e-01,-2.873539924621582031e-02,5.183723568916320801e-02,7.076456546783447266e-01,9.590017150595656070e-02,-2.998701280323245122e+00,-5.951719053826272088e-01
7.999999999999999334e-01,7.043859958648681641e-01,-3.192532062530517578e-02,4.897925257682800293e-02,7.068082094192504883e-01,1.731239644588801752e-01,-3.172296087607819892e+00,-1.097655902572360009e+00
8.333333333333332593e-01,7.034201622009277344e-01,-3.493046760559082031e-02,4.631888866424560547e-02,7.058084011077880859e-01,2.860365296916451694e-01,-3.339035519399817353e+00,-1.750547388753237676e+00
8.666666666666665853e-01,7.024717330932617188e-01,-3.776836395263671875e-02,4.504656791687011719e-02,7.049270868301391602e-01,3.940947914358748361e-01,-3.388616289471763299e+00,-2.394708078905841031e+00
8.999999999999999112e-01,7.018568515777587891e-01,-4.009366035461425781e-02,4.494121670722961426e-02,7.044361233711242676e-01,4.576277436718789171e-01,-3.234311003620362168e+00,-2.831202843759730303e+00
9.333333333333332371e-01,7.012984752655029297e-01,-4.192912578582763672e-02,4.463225603103637695e-02,7.039670944213867188e-01,5.132386636464467689e-01,-3.074185969709287480e+00,-3.230958234511532190e+00
9.666666666666665630e-01,7.007498741149902344e-01,-4.367232322692871094e-02,4.424911737442016602e-02,7.035024166107177734e-01,5.657980898876056042e-01,-2.905479870323149250e+00,-3.639065452514379295e+00
9.999999999999998890e-01,7.001678943634033203e-01,-4.526722431182861328e-02,4.399800300598144531e-02,7.030078172683715820e-01,6.206265263153837308e-01,-2.741492150993020793e+00,-4.074511356443847987e+00
1.033333333333333215e+00,6.995913982391357422e-01,-4.663896560668945312e-02,4.385989904403686523e-02,7.025147676467895508e-01,6.787384161040869168e-01,-2.582897719786263480e+00,-4.530136200502473898e+00
1.066666666666666652e+00,6.989772319793701172e-01,-4.780662059783935547e-02,4.384824633598327637e-02,7.019810080528259277e-01,7.365174942533107005e-01,-2.428008452760826330e+00,-5.015794240115291736e+00
1.100000000000000089e+00,6.983563899993896484e-01,-4.875421524047851562e-02,4.400920867919921875e-02,7.014381289482116699e-01,7.977623597977869796e-01,-2.282052432839531519e+00,-5.529307071823891029e+00
1.133333333333333526e+00,6.977276802062988281e-01,-4.950106143951416016e-02,4.432100057601928711e-02,7.008841633796691895e-01,8.599325025313884208e-01,-2.145134674180867673e+00,-6.064516853204682256e+00
1.166666666666666963e+00,6.971037387847900391e-01,-5.008757114410400391e-02,4.474943876266479492e-02,7.003319859504699707e-01,9.220800202633642195e-01,-2.016754438541307870e+00,-6.613285840748417854e+00
1.200000000000000400e+00,6.964766979217529297e-01,-5.052876472473144531e-02,4.531005024909973145e-02,6.997756361961364746e-01,9.810942420744495074e-01,-1.901125312308515669e+00,-7.166684415888952664e+00
1.233333333333333837e+00,6.958539485931396484e-01,-5.086088180541992188e-02,4.592078924179077148e-02,6.992197632789611816e-01,1.033485528268149656e+00,-1.795373706832619876e+00,-7.708919473717925186e+00
1.266666666666667274e+00,6.952614784240722656e-01,-5.110073089599609375e-02,4.651445150375366211e-02,6.986868977546691895e-01,1.081911996370363171e+00,-1.698802729374867315e+00,-8.220645784071743734e+00
1.300000000000000711e+00,6.940379142761230469e-01,-5.131876468658447266e-02,4.697355628013610840e-02,6.975160837173461914e-01,1.090469689791860208e+00,-1.615286164411713354e+00,-8.650038432849289194e+00
1.333333333333334147e+00,6.928911209106445312e-01,-5.151367187500000000e-02,4.737916588783264160e-02,6.964169144630432129e-01,1.093704744859213429e+00,-1.536004103290555589e+00,-9.051349612627973329e+00
1.366666666666667584e+00,6.916365623474121094e-01,-5.169987678527832031e-02,4.771944880485534668e-02,6.952058076858520508e-01,1.085956322132656915e+00,-1.457173048098030277e+00,-9.433079493829875872e+00
1.400000000000001021e+00,6.902780532836914062e-01,-5.189538002014160156e-02,4.797962307929992676e-02,6.938868761062622070e-01,1.065356151430781217e+00,-1.381101602773601833e+00,-9.781849443418238366e+00
