t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.893580560211076458e-01,-5.585288288603331005e-04,5.785980853394909456e-04,6.594308069907128811e-04,7.871004752814769745e-03,-2.911871485412120819e-02,3.017096407711505890e-02,1.255047786980867386e-02,-2.858489565551280975e-02,-1.611186889931559563e-03
3.333333333333333287e-02,8.428096771240234375e-03,-1.907348632812500000e-05,5.185604095458984375e-05,8.428278379142284393e-03,2.189355106456101763e-01,1.036895795363496119e-03,3.651992592704726617e-03,2.944591641426086426e-01,-7.766176395307411440e-07,-1.734480261802673340e-02,2.949695587158203125e-01,-1.567006856203079224e-02,2.328916639089584351e-02,-4.799676686525344849e-02
6.666666666666666574e-02,1.841592788696289062e-02,5.102157592773437500e-05,-1.084804534912109375e-05,1.841600239276885986e-02,1.407366214772813040e-01,3.594259380709852246e-04,2.085347341990308016e-04,2.925574183464050293e-01,3.598918905481696129e-03,-2.554706670343875885e-02,2.936927676200866699e-01,-5.000426433980464935e-03,-2.095567807555198669e-02,-4.261451587080955505e-02
1.000000000000000056e-01,2.820777893066406250e-02,1.864433288574218750e-04,2.348423004150390625e-05,2.820840477943420410e-02,6.426763112871022865e-02,1.040035643830368927e-03,1.614331614625960903e-03,2.831387221813201904e-01,4.998587071895599365e-03,-1.865482144057750702e-02,2.837966382503509521e-01,1.450525829568505287e-03,-1.652191951870918274e-02,-3.808155655860900879e-02
1.333333333333333315e-01,3.736925125122070312e-02,3.767013549804687500e-04,6.645917892456054688e-05,3.737121075391769409e-02,-9.609507535619322971e-03,-8.845400340984812659e-04,4.760696879878430557e-03,2.563826739788055420e-01,7.595966570079326630e-03,-2.604001760482788086e-02,2.578136026859283447e-01,7.652043830603361130e-03,-1.691408269107341766e-02,-3.274580836296081543e-02
1.666666666666666574e-01,4.520225524902343750e-02,6.370544433593750000e-04,-5.006790161132812500e-06,4.520674422383308411e-02,-7.771457272727944066e-02,-1.953785221204484509e-04,-8.435814627984259241e-04,2.048099935054779053e-01,8.400804363191127777e-03,-2.231489121913909912e-02,2.061932682991027832e-01,1.312565244734287262e-02,1.820966228842735291e-02,-2.859741263091564178e-02
1.999999999999999833e-01,5.124568939208984375e-02,9.346008300781250000e-04,5.245208740234375000e-06,5.125421285629272461e-02,-1.417550266949140214e-01,-2.255251111545601857e-04,1.529252424610411760e-03,1.472046971321105957e-01,1.028925273567438126e-02,-1.833800971508026123e-02,1.486989408731460571e-01,3.789417678490281105e-03,-1.000953931361436844e-02,-2.994209900498390198e-02
2.333333333333333093e-01,5.545377731323242188e-02,1.270294189453125000e-03,-6.318092346191406250e-06,5.546832457184791565e-02,-1.995475250986397664e-01,4.421352600516084154e-04,4.034451242667997555e-04,9.709425270557403564e-02,1.072728540748357773e-02,-2.215176820755004883e-02,1.001652106642723083e-01,-9.232190437614917755e-03,-8.378797210752964020e-03,-3.288881108164787292e-02
2.666666666666666630e-01,5.815076828002929688e-02,1.612186431884765625e-03,5.781650543212890625e-06,5.817311257123947144e-02,-2.498742532135713179e-01,9.821407924843614373e-06,1.947084369570482257e-03,5.795118957757949829e-02,1.205975282937288284e-02,-2.047025598585605621e-02,6.263233721256256104e-02,-2.392232650890946388e-03,-1.627364009618759155e-02,-2.500466071069240570e-02
2.999999999999999889e-01,5.979537963867187500e-02,1.847743988037109375e-03,3.576278686523437500e-07,5.982392281293869019e-02,-2.834672313053832049e-01,3.190249459954716820e-04,1.086672716595614777e-03,3.470006957650184631e-02,4.078465513885021210e-03,-1.504024956375360489e-02,3.803863376379013062e-02,-6.619929801672697067e-03,-5.468551535159349442e-03,-1.259198691695928574e-02
3.333333333333333148e-01,6.070709228515625000e-02,1.930236816406250000e-03,-7.092952728271484375e-06,6.073777005076408386e-02,-2.958331553955590998e-01,3.971177464928246940e-04,-4.068283013494666768e-04,1.119723450392484665e-02,2.005638816626742482e-04,-1.894425787031650543e-02,2.200688980519771576e-02,-1.116799842566251755e-02,1.906957849860191345e-02,-8.606129325926303864e-03
3.666666666666666408e-01,6.104135513305664062e-02,1.961708068847656250e-03,3.480911254882812500e-05,6.107287853956222534e-02,-3.020778959680812670e-01,9.482715479044350262e-04,2.560204529660708474e-03,1.099644508212804794e-02,-2.487514633685350418e-03,-1.754238083958625793e-02,2.085292898118495941e-02,-1.340472977608442307e-02,-7.920841686427593231e-03,4.723641090095043182e-03
3.999999999999999667e-01,6.137037277221679688e-02,1.985073089599609375e-03,1.215934753417968750e-05,6.140246987342834473e-02,-2.990185315088708662e-01,-1.378055750699741023e-04,-2.142552677579144093e-03,5.275405477732419968e-03,2.639162819832563400e-03,-2.394380979239940643e-02,2.465970627963542938e-02,1.803511939942836761e-02,1.684823073446750641e-02,1.318925712257623672e-02
4.333333333333332926e-01,6.170845031738281250e-02,1.990318298339843750e-03,5.841255187988281250e-06,6.174053996801376343e-02,-2.992865897533674158e-01,1.181811156923976260e-03,7.649983052447235639e-05,6.223164498805999756e-03,-6.181027274578809738e-03,-2.068645320832729340e-02,2.246913872659206390e-02,-5.628838203847408295e-03,-2.836719341576099396e-02,-1.417745370417833328e-03
