t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.539062184936776073e-02,1.356911127126252947e-01,1.150032893060065403e-03,1.101115834899246693e-03,2.821816690266132355e-02,-7.282151281833648682e-02,7.810537517070770264e-02,-5.289660021662712097e-02,-1.219246536493301392e-02,3.143035806715488434e-03
3.333333333333333287e-02,1.011085510253906250e-02,8.840560913085937500e-04,-7.755756378173828125e-04,1.017902046442031860e-02,-6.081627117405798838e-02,-2.453672088154355835e-03,-1.609387869176584218e-01,3.830607235431671143e-01,2.125233225524425507e-02,-2.301544323563575745e-02,3.843395411968231201e-01,-1.693337410688400269e-02,1.118884533643722534e-01,-4.523781314492225647e-02
6.666666666666666574e-02,2.500009536743164062e-02,1.346111297607421875e-03,-2.756834030151367188e-03,2.518763393163681030e-02,-1.438677696238429282e-01,-5.881687503430224400e-04,2.083361776316610889e-02,4.143659770488739014e-01,1.621653512120246887e-02,-2.225738018751144409e-02,4.152800738811492920e-01,1.616232655942440033e-02,7.688861805945634842e-03,-3.405807539820671082e-02
1.000000000000000056e-01,3.804492950439453125e-02,1.878261566162109375e-03,-2.988874912261962891e-03,3.820834681391716003e-02,-2.189884446116777961e-01,-1.727862248612599188e-03,2.723472481121460599e-03,3.525832593441009521e-01,1.719897426664829254e-02,-2.866091579198837280e-02,3.541640937328338623e-01,5.814553587697446346e-04,-2.455400675535202026e-02,-3.410876542329788208e-02
1.333333333333333315e-01,4.879903793334960938e-02,2.386569976806640625e-03,-3.025770187377929688e-03,4.895096644759178162e-02,-2.753444821957984345e-01,-3.920906226263978355e-05,3.045538995731703665e-03,2.855407595634460449e-01,1.437546871602535248e-02,-2.680595032870769501e-02,2.871563136577606201e-01,1.361573580652475357e-02,-5.232175812125205994e-03,-1.968808844685554504e-02
1.666666666666666574e-01,5.733585357666015625e-02,2.823352813720703125e-03,-3.021121025085449219e-03,5.748476833105087280e-02,-3.233392609981259880e-01,1.246904102021554250e-03,1.556715442158032592e-03,2.187805771827697754e-01,1.171253249049186707e-02,-2.563138119876384735e-02,2.205880582332611084e-01,8.762183279031887650e-05,-2.062554284930229187e-02,-2.421300113201141357e-02
1.999999999999999833e-01,6.371355056762695312e-02,3.207206726074218750e-03,-3.034114837646484375e-03,6.386633217334747314e-02,-3.694519491581448323e-01,-5.948181692018262657e-04,1.520162111503312475e-03,1.583131700754165649e-01,1.179252285510301590e-02,-3.092440962791442871e-02,1.617357134819030762e-01,2.431116998195648193e-03,-2.671553567051887512e-02,-2.093604765832424164e-02
2.333333333333333093e-01,6.812763214111328125e-02,3.499984741210937500e-03,-2.968907356262207031e-03,6.828205287456512451e-02,-4.106839602280870638e-01,2.639614650158697475e-03,3.089903333889551171e-03,1.011438444256782532e-01,7.235244382172822952e-03,-2.914389036595821381e-02,1.055073067545890808e-01,-7.359011098742485046e-03,-1.975576020777225494e-02,-2.509409934282302856e-02
2.666666666666666630e-01,7.080793380737304688e-02,3.739356994628906250e-03,-3.013432025909423828e-03,7.097060978412628174e-02,-4.489516958786702316e-01,-1.296205569716783225e-03,1.752106105956922075e-03,5.457744002342224121e-02,9.268182329833507538e-03,-2.924604341387748718e-02,6.260932236909866333e-02,6.798900198191404343e-03,-2.025869861245155334e-02,-1.156086102128028870e-02
2.999999999999999889e-01,7.218647003173828125e-02,3.940582275390625000e-03,-3.053665161132812500e-03,7.235840708017349243e-02,-4.673812538066571265e-01,5.523486624236786588e-04,-3.145147814465276627e-04,2.157557941973209381e-02,1.875783433206379414e-03,-2.554686553776264191e-02,3.349129110574722290e-02,-1.598000898957252502e-02,2.163313515484333038e-02,-1.479296199977397919e-02
