t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.373998465094686317e-01,2.027809960156726470e-03,4.054606897871855520e-03,1.562324911355972290e-02,6.865788716822862625e-03,-3.597608208656311035e-02,3.981838375329971313e-02,-3.015308268368244171e-02,-3.442624211311340332e-02,1.143650989979505539e-02
3.333333333333333287e-02,1.380395889282226562e-02,3.008842468261718750e-04,-4.959106445312500000e-05,1.380732655525207520e-02,1.927681354605789710e-01,1.144076618131657975e-04,-3.430720351947598619e-03,5.534930229187011719e-01,7.328413426876068115e-03,-6.966924667358398438e-02,5.579086542129516602e-01,-4.621138796210289001e-03,8.485455811023712158e-02,-3.908389806747436523e-02
6.666666666666666574e-02,3.319644927978515625e-02,5.803108215332031250e-04,-7.110834121704101562e-05,3.320159763097763062e-02,1.061398923920618270e-01,-6.886808995305610404e-04,-9.468641554094422118e-04,6.140502095222473145e-01,7.768223527818918228e-03,-1.580530963838100433e-02,6.143026947975158691e-01,-2.390719251707196236e-03,3.044058941304683685e-02,-5.205174162983894348e-02
1.000000000000000056e-01,5.472850799560546875e-02,8.320808410644531250e-04,-8.612871170043945312e-05,5.473490059375762939e-02,7.903424331517324916e-03,-3.611927867800798688e-04,4.402844617975850772e-04,6.627343297004699707e-01,7.870300672948360443e-03,-1.008056942373514175e-02,6.628577113151550293e-01,3.169797826558351517e-03,-1.538985990919172764e-03,-5.003038048744201660e-02
1.333333333333333315e-01,7.722759246826171875e-02,1.092433929443359375e-03,-8.451938629150390625e-05,7.723536342382431030e-02,-8.744947993471861858e-02,-6.634737849931864832e-04,1.814153378760856409e-05,6.742773652076721191e-01,8.364913985133171082e-03,-2.213680371642112732e-02,6.746925115585327148e-01,7.814192213118076324e-03,-1.379674673080444336e-02,-4.392675310373306274e-02
1.666666666666666574e-01,9.939050674438476562e-02,1.371383666992187500e-03,-7.128715515136718750e-05,9.939998388290405273e-02,-1.749976774472850605e-01,6.789823560768401718e-04,1.066220502198591841e-03,6.426346898078918457e-01,8.511998690664768219e-03,-1.557340938597917557e-02,6.428797245025634766e-01,-5.141654983162879944e-03,3.350674815010279417e-04,-4.696306213736534119e-02
1.999999999999999833e-01,1.203875541687011719e-01,1.677036285400390625e-03,-5.739927291870117188e-05,1.203992515802383423e-01,-2.578436965928010416e-01,4.879892727227245369e-04,-2.329585802014439572e-03,6.040359735488891602e-01,8.827450685203075409e-03,-2.391666173934936523e-02,6.045737266540527344e-01,-1.528636179864406586e-02,2.775636874139308929e-02,-5.023936182260513306e-02
2.333333333333333093e-01,1.401233673095703125e-01,1.993179321289062500e-03,-6.723403930664062500e-05,1.401375532150268555e-01,-3.393451156269632896e-01,-1.138154996491504709e-03,4.240651335332643068e-04,5.722231268882751465e-01,1.032337825745344162e-02,-2.505788207054138184e-02,5.728645324707031250e-01,4.867871757596731186e-03,-1.954957284033298492e-02,-3.931823745369911194e-02
2.666666666666666630e-01,1.589312553405761719e-01,2.308368682861328125e-03,-6.711483001708984375e-05,1.589480340480804443e-01,-4.199892925594360671e-01,4.797465842573445691e-04,1.688096115199944893e-03,5.529565215110778809e-01,9.568381123244762421e-03,-2.388039417564868927e-02,5.535546541213989258e-01,-3.906252793967723846e-03,-2.030820958316326141e-02,-4.457206279039382935e-02
2.999999999999999889e-01,1.772618293762207031e-01,2.612590789794921875e-03,-7.694959640502929688e-05,1.772810965776443481e-01,-5.047006603796663216e-01,-5.666515465995727256e-05,1.621150964872730346e-03,5.392387509346008301e-01,9.206597693264484406e-03,-1.385747175663709641e-02,5.394953489303588867e-01,3.400851506739854813e-03,-6.026521325111389160e-03,-4.304432496428489685e-02
3.333333333333333148e-01,1.951723098754882812e-01,2.906322479248046875e-03,-6.097555160522460938e-05,1.951939463615417480e-01,-5.921573907202715148e-01,-8.659366898777892110e-04,1.345186246972173132e-03,5.221518874168395996e-01,9.320419281721115112e-03,-1.511968113481998444e-02,5.224539041519165039e-01,4.326020367443561554e-03,-2.524896757677197456e-03,-4.354831948876380920e-02
3.666666666666666408e-01,2.122859954833984375e-01,3.193855285644531250e-03,-6.753206253051757812e-05,2.123100310564041138e-01,-6.789553813319406661e-01,1.269195181434991252e-03,3.720333254399532728e-04,4.939292967319488525e-01,8.456377312541007996e-03,-2.213769033551216125e-02,4.944974780082702637e-01,-3.057125024497509003e-03,-1.921708695590496063e-02,-4.703736305236816406e-02
3.999999999999999667e-01,2.282700538635253906e-01,3.484249114990234375e-03,-8.434057235717773438e-05,2.282966673374176025e-01,-7.671214374900221511e-01,3.721989316806629741e-04,6.146677290444731764e-04,4.570258259773254395e-01,8.958257734775543213e-03,-2.177746780216693878e-02,4.576320648193359375e-01,-8.774639107286930084e-03,-8.942271582782268524e-03,-4.975204914808273315e-02
4.333333333333332926e-01,2.431130409240722656e-01,3.776073455810546875e-03,-6.926059722900390625e-05,2.431423813104629517e-01,-8.551023314885729532e-01,4.432275942296312436e-04,1.575033847761921632e-03,4.228901565074920654e-01,8.737867698073387146e-03,-1.580144837498664856e-02,4.232754707336425781e-01,-8.532348088920116425e-03,5.972187966108322144e-03,-5.043123289942741394e-02
4.666666666666666186e-01,2.570791244506835938e-01,4.071235656738281250e-03,-9.024143218994140625e-05,2.571113705635070801e-01,-9.445068396813952605e-01,-2.448422088928736457e-04,-3.437690092254370457e-04,4.055908024311065674e-01,8.739034645259380341e-03,-2.028318867087364197e-02,4.061916768550872803e-01,1.018592808395624161e-02,1.610445603728294373e-02,-4.206939041614532471e-02
4.999999999999999445e-01,2.705736160278320312e-01,4.363059997558593750e-03,-7.188320159912109375e-05,2.706088125705718994e-01,-1.034433323737194765e+00,8.294785124626964396e-04,7.920733362394169691e-04,3.925506174564361572e-01,8.549514226615428925e-03,-1.489760167896747589e-02,3.929262161254882812e-01,-4.922727588564157486e-03,1.787924440577626228e-03,-4.995983093976974487e-02
5.333333333333333259e-01,2.836742401123046875e-01,4.651069641113281250e-03,-3.576278686523437500e-07,2.837123572826385498e-01,-1.126655498406058831e+00,-6.078935062377461424e-04,6.143334107946628493e-03,3.790329396724700928e-01,9.932681918144226074e-03,-1.275017019361257553e-02,3.793773949146270752e-01,-2.252464328194037080e-04,-7.605449296534061432e-03,-4.761802405118942261e-02
5.666666666666666519e-01,2.961964607238769531e-01,4.946708679199218750e-03,-9.518861770629882812e-05,2.962377667427062988e-01,-1.217886441871625092e+00,2.572404291442146002e-05,-3.722851480196353170e-04,3.601397573947906494e-01,8.325335569679737091e-03,-2.364879101514816284e-02,3.610113859176635742e-01,-1.517116278409957886e-02,2.032221294939517975e-02,-5.540420487523078918e-02
5.999999999999999778e-01,3.079023361206054688e-01,5.239486694335937500e-03,-5.114078521728515625e-05,3.079469203948974609e-01,-1.309529224399801794e+00,-5.589003746426678869e-04,2.595348487632535405e-03,3.369877636432647705e-01,9.838907048106193542e-03,-2.964334934949874878e-02,3.384321033954620361e-01,7.541456259787082672e-03,-2.103214152157306671e-02,-4.326713457703590393e-02
6.333333333333333037e-01,3.187642097473144531e-01,5.547046661376953125e-03,-8.481740951538085938e-05,3.188124895095825195e-01,-1.399467661286648790e+00,3.709623564471698659e-04,6.116400738552114349e-04,3.077080547809600830e-01,9.318125434219837189e-03,-1.751097105443477631e-02,3.083467483520507812e-01,-2.965498249977827072e-03,-5.830522160977125168e-03,-4.790427163243293762e-02
6.666666666666666297e-01,3.289852142333984375e-01,5.847454071044921875e-03,-4.899501800537109375e-05,3.290371596813201904e-01,-1.488575803302516043e+00,5.213265697866205708e-04,2.915629498079255234e-03,2.955017685890197754e-01,9.641313925385475159e-03,-2.102462202310562134e-02,2.964056134223937988e-01,-9.424192830920219421e-04,-1.896235160529613495e-02,-4.621471837162971497e-02
6.999999999999999556e-01,3.388285636901855469e-01,6.145954132080078125e-03,-8.952617645263671875e-05,3.388843238353729248e-01,-1.576524627428479430e+00,-3.318026816340683815e-04,2.379420617687536519e-04,2.879652678966522217e-01,9.121953509747982025e-03,-2.160945162177085876e-02,2.889189720153808594e-01,7.525688037276268005e-03,-1.084208581596612930e-02,-4.138999804854393005e-02
7.333333333333332815e-01,3.484344482421875000e-01,6.424903869628906250e-03,-2.324581146240234375e-05,3.484936654567718506e-01,-1.662475834665625651e+00,1.710136752954209086e-03,2.890986997644489059e-03,2.802769243717193604e-01,8.523915894329547882e-03,-2.401740662753582001e-02,2.814331948757171631e-01,-4.575026687234640121e-03,-2.011131867766380310e-02,-4.743086546659469604e-02
7.666666666666666075e-01,3.576402664184570312e-01,6.722450256347656250e-03,-7.873773574829101562e-05,3.577034473419189453e-01,-1.751592087531132380e+00,-6.392216942360153930e-04,4.735039897916246479e-04,2.615183591842651367e-01,1.008733920753002167e-02,-1.712403073906898499e-02,2.622724473476409912e-01,2.606585854664444923e-03,-6.968499161303043365e-03,-4.428122565150260925e-02
7.999999999999999334e-01,3.662409782409667969e-01,7.036685943603515625e-03,-4.464387893676757812e-05,3.663085699081420898e-01,-1.839134088514656762e+00,-9.113263094036426622e-05,3.897831878315580027e-03,2.445324659347534180e-01,1.032319385558366776e-02,-2.020294032990932465e-02,2.455826848745346069e-01,6.594896316528320312e-03,-1.067314203828573227e-02,-4.162580147385597229e-02
8.333333333333332593e-01,3.742218017578125000e-01,7.360935211181640625e-03,-5.882978439331054688e-05,3.742941915988922119e-01,-1.924138780943227323e+00,1.258700498224957351e-03,1.042831043823015452e-03,2.262887358665466309e-01,9.931739419698715210e-03,-2.057169191539287567e-02,2.274388372898101807e-01,-3.730086609721183777e-03,-1.690139994025230408e-02,-4.596917703747749329e-02
8.666666666666665853e-01,3.817048072814941406e-01,7.682323455810546875e-03,-7.152557373046875000e-05,3.817821145057678223e-01,-2.009157560636960937e+00,-1.093818172523429227e-03,1.940959596284826658e-04,2.165334671735763550e-01,1.085924822837114334e-02,-2.408587187528610229e-02,2.181393951177597046e-01,4.034765996038913727e-03,-1.940643601119518280e-02,-4.076682403683662415e-02
8.999999999999999112e-01,3.889236450195312500e-01,7.986068725585937500e-03,-7.808208465576171875e-06,3.890056312084197998e-01,-2.088439621758118925e+00,1.730818043825165355e-03,3.974549360150902988e-03,2.087765783071517944e-01,8.544464595615863800e-03,-2.004355378448963165e-02,2.099104821681976318e-01,-1.918694702908396721e-03,-1.830537803471088409e-02,-4.215894266963005066e-02
9.333333333333332371e-01,3.959803581237792969e-01,8.267879486083984375e-03,-8.392333984375000000e-05,3.960666656494140625e-01,-2.169583976645162782e+00,-2.277254646831840680e-04,-7.943117823300165428e-04,2.020420879125595093e-01,8.285237476229667664e-03,-1.970471628010272980e-02,2.031697034835815430e-01,1.025616470724344254e-02,1.636164076626300812e-02,-3.674802929162979126e-02
9.666666666666665630e-01,4.027485847473144531e-01,8.535861968994140625e-03,-8.004903793334960938e-05,4.028390347957611084e-01,-2.249000507115605174e+00,-7.151319889509505714e-04,2.524683554334717132e-04,1.907794475555419922e-01,8.919695392251014709e-03,-1.544224470853805542e-02,1.916111260652542114e-01,4.214229527860879898e-03,-3.330692183226346970e-03,-3.849295526742935181e-02
9.999999999999998890e-01,4.091448783874511719e-01,8.800029754638671875e-03,-9.441375732421875000e-05,4.092395305633544922e-01,-2.326756020957264859e+00,9.151693069608290076e-05,3.996402713817970688e-04,1.812106966972351074e-01,9.036539122462272644e-03,-2.147428318858146667e-02,1.827022731304168701e-01,-1.079552154988050461e-02,-5.189055111259222031e-03,-4.582810029387474060e-02
1.033333333333333215e+00,4.151196479797363281e-01,9.072780609130859375e-03,-6.854534149169921875e-05,4.152187705039978027e-01,-2.403609736385071471e+00,5.606812931078958588e-04,-1.440203895838619791e-03,1.679226607084274292e-01,5.734615027904510498e-03,-2.100806497037410736e-02,1.693288087844848633e-01,-6.151797249913215637e-03,3.664023801684379578e-02,-4.141948372125625610e-02
1.066666666666666652e+00,4.207243919372558594e-01,9.323596954345703125e-03,-4.875659942626953125e-05,4.208276867866516113e-01,-2.475627464437097469e+00,-9.219246267896397942e-04,2.124417491466235736e-03,1.576267927885055542e-01,8.495620451867580414e-03,-1.459756400436162949e-02,1.585290879011154175e-01,9.042875026352703571e-04,-8.538738824427127838e-03,-3.460826352238655090e-02
1.100000000000000089e+00,4.261293411254882812e-01,9.571075439453125000e-03,-7.539987564086914062e-05,4.262368381023406982e-01,-2.542642078922089155e+00,4.001167671228447417e-04,1.211080939599944086e-03,1.551601439714431763e-01,8.172487840056419373e-03,-1.988013461232185364e-02,1.566418856382369995e-01,-8.040529675781726837e-03,-8.230628445744514465e-03,-3.854771703481674194e-02
1.133333333333333526e+00,4.313902854919433594e-01,9.812831878662109375e-03,-5.978345870971679688e-05,4.315018653869628906e-01,-2.606861865376076448e+00,1.013411809070787232e-03,1.417406826306463318e-03,1.510872989892959595e-01,7.234197109937667847e-03,-1.932290755212306976e-02,1.524896025657653809e-01,-4.228417295962572098e-03,-1.435559522360563278e-02,-3.434813767671585083e-02
1.166666666666666963e+00,4.364914894104003906e-01,1.002836227416992188e-02,-9.113550186157226562e-05,4.366066753864288330e-01,-2.670481875843571551e+00,-3.791478800144823264e-04,5.185603384828466186e-05,1.462592035531997681e-01,6.573301274329423904e-03,-2.149510011076927185e-02,1.479763537645339966e-01,8.071647025644779205e-03,-1.024612970650196075e-02,-2.780688181519508362e-02
1.200000000000000400e+00,4.413652420043945312e-01,1.023721694946289062e-02,-8.517503738403320312e-05,4.414839446544647217e-01,-2.729827895437931584e+00,3.016238884914737486e-04,6.585008557429767109e-04,1.364683955907821655e-01,6.540626287460327148e-03,-1.852641440927982330e-02,1.378754079341888428e-01,-2.375092124566435814e-03,-1.416909694671630859e-02,-3.124700486660003662e-02
1.233333333333333837e+00,4.459242820739746094e-01,1.043272018432617188e-02,-6.264448165893554688e-05,4.460463225841522217e-01,-2.787655905489256014e+00,-6.206757233542223350e-04,1.650721006566624374e-03,1.289454102516174316e-01,7.041941862553358078e-03,-2.123212628066539764e-02,1.308713555335998535e-01,4.595264326781034470e-03,-1.507809199392795563e-02,-2.625819295644760132e-02
1.266666666666667274e+00,4.502372741699218750e-01,1.063919067382812500e-02,-8.141994476318359375e-05,4.503629505634307861e-01,-2.841658369275138707e+00,-7.584044619226462496e-04,-6.440397649758949439e-05,1.215109899640083313e-01,4.414197057485580444e-03,-1.987120322883129120e-02,1.232041865587234497e-01,1.575591450091451406e-04,3.656466677784919739e-02,-2.841522358357906342e-02
1.300000000000000711e+00,4.543476104736328125e-01,1.080703735351562500e-02,-7.879734039306640625e-05,4.544761180877685547e-01,-2.893754783395764640e+00,-2.391300963435868314e-04,-1.175606290248776666e-03,1.171016395092010498e-01,5.430401302874088287e-03,-2.108815498650074005e-02,1.191091686487197876e-01,1.420289371162652969e-02,1.183641608804464340e-02,-1.971320062875747681e-02
1.333333333333334147e+00,4.583477973937988281e-01,1.097631454467773438e-02,-9.334087371826171875e-05,4.584792256355285645e-01,-2.943309726814911098e+00,2.010108539414386401e-04,-2.372695795357899573e-04,1.119462996721267700e-01,3.378678811714053154e-03,-1.649246737360954285e-02,1.132050827145576477e-01,-8.089530281722545624e-03,1.788964495062828064e-02,-2.996143326163291931e-02
1.366666666666667584e+00,4.621777534484863281e-01,1.109600067138671875e-02,-7.015466690063476562e-05,4.623109400272369385e-01,-2.992570545212924316e+00,6.261159769488890874e-04,1.228587676605565580e-03,1.097618415951728821e-01,4.018251318484544754e-03,-2.195002511143684387e-02,1.120071932673454285e-01,-4.632133524864912033e-03,-1.867163367569446564e-02,-2.760536782443523407e-02
1.400000000000001021e+00,4.658050537109375000e-01,1.120996475219726562e-02,-5.716085433959960938e-05,4.659399092197418213e-01,-3.039645703076533145e+00,5.467641156633337675e-04,2.290489180552898307e-03,1.005278602242469788e-01,4.419222939759492874e-03,-1.596691086888313293e-02,1.018838733434677124e-01,-1.145637873560190201e-02,2.826347714290022850e-03,-2.822001464664936066e-02
1.433333333333334458e+00,4.690380096435546875e-01,1.133203506469726562e-02,-9.006261825561523438e-05,4.691749215126037598e-01,-3.080336768500295364e+00,-1.832700378819255411e-04,-4.603745623599034297e-04,8.495894074440002441e-02,3.492785617709159851e-03,-1.409018319100141525e-02,8.619022369384765625e-02,1.065533701330423355e-02,9.091008454561233521e-03,-1.427378132939338684e-02
1.466666666666667895e+00,4.716176986694335938e-01,1.141929626464843750e-02,-8.845329284667968750e-05,4.717559516429901123e-01,-3.112371849811536251e+00,-2.103088001719197512e-04,5.390270525452181506e-04,6.095189601182937622e-02,2.054289216175675392e-03,-1.107967644929885864e-02,6.198477745056152344e-02,7.427691482007503510e-03,2.185715129598975182e-03,-1.024142280220985413e-02
1.500000000000001332e+00,4.729852676391601562e-01,1.144123077392578125e-02,-7.981061935424804688e-05,4.731236398220062256e-01,-3.130876112933570266e+00,5.252187854351693082e-04,-6.945713332112853338e-04,1.509376429021358490e-02,-3.788337053265422583e-04,-7.905137725174427032e-03,1.704278215765953064e-02,-6.160488817840814590e-03,6.517107598483562469e-03,-8.264980278909206390e-03
1.533333333333334769e+00,4.728879928588867188e-01,1.147413253784179688e-02,7.718801498413085938e-05,4.730271697044372559e-01,-3.130307499685166750e+00,3.086006376212083483e-04,-1.202193085072582324e-02,-1.468324754387140274e-02,2.596157835796475410e-03,3.164828522130846977e-03,1.524316053837537766e-02,-1.788177760317921638e-03,-4.997174255549907684e-03,3.793617943301796913e-03
