t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.893243319620807386e-01,-6.048552205660726305e-04,7.816224777142280304e-04,7.469863630831241608e-04,7.988383993506431580e-03,-2.913775481283664703e-02,3.022219426929950714e-02,1.249301340430974960e-02,-2.889455296099185944e-02,-1.602302654646337032e-03
3.333333333333333287e-02,8.416652679443359375e-03,-2.765655517578125000e-05,5.185604095458984375e-06,8.416699245572090149e-03,2.180927560154805323e-01,-6.941288133257892236e-04,-1.004092523710170548e-03,2.947425246238708496e-01,-4.307302879169583321e-04,-2.205388061702251434e-02,2.955667674541473389e-01,1.323415525257587433e-02,2.286379598081111908e-02,-3.455724939703941345e-02
6.666666666666666574e-02,1.844310760498046875e-02,1.001358032226562500e-05,5.245208740234375000e-06,1.844311133027076721e-02,1.398645984193410963e-01,9.555100726635608419e-04,7.127435175718037233e-04,2.900124192237854004e-01,2.453614259138703346e-03,-2.027853950858116150e-02,2.907308936119079590e-01,2.070280956104397774e-03,-1.700770296156406403e-02,-3.982068598270416260e-02
1.000000000000000056e-01,2.826023101806640625e-02,1.373291015625000000e-04,3.498792648315429688e-05,2.826058678328990936e-02,6.289405607423685651e-02,5.332461024112939872e-04,3.509797175555852237e-03,2.812786996364593506e-01,5.049209576100111008e-03,-1.396303996443748474e-02,2.816703319549560547e-01,-9.241841617040336132e-04,-5.994837265461683273e-03,-3.907084092497825623e-02
1.333333333333333315e-01,3.745794296264648438e-02,3.404617309570312500e-04,9.536743164062500000e-07,3.745949268341064453e-02,-9.487906489514625827e-03,5.682530626465490901e-04,1.031013907756867616e-03,2.514120340347290039e-01,6.806336808949708939e-03,-1.462899707257747650e-02,2.519292533397674561e-01,-5.390630103647708893e-03,1.431937445886433125e-03,-3.919411823153495789e-02
1.666666666666666574e-01,4.530000686645507812e-02,5.993843078613281250e-04,6.198883056640625000e-06,4.530397057533264160e-02,-7.817905894137336387e-02,-5.823045802070802570e-04,1.263724651809533788e-03,2.034506350755691528e-01,8.754939772188663483e-03,-1.608789525926113129e-02,2.042734324932098389e-01,7.804535329341888428e-03,3.997561987489461899e-03,-2.969781309366226196e-02
1.999999999999999833e-01,5.136680603027343750e-02,8.974075317382812500e-04,-1.800060272216796875e-05,5.137464776635169983e-02,-1.403999411759672689e-01,-2.874293805204619981e-04,-4.771248415325284839e-05,1.487297266721725464e-01,8.949639275670051575e-03,-2.035490609705448151e-02,1.503826826810836792e-01,4.652407951653003693e-03,3.213265910744667053e-02,-2.968008257448673248e-02
2.333333333333333093e-01,5.562925338745117188e-02,1.219749450683593750e-03,-1.376867294311523438e-05,5.564262717962265015e-02,-1.949043971854194646e-01,1.458386241689678896e-04,6.324946832776467487e-04,9.879505634307861328e-02,1.019677240401506424e-02,-2.336493507027626038e-02,1.020311564207077026e-01,-2.353128511458635330e-03,-1.965097337961196899e-02,-2.714424766600131989e-02
2.666666666666666630e-01,5.840730667114257812e-02,1.469135284423828125e-03,2.384185791015625000e-07,5.842578038573265076e-02,-2.381293427293377230e-01,3.290010544715776830e-04,1.347555385464188626e-03,6.287945061922073364e-02,7.212888915091753006e-03,-2.183703333139419556e-02,6.695301830768585205e-02,-1.562690548598766327e-02,4.192012827843427658e-03,-2.544852346181869507e-02
2.999999999999999889e-01,6.029605865478515625e-02,1.769065856933593750e-03,6.258487701416015625e-06,6.032200530171394348e-02,-2.610942529879188845e-01,-7.553106788795580688e-04,9.810463673842466804e-04,4.278924316167831421e-02,1.114324573427438736e-02,-2.730808407068252563e-02,5.196943879127502441e-02,7.870053872466087341e-03,-1.766586117446422577e-02,-1.721693784929811954e-03
