t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.328752409682751490e-02,6.119618543890007097e-03,2.860044373074480117e-03
3.333333333333333287e-02,5.125999450683593750e-04,-1.721382141113281250e-04,-3.218650817871093750e-06,5.407407879829406738e-04,7.600875966249519278e-02,-9.947035148913823451e-04,-2.169593081340687180e-02
6.666666666666666574e-02,1.781940460205078125e-03,-1.592636108398437500e-04,-1.906156539916992188e-04,1.799169578589498997e-03,6.254161431100023483e-02,-1.060776131897500770e-03,-5.770770717471905391e-03
1.000000000000000056e-01,3.298282623291015625e-03,-1.196861267089843750e-04,-1.294612884521484375e-04,3.302991390228271484e-03,7.565815884868330732e-02,-8.651354954313098585e-04,1.212851498555841435e-02
1.333333333333333315e-01,4.831790924072265625e-03,-1.120567321777343750e-04,7.021427154541015625e-05,4.833600018173456192e-03,6.423920313433269247e-02,6.203790703626830237e-03,8.579959071129050416e-03
1.666666666666666574e-01,6.003379821777343750e-03,-2.126693725585937500e-04,-1.536607742309570312e-04,6.009110249578952789e-03,7.404466672950663075e-02,7.840999012182620336e-04,9.228531890062710921e-03
1.999999999999999833e-01,7.242202758789062500e-03,-1.239776611328125000e-04,1.240968704223632812e-04,7.244326639920473099e-03,8.261323242478017803e-02,6.317836603349194675e-03,1.274258417675493485e-02
2.333333333333333093e-01,8.800029754638671875e-03,-3.533363342285156250e-04,2.443790435791015625e-05,8.807154372334480286e-03,6.574600689826097522e-02,-4.271017673113474029e-03,1.669801992952937852e-02
2.666666666666666630e-01,1.052761077880859375e-02,-4.639625549316406250e-04,2.920627593994140625e-04,1.054187584668397903e-02,6.517200420371543901e-02,8.975819059588871496e-03,1.739012019668199210e-02
2.999999999999999889e-01,1.240777969360351562e-02,-7.333755493164062500e-04,2.613067626953125000e-04,1.243218034505844116e-02,3.606299194116403123e-02,9.467540986503550707e-03,1.295976785060014291e-02
3.333333333333333148e-01,1.448488235473632812e-02,-1.024246215820312500e-03,2.607107162475585938e-04,1.452338974922895432e-02,5.555565564000286734e-03,7.853613642870486619e-03,1.882530535839765928e-02
3.666666666666666408e-01,1.672124862670898438e-02,-1.343250274658203125e-03,2.640485763549804688e-04,1.677719317376613617e-02,-2.481598157009386185e-02,8.001310647328728140e-03,1.856202791281478040e-02
3.999999999999999667e-01,1.904773712158203125e-02,-1.656532287597656250e-03,3.006458282470703125e-04,1.912199705839157104e-02,-5.480260643992580089e-02,8.284269076231691453e-03,2.066079530086627550e-02
4.333333333333332926e-01,2.144241333007812500e-02,-1.955986022949218750e-03,3.174543380737304688e-04,2.153378166258335114e-02,-8.534301357611098759e-02,9.341445956069463485e-03,1.824554636184654716e-02
4.666666666666666186e-01,2.388191223144531250e-02,-2.048492431640625000e-03,1.260042190551757812e-04,2.396993711590766907e-02,-9.638208003851930772e-02,-6.633066258682812980e-03,1.865641325641855669e-02
4.999999999999999445e-01,2.610206604003906250e-02,-2.091884613037109375e-03,-1.362562179565429688e-04,2.618611231446266174e-02,-9.688410561262185416e-02,-3.976828869085328837e-03,2.090931054987326624e-03
5.333333333333333259e-01,2.802181243896484375e-02,-1.920700073242187500e-03,3.492832183837890625e-05,2.808758243918418884e-02,-8.650010365040668170e-02,5.671170601143051687e-03,7.467467830926758157e-03
5.666666666666666519e-01,3.016901016235351562e-02,-2.169609069824218750e-03,3.015995025634765625e-05,3.024693764746189117e-02,-1.121898191607865747e-01,4.690378531573362840e-03,1.067225478824089177e-02
5.999999999999999778e-01,3.217887878417968750e-02,-2.395629882812500000e-03,-4.601478576660156250e-05,3.226796165108680725e-02,-1.001749961424184543e-01,3.277678090803694873e-03,-9.259641267298002187e-03
6.333333333333333037e-01,3.416633605957031250e-02,-2.581119537353515625e-03,-1.757144927978515625e-04,3.426414355635643005e-02,-1.248698252310772305e-01,8.114211268901841195e-04,-7.039071062416819152e-03
6.666666666666666297e-01,3.631114959716796875e-02,-2.767562866210937500e-03,-2.299547195434570312e-04,3.641718998551368713e-02,-1.443677741556422256e-01,-2.421229158588666616e-04,-4.828934988684087729e-03
6.999999999999999556e-01,3.774404525756835938e-02,-2.769947052001953125e-03,-1.937150955200195312e-04,3.784604370594024658e-02,-1.280092576500501400e-01,1.585716231940815114e-03,-2.849217330958453160e-03
7.333333333333332815e-01,3.918313980102539062e-02,-2.700805664062500000e-03,-1.518726348876953125e-04,3.927640244364738464e-02,-1.285453341184035758e-01,-9.211002433006443887e-04,-9.481331431922496861e-03
7.666666666666666075e-01,4.078245162963867188e-02,-2.605915069580078125e-03,-1.704692840576171875e-04,4.086598008871078491e-02,-1.264010415852030167e-01,2.961937963873477117e-04,-8.753545260635884132e-03
7.999999999999999334e-01,4.235363006591796875e-02,-2.694129943847656250e-03,-1.237392425537109375e-04,4.243941232562065125e-02,-1.348425150691041075e-01,-1.656415297424808798e-03,1.074599531811924052e-02
8.333333333333332593e-01,4.415702819824218750e-02,-2.794265747070312500e-03,1.863241195678710938e-04,4.424574226140975952e-02,-1.363828561290741925e-01,7.206319816879551941e-03,1.483398193076422393e-02
8.666666666666665853e-01,4.631853103637695312e-02,-3.021717071533203125e-03,1.579523086547851562e-04,4.641725867986679077e-02,-1.654091990902846476e-01,3.262829599723524390e-03,2.681541606296261940e-02
8.999999999999999112e-01,4.857683181762695312e-02,-3.110408782958984375e-03,7.867813110351562500e-06,4.867630824446678162e-02,-1.593975920840420557e-01,3.759958690250854180e-03,1.216443017460717632e-02
9.333333333333332371e-01,5.060958862304687500e-02,-3.036975860595703125e-03,-1.535415649414062500e-04,5.070085823535919189e-02,-1.614663123093361130e-01,3.142036887163789007e-03,-6.130000981712221747e-04
9.666666666666665630e-01,5.277442932128906250e-02,-2.956867218017578125e-03,-2.058744430541992188e-04,5.285760015249252319e-02,-1.426207131515734583e-01,1.216736147802202931e-03,-3.175748231299999058e-03
9.999999999999998890e-01,5.491113662719726562e-02,-3.023624420166015625e-03,2.801418304443359375e-04,5.499503389000892639e-02,-1.431168090008985150e-01,1.005593360229971658e-02,1.241924408866358978e-02
1.033333333333333215e+00,5.713272094726562500e-02,-3.362178802490234375e-03,5.900859832763671875e-05,5.723159387707710266e-02,-1.739109303173125842e-01,-5.073081317860650245e-03,1.737527920947175980e-02
1.066666666666666652e+00,5.938386917114257812e-02,-3.587245941162109375e-03,-5.626678466796875000e-05,5.949214473366737366e-02,-1.935268334071925111e-01,1.328562673770059639e-03,-1.481844058235979970e-02
1.100000000000000089e+00,6.153774261474609375e-02,-3.823757171630859375e-03,2.943277359008789062e-04,6.165712699294090271e-02,-2.019754439051677231e-01,9.885835044787289264e-03,1.427616258238446380e-02
1.133333333333333526e+00,6.371688842773437500e-02,-4.204750061035156250e-03,-1.811981201171875000e-04,6.385572999715805054e-02,-2.244210997042692390e-01,-1.240867030215796109e-03,6.813327557380945317e-03
1.166666666666666963e+00,6.545209884643554688e-02,-4.255294799804687500e-03,-1.621246337890625000e-04,6.559047847986221313e-02,-2.311629499823213973e-01,1.724208489275405858e-03,5.066337423194921565e-03
1.200000000000000400e+00,6.732034683227539062e-02,-4.411697387695312500e-03,1.366138458251953125e-04,6.746488809585571289e-02,-2.493271443888827321e-01,6.379322896737521682e-03,1.359462526281423299e-02
1.233333333333333837e+00,6.935024261474609375e-02,-4.487037658691406250e-03,-2.282857894897460938e-04,6.949561834335327148e-02,-2.482311658313601233e-01,-1.431172154605201557e-03,-1.488795518281820244e-03
1.266666666666667274e+00,7.103538513183593750e-02,-4.374980926513671875e-03,-1.878738403320312500e-04,7.117023319005966187e-02,-2.373766345384611676e-01,-5.028945118192993313e-04,7.977543389945867397e-03
1.300000000000000711e+00,7.262086868286132812e-02,-4.362106323242187500e-03,-1.125335693359375000e-04,7.275184243917465210e-02,-2.483424765704901893e-01,-2.192127828086270006e-03,1.036309284551527668e-02
1.333333333333334147e+00,7.461166381835937500e-02,-4.521846771240234375e-03,5.364418029785156250e-05,7.474858313798904419e-02,-2.734411539340391717e-01,6.350775257322647041e-03,6.637468112164634886e-03
1.366666666666667584e+00,7.618284225463867188e-02,-4.553794860839843750e-03,-1.149177551269531250e-04,7.631890475749969482e-02,-2.593924153066750060e-01,3.053773242343403669e-03,-4.218674011480978876e-03
1.400000000000001021e+00,7.722043991088867188e-02,-4.461765289306640625e-03,-1.285076141357421875e-04,7.734933495521545410e-02,-2.726443963591013153e-01,3.684935832376474464e-03,-7.623844311613006295e-04
1.433333333333334458e+00,7.842016220092773438e-02,-4.302024841308593750e-03,-5.912780761718750000e-05,7.853809744119644165e-02,-2.646182037128222975e-01,-2.800258123108718446e-03,1.350247690621523590e-02
1.466666666666667895e+00,8.007240295410156250e-02,-4.500389099121093750e-03,9.727478027343750000e-05,8.019883185625076294e-02,-2.863926867042643210e-01,5.768110595578969726e-03,1.245555614905572740e-02
1.500000000000001332e+00,8.151435852050781250e-02,-4.405498504638671875e-03,-1.009702682495117188e-04,8.163338154554367065e-02,-2.700253923383716947e-01,-1.176190054852788706e-04,1.631443877357770939e-02
1.533333333333334769e+00,8.313941955566406250e-02,-4.560947418212890625e-03,-2.980232238769531250e-06,8.326442539691925049e-02,-2.939768647256230105e-01,-5.729111732867451026e-03,9.151516337838193349e-03
1.566666666666668206e+00,8.453941345214843750e-02,-4.566192626953125000e-03,5.531311035156250000e-05,8.466266095638275146e-02,-2.737361060483926578e-01,-2.724194311721306848e-03,2.353488754378673525e-02
1.600000000000001643e+00,8.594465255737304688e-02,-4.517078399658203125e-03,-4.887580871582031250e-05,8.606328815221786499e-02,-2.805952434810986551e-01,5.756969433129715055e-03,-4.070987858973533366e-06
1.633333333333335080e+00,8.731555938720703125e-02,-4.626274108886718750e-03,-1.600980758666992188e-04,8.743817359209060669e-02,-2.898375566451836804e-01,-1.590331007732120449e-03,-6.814405613362003490e-03
1.666666666666668517e+00,8.859300613403320312e-02,-4.639625549316406250e-03,1.618862152099609375e-04,8.871456235647201538e-02,-2.693806064724665883e-01,8.676877387718481827e-03,-7.312557106168352666e-03
1.700000000000001954e+00,8.983612060546875000e-02,-4.500865936279296875e-03,-7.045269012451171875e-05,8.994882553815841675e-02,-2.679208669807879306e-01,5.232945847422965265e-03,-7.812851553109321904e-05
1.733333333333335391e+00,9.110641479492187500e-02,-4.517078399658203125e-03,-4.291534423828125000e-05,9.121833741664886475e-02,-2.687295773867733328e-01,4.245817593454165838e-03,6.040554852054145184e-03
1.766666666666668828e+00,9.238815307617187500e-02,-4.805088043212890625e-03,-1.922845840454101562e-04,9.251321852207183838e-02,-2.842935774732489596e-01,9.487609669770421562e-04,5.353476758298205719e-03
1.800000000000002265e+00,9.362363815307617188e-02,-4.970073699951171875e-03,-1.471042633056640625e-04,9.375558048486709595e-02,-2.857744478626723650e-01,-4.860541080421093086e-04,-1.100825557244388894e-02
1.833333333333335702e+00,9.492778778076171875e-02,-4.830360412597656250e-03,-1.678466796875000000e-04,9.505075216293334961e-02,-2.952235610121354270e-01,-2.727242758883521075e-03,3.218231599393448286e-03
1.866666666666669139e+00,9.567213058471679688e-02,-4.802227020263671875e-03,-2.366304397583007812e-04,9.579286724328994751e-02,-3.118182793330483427e-01,4.975891194426806767e-04,-3.161129025134593561e-03
1.900000000000002576e+00,9.669733047485351562e-02,-5.092620849609375000e-03,9.703636169433593750e-05,9.683138877153396606e-02,-3.351076502576315619e-01,-9.061815910365558085e-03,-6.752680029898994359e-03
1.933333333333336013e+00,9.777212142944335938e-02,-5.353450775146484375e-03,-1.170635223388671875e-04,9.791864454746246338e-02,-3.339526812772382613e-01,-3.264998426576368271e-03,-5.554387873301721776e-03
1.966666666666669450e+00,9.844541549682617188e-02,-5.176544189453125000e-03,9.405612945556640625e-05,9.858146309852600098e-02,-3.158530535026746744e-01,6.013310384718461091e-03,-1.127528328546899099e-02
