t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901478641195931685e-01,8.301350385500007659e-03,5.761421729292785093e-03
3.333333333333333287e-02,8.029937744140625000e-04,7.438659667968750000e-05,-2.682209014892578125e-04,8.498675306327641010e-04,1.870616858318052134e-01,-4.218006167056518631e-03,-3.441109876758088361e-03
6.666666666666666574e-02,3.429889678955078125e-03,-1.392364501953125000e-04,-2.107620239257812500e-04,3.439178690314292908e-03,1.879037334306340734e-01,2.318349173664309860e-03,-1.248730669028903437e-02
1.000000000000000056e-01,8.096694946289062500e-03,-5.712509155273437500e-04,-3.180503845214843750e-04,8.123050443828105927e-03,2.157394490215070182e-01,1.232313452250078170e-03,-8.818807251247893705e-03
1.333333333333333315e-01,1.463270187377929688e-02,-1.039981842041015625e-03,-2.263784408569335938e-04,1.467135921120643616e-02,2.545165940542114535e-01,-2.283398231902548665e-03,1.453750736457670549e-02
1.666666666666666574e-01,2.230405807495117188e-02,-1.224040985107421875e-03,-1.382827758789062500e-04,2.233804948627948761e-02,3.154007669135728831e-01,-4.662471222393176420e-03,1.413745104529502521e-02
1.999999999999999833e-01,3.088235855102539062e-02,-1.491546630859375000e-03,-3.535747528076171875e-04,3.092037886381149292e-02,3.919811680528731967e-01,9.985753033384338253e-04,-7.112297994086094755e-03
2.333333333333333093e-01,3.977012634277343750e-02,-1.746177673339843750e-03,2.098083496093750000e-05,3.980844840407371521e-02,4.785399686414597009e-01,7.358259009142604883e-03,1.069797805438752608e-02
2.666666666666666630e-01,4.917621612548828125e-02,-2.125740051269531250e-03,-2.111196517944335938e-04,4.922258853912353516e-02,5.644916561262819377e-01,2.919039798525134913e-03,-1.027245860311705450e-02
2.999999999999999889e-01,5.876731872558593750e-02,-2.572059631347656250e-03,-4.649162292480468750e-05,5.882359296083450317e-02,6.572256147352211197e-01,6.888877353677620892e-03,7.606154355116404552e-03
3.333333333333333148e-01,6.823062896728515625e-02,-2.819061279296875000e-03,-3.316402435302734375e-04,6.828964501619338989e-02,7.570010181307673669e-01,3.241623037956925264e-03,-5.335622550426300393e-04
3.666666666666666408e-01,7.805252075195312500e-02,-3.092288970947265625e-03,-4.534721374511718750e-04,7.811506837606430054e-02,8.618892983677441944e-01,-9.844850157832243411e-04,9.240379041608609307e-04
3.999999999999999667e-01,8.828353881835937500e-02,-3.478050231933593750e-03,-1.964569091796875000e-04,8.835224062204360962e-02,9.638215474371335523e-01,-2.632346943683147068e-03,1.587120185162086555e-02
4.333333333333332926e-01,9.877634048461914062e-02,-3.953933715820312500e-03,-2.994537353515625000e-04,9.885589778423309326e-02,1.060977359842568246e+00,-1.455019140606149440e-03,1.125820030867402156e-02
4.666666666666666186e-01,1.096539497375488281e-01,-4.339694976806640625e-03,-3.039836883544921875e-04,1.097402125597000122e-01,1.158252593836772704e+00,-2.633940682281594157e-04,1.375236578030250047e-02
4.999999999999999445e-01,1.212110519409179688e-01,-4.671096801757812500e-03,-2.049207687377929688e-04,1.213011965155601501e-01,1.252864801106612358e+00,-4.925918755694642763e-03,-6.880239982497597835e-03
5.333333333333333259e-01,1.332893371582031250e-01,-4.983425140380859375e-03,7.569789886474609375e-05,1.333824843168258667e-01,1.357256238442323681e+00,4.796240627365275407e-03,2.399892852826435163e-02
5.666666666666666519e-01,1.459131240844726562e-01,-5.294799804687500000e-03,-3.656148910522460938e-04,1.460096240043640137e-01,1.460329022381399389e+00,-1.182693486964157652e-03,7.197975513508764710e-03
5.999999999999999778e-01,1.590070724487304688e-01,-5.606651306152343750e-03,-2.175569534301757812e-04,1.591060310602188110e-01,1.568285605020445672e+00,-3.008736682503631871e-03,-1.163260756674511752e-02
6.333333333333333037e-01,1.724643707275390625e-01,-5.904197692871093750e-03,-1.271963119506835938e-04,1.725654453039169312e-01,1.676965227216161480e+00,-3.596715751689894686e-03,1.853030822082455190e-02
6.666666666666666297e-01,1.858382225036621094e-01,-6.059646606445312500e-03,-1.972913742065429688e-04,1.859370917081832886e-01,1.788604455756608314e+00,-2.778087939377611986e-03,1.544949770133207875e-02
6.999999999999999556e-01,1.994600296020507812e-01,-6.238937377929687500e-03,-7.534027099609375000e-05,1.995576024055480957e-01,1.896710021896925502e+00,-6.565616056220621721e-03,1.287626228464279141e-02
7.333333333333332815e-01,2.129139900207519531e-01,-6.329536437988281250e-03,-2.686977386474609375e-04,2.130082249641418457e-01,2.013316718954675899e+00,6.593708356638855808e-04,1.449436511501455381e-02
7.666666666666666075e-01,2.264513969421386719e-01,-6.412506103515625000e-03,-2.759695053100585938e-04,2.265423387289047241e-01,2.125688058396783209e+00,1.297609314497223101e-03,1.163677221456057252e-02
7.999999999999999334e-01,2.399659156799316406e-01,-6.428718566894531250e-03,-3.002882003784179688e-04,2.400521934032440186e-01,2.233026188750826257e+00,-4.350299394059194309e-03,2.040192804639848374e-03
8.333333333333332593e-01,2.536034584045410156e-01,-6.422996520996093750e-03,-1.575946807861328125e-04,2.536848187446594238e-01,2.342490215484035687e+00,-3.846641311363520072e-03,1.532026605326400857e-02
8.666666666666665853e-01,2.673053741455078125e-01,-6.341457366943359375e-03,-4.564523696899414062e-04,2.673809826374053955e-01,2.452033002836111475e+00,-1.109641228711766075e-03,-1.026318686832114777e-04
8.999999999999999112e-01,2.812237739562988281e-01,-6.276130676269531250e-03,-3.582239151000976562e-04,2.812940180301666260e-01,2.561988376302738679e+00,6.158512039761150473e-05,1.029527537030779788e-02
