t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.324459529067692654e-02,6.124905854024483877e-03,2.787301441016189554e-03
3.333333333333333287e-02,2.603530883789062500e-04,-1.125335693359375000e-04,-1.828670501708984375e-04,3.374727966729551554e-04,8.759564198089292431e-02,-1.374532318992508113e-03,-5.478897274201221558e-03
6.666666666666666574e-02,5.240440368652343750e-04,-3.910064697265625000e-05,-2.050399780273437500e-04,5.640854360535740852e-04,1.114024464258508706e-01,-6.143637702017860696e-04,6.202606342821654142e-03
1.000000000000000056e-01,1.189231872558593750e-03,-1.344680786132812500e-04,-9.727478027343750000e-05,1.200756640173494816e-03,9.896224402845112122e-02,-2.571123494183473034e-03,-9.218705155497552983e-03
1.333333333333333315e-01,2.015590667724609375e-03,-2.903938293457031250e-04,-6.330013275146484375e-05,2.037385711446404457e-03,1.006303776609878964e-01,-5.048792541517116601e-03,-4.872499539371069263e-03
1.666666666666666574e-01,2.963066101074218750e-03,-2.779960632324218750e-04,7.748603820800781250e-05,2.977086929604411125e-03,7.607139196357567967e-02,-5.455655287714005625e-03,1.781689362799539905e-02
1.999999999999999833e-01,3.855228424072265625e-03,-9.536743164062500000e-05,8.571147918701171875e-05,3.857360221445560455e-03,9.882245860419726358e-02,6.188780045579671610e-03,9.891659715385641913e-03
2.333333333333333093e-01,4.596233367919921875e-03,1.611709594726562500e-04,8.189678192138671875e-05,4.599787294864654541e-03,1.049876981760188566e-01,3.664185130708594047e-03,1.879425100954191033e-02
2.666666666666666630e-01,5.377769470214843750e-03,1.997947692871093750e-04,-2.115964889526367188e-04,5.385637748986482620e-03,1.083691287329578007e-01,-9.670179867560235992e-04,4.811946227145003432e-03
2.999999999999999889e-01,6.316184997558593750e-03,2.193450927734375000e-04,-1.636743545532226562e-04,6.322111468762159348e-03,8.373282315970692613e-02,-6.763947715933033315e-04,-9.127886651404192725e-03
3.333333333333333148e-01,7.007598876953125000e-03,2.202987670898437500e-04,-1.556873321533203125e-04,7.012789137661457062e-03,8.815747840097935828e-02,-3.614462820974355915e-03,1.226198736234547677e-03
