t,dx,dy,dz,dmag,yaw_deg,pitch_deg,roll_deg,vx,vy,vz,vmag,wx,wy,wz
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.002498798800706456e-02,2.369265357443278985e-01,-6.506797909697246496e-04,-3.137832041829824448e-03,2.408621646463871002e-02,-6.276498734951019287e-02,6.730107963085174561e-02,-4.584427922964096069e-02,8.295366540551185608e-03,4.397871671244502068e-04
3.333333333333333287e-02,1.234483718872070312e-02,7.696151733398437500e-04,-1.178383827209472656e-04,1.236936543136835098e-02,-7.381358088595672828e-02,9.486417721718976015e-02,-2.223837289800484895e-01,4.996811151504516602e-01,1.974562183022499084e-02,-4.602815210819244385e-02,5.021849274635314941e-01,-7.244080305099487305e-02,-5.388975143432617188e-02,-7.283067703247070312e-02
6.666666666666666574e-02,3.117084503173828125e-02,1.250743865966796875e-03,-2.827465534210205078e-03,3.132380172610282898e-02,-2.110787253670459995e-01,8.859509075553618704e-03,-1.666146874581522497e-01,6.028298735618591309e-01,9.637623094022274017e-03,-1.303975731134414673e-01,6.168470382690429688e-01,-2.702263183891773224e-02,1.223949790000915527e-01,-7.229691743850708008e-02
1.000000000000000056e-01,5.066156387329101562e-02,1.540184020996093750e-03,-4.929244518280029297e-03,5.092409625649452209e-02,-3.261633841373676179e-01,2.214201920594006685e-03,2.531961797494304903e-02,5.251075029373168945e-01,1.088548265397548676e-02,-2.575058117508888245e-02,5.258511900901794434e-01,-1.250122324563562870e-03,-2.535738237202167511e-02,-5.269280448555946350e-02
1.333333333333333315e-01,6.751966476440429688e-02,1.921176910400390625e-03,-5.250096321105957031e-03,6.775071471929550171e-02,-4.171766686839924465e-01,-1.611945488206169763e-03,3.544494653266382859e-03,4.709217250347137451e-01,1.279764249920845032e-02,-1.638509519398212433e-02,4.713804423809051514e-01,3.610999556258320808e-04,-9.652245789766311646e-03,-4.022912681102752686e-02
1.666666666666666574e-01,8.235073089599609375e-02,2.315998077392578125e-03,-5.315184593200683594e-03,8.255457878112792969e-02,-4.858537138603681860e-01,4.671546736201232300e-04,-1.082604993766855079e-03,4.060030877590179443e-01,1.125212199985980988e-02,-2.670346386730670929e-02,4.070358872413635254e-01,-1.414308324456214905e-02,2.655499055981636047e-02,-4.146809130907058716e-02
1.999999999999999833e-01,9.493398666381835938e-02,2.703189849853515625e-03,-5.185902118682861328e-03,9.511394798755645752e-02,-5.483831352164828532e-01,9.464500876974601268e-04,9.365183197972571510e-03,3.409138917922973633e-01,1.174407731741666794e-02,-2.490117773413658142e-02,3.420237898826599121e-01,-6.138479802757501602e-03,-1.599652506411075592e-02,-3.373581916093826294e-02
2.333333333333333093e-01,1.054873466491699219e-01,3.077983856201171875e-03,-5.263149738311767578e-03,1.056634038686752319e-01,-6.046937760550067376e-01,8.591698146103763463e-04,4.105054164818413599e-03,2.805992662906646729e-01,1.042717881500720978e-02,-1.596872694790363312e-02,2.812466621398925781e-01,-2.009731484577059746e-03,-6.103453226387500763e-03,-2.855616062879562378e-02
2.666666666666666630e-01,1.142225265502929688e-01,3.427028656005859375e-03,-5.275368690490722656e-03,1.143956258893013000e-01,-6.560077066288432235e-01,3.152074824401569623e-04,4.075076621298733340e-03,2.332185357809066772e-01,1.062387879937887192e-02,-2.755168080329895020e-02,2.350805103778839111e-01,-1.062907651066780090e-02,-1.293162535876035690e-02,-3.061871416866779327e-02
2.999999999999999889e-01,1.212763786315917969e-01,3.760337829589843750e-03,-5.315482616424560547e-03,1.214510425925254822e-01,-7.041152902741817377e-01,-3.912974792070391533e-04,-1.156083200858630316e-03,1.828469485044479370e-01,9.407794103026390076e-03,-2.712214551866054535e-02,1.850867867469787598e-01,1.571096107363700867e-02,2.027238905429840088e-02,-1.682888530194759369e-02
3.333333333333333148e-01,1.268253326416015625e-01,4.046916961669921875e-03,-5.308926105499267578e-03,1.270008981227874756e-01,-7.500499666289570655e-01,1.122073864498537713e-04,-2.098445763848328337e-03,1.395066827535629272e-01,7.296599913388490677e-03,-2.264757640659809113e-02,1.415212601423263550e-01,-1.069679297506809235e-02,3.025388345122337341e-02,-2.846928872168064117e-02
3.666666666666666408e-01,1.310448646545410156e-01,4.311561584472656250e-03,-5.314707756042480469e-03,1.312234401702880859e-01,-7.914592157717759147e-01,7.573824244150820922e-04,-6.372639137251710469e-04,1.018552929162979126e-01,5.649595987051725388e-03,-2.322181127965450287e-02,1.046215593814849854e-01,-4.744651727378368378e-03,4.047928377985954285e-02,-2.208454906940460205e-02
3.999999999999999667e-01,1.340208053588867188e-01,4.570960998535156250e-03,-5.320608615875244141e-03,1.342042386531829834e-01,-8.273436422888477138e-01,4.466471702925171156e-04,-7.262764864535110280e-04,6.758683174848556519e-02,4.907838534563779831e-03,-2.701555751264095306e-02,7.295139878988265991e-02,-1.609419099986553192e-02,1.930473186075687408e-02,-2.540326304733753204e-02
4.333333333333332926e-01,1.359753608703613281e-01,4.760742187500000000e-03,-5.328893661499023438e-03,1.361629962921142578e-01,-8.569386385191014588e-01,-4.526982597442005081e-04,4.498638748022679775e-05,4.321316257119178772e-02,5.998549517244100571e-03,-2.578029409050941467e-02,5.067527666687965393e-02,1.056305505335330963e-02,-9.824953041970729828e-03,-7.175954524427652359e-03
4.666666666666666186e-01,1.372146606445312500e-01,4.965782165527343750e-03,-5.336821079254150391e-03,1.374081671237945557e-01,-8.731487051319515302e-01,-1.029828244196493803e-04,9.186023274573532776e-05,2.137267775833606720e-02,5.330618005245923996e-03,-2.628334425389766693e-02,3.429316356778144836e-02,1.081280689686536789e-02,-9.955093264579772949e-03,-2.058379584923386574e-03
4.999999999999999445e-01,1.379303932189941406e-01,5.057334899902343750e-03,-5.293071269989013672e-03,1.381245255470275879e-01,-8.764722324933974518e-01,-1.193119384699761927e-03,1.274140961266884446e-03,1.603058911859989166e-02,3.539874684065580368e-03,-2.769146859645843506e-02,3.219204768538475037e-02,3.015368012711405754e-03,-2.434445358812808990e-02,6.745533086359500885e-03
5.333333333333333259e-01,1.383991241455078125e-01,5.093574523925781250e-03,-5.305886268615722656e-03,1.385944187641143799e-01,-8.825412290969240070e-01,-1.348449179750108289e-03,-1.216852040904575039e-04,6.895657163113355637e-03,-1.041777795762754977e-04,-2.549692802131175995e-02,2.641314640641212463e-02,-2.326160203665494919e-03,4.868743941187858582e-02,-7.331686560064554214e-03
5.666666666666666519e-01,1.389627456665039062e-01,5.129814147949218750e-03,-5.300819873809814453e-03,1.391583830118179321e-01,-9.014739798676704163e-01,8.753586323479709864e-04,1.462613578085239811e-03,1.540666632354259491e-02,2.046636305749416351e-03,-3.020899370312690735e-02,3.397259861230850220e-02,-3.971474245190620422e-03,-2.716735191643238068e-02,-1.149114221334457397e-02
